PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
kZjEW,kr6/8/4Q3/p2p3p/2n5/2R1P1P1/5PPK/q7 b - - 2 38,a1c3 e6a6,758,97,97,5549,endgame mate mateIn1 oneMove,https://lichess.org/62hkWwtS/black#76,
2V2zn,r1bqkb1r/ppp1p1p1/5n1p/3pP3/8/4P3/PPP2PPP/RN1QKB1R b KQkq - 0 8,f6d7 d1h5 g7g6 h5g6,794,90,98,5316,mate mateIn2 opening short,https://lichess.org/09Jkyh9F/black#16,Queens_Pawn_Game Queens_Pawn_Game_Levitsky_Attack
aksyn,rnb1k2r/ppp1qppp/8/4b3/2B1Q3/8/PPP2PPP/RNB1K2R w KQkq - 0 9,e1g1 e5h2 g1h2 e7e4,795,90,96,4993,crushing discoveredAttack kingsideAttack opening short,https://lichess.org/Gm53jHKL#17,Russian_Game Russian_Game_Damiano_Variation
xtkWY,3r1r1k/pp3ppp/4p3/2b2n2/5PQ1/2Pq2N1/PP4PP/R1B2R1K w - - 4 20,g3f5 d3f1,722,103,92,4955,hangingPiece kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/8BUmeuFq#39,
jKwnQ,6k1/5p2/6p1/1p5p/1P1p2PP/3P1P2/2P4r/2R2K2 w - - 1 31,g4h5 h2h1 f1e2 h1c1,725,86,96,4929,crushing endgame rookEndgame short skewer,https://lichess.org/5AvRhSSp#61,
ituTk,kr6/2Q2R2/2p5/3p4/qr4P1/1Pn4P/P1P5/K2R4 w - - 9 34,b3a4 b4b1 d1b1 b8b1,768,107,95,4829,arabianMate endgame mate mateIn2 short,https://lichess.org/EPJNHWQU#67,
30VHc,r3r1k1/1ppb1pp1/p5qp/4N3/8/P1PQ3P/2P2PPK/4RR2 b - - 0 22,g6d6 d3d6 c7d6 e5d7 e8e1 f1e1,795,84,95,4713,capturingDefender crushing long middlegame,https://lichess.org/kJVjVExH/black#44,
nCrth,4r3/pBP1qp2/6pk/5b1p/8/8/PQ3PPP/2R4K w - - 5 35,c7c8q e7e1 c1e1 e8e1,767,83,98,4708,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/TUSvv8Z1#69,
XWYd5,3k4/1p4pp/p4p2/3p4/1P1PnN1P/4R1P1/3r4/6K1 b - - 2 31,d2d4 f4e6 d8e7 e6d4,768,89,93,4694,advantage endgame fork master masterVsMaster short superGM,https://lichess.org/4yjDJuFe/black#62,
r9RX4,rn3n2/4N1p1/4p1k1/p3p3/8/P2pr3/1Pp5/2K2R2 b - - 3 35,g6h7 f1h1 e3h3 h1h3,789,98,96,4691,anastasiaMate endgame mate mateIn2 short,https://lichess.org/RonJoLGg/black#70,
osiJf,8/8/6p1/8/k1pB4/3p2PP/7r/1R1K4 w - - 1 54,h3h4 h2h1 d1d2 h1b1,798,82,98,4662,crushing endgame short skewer,https://lichess.org/3HyoBt2w#107,
Hjvjs,8/8/8/8/8/5Q1p/6pk/5K2 w - - 0 58,f1e2 g2g1n e2e1 g1f3,789,89,84,4638,advancedPawn crushing endgame fork master promotion short underPromotion,https://lichess.org/cl7JVOxB#115,
c6Gnb,1r1qkb1r/ppp2pp1/2np1n1p/4p3/2B1P1b1/1QP2N1P/PP1P1PP1/RNB1R1K1 b k - 0 8,g4f3 c4f7 e8d7 b3e6,703,100,92,4584,attackingF2F7 mate mateIn2 opening short,https://lichess.org/QCaXDVan/black#16,Italian_Game Italian_Game_Other_variations
Fceh3,r4rk1/pp4pp/5q2/3pR3/1b4Q1/8/PBP2PPP/R5K1 w - - 2 23,g4b4 f6f2 g1h1 f2f1 a1f1 f8f1,771,95,97,4509,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/lN4js7ZJ#45,
KN1k4,r5k1/r4ppp/1p2b2q/4R3/P1BP4/1Q6/5PPP/4R1K1 b - - 0 25,e6c4 e5e8 a8e8 e1e8,794,100,98,4446,backRankMate mate mateIn2 middlegame short,https://lichess.org/j6st8hdY/black#50,
FXP6N,r4rk1/4Npp1/p3p3/3p4/2p5/P1Pq4/1P4R1/4R1K1 b - - 5 31,g8h7 g2h2 d3h3 h2h3,779,96,94,4346,anastasiaMate endgame mate mateIn2 short,https://lichess.org/9HdRIeZN/black#62,
7gkHr,r5k1/pp3p1p/6p1/q3N3/6Q1/bPn1P1P1/P4P1P/1R1R2K1 w - - 1 26,g4f4 c3e2 g1g2 e2f4,716,77,100,4343,crushing fork middlegame short,https://lichess.org/QAvbI1u5#51,
mTydO,r3k2r/pppqnppp/3b4/8/3Q4/8/PPP2PPP/RNB1R1K1 w kq - 2 13,c1g5 d6h2 g1h2 d7d4,760,95,95,4265,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/qgJK00iz#25,Scotch_Game Scotch_Game_Other_variations
QcsJM,6k1/4rppn/p3q1b1/1p4R1/P1nP1B2/2P5/2P4Q/1BK4R w - - 3 32,a4b5 e6e1 h1e1 e7e1,718,104,97,4250,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/gZCMIUcG#63,
GYoXF,8/7R/p7/1p6/1P2kpP1/r7/8/4K3 b - - 0 41,e4f3 h7h3 f3g4 h3a3,765,82,98,4186,crushing endgame master rookEndgame short skewer,https://lichess.org/5onqo5pc/black#82,
5LIoo,R7/p2q1P1k/1pp3p1/4p2p/5R2/6P1/PPP3KP/8 b - - 0 31,e5f4 f7f8n h7g7 f8d7,713,90,82,4171,advancedPawn crushing endgame fork promotion short underPromotion,https://lichess.org/Vod4pNjo/black#62,
41Y85,4r3/1bq4Q/1p1p1kp1/1PpPp3/2P1n3/6nP/4B1P1/2R3K1 w - - 2 32,h7c7 g3e2 g1h2 e2c1,774,76,98,4163,advantage fork hangingPiece middlegame short,https://lichess.org/zOWkrd2P#63,
hEriL,1r4k1/3r1ppp/RR6/2p5/P6P/6P1/5PK1/8 b - - 0 40,b8b6 a6a8 b6b8 a8b8 d7d8 b8d8,777,106,95,4130,backRankMate endgame long mate mateIn3 rookEndgame,https://lichess.org/VvrZyHsz/black#80,
ar0Vz,1br2n1k/5r1p/p4N2/1p2p1B1/1P2P3/P6R/5K2/7R b - - 2 35,f8e6 h3h7 f7h7 h1h7,781,98,94,4084,arabianMate mate mateIn2 middlegame short,https://lichess.org/oRjEgjn0/black#70,
EdSLy,8/7p/6p1/1p6/k2KP3/P7/6PP/8 b - - 2 40,a4a3 e4e5 b5b4 e5e6 b4b3 e6e7,730,97,96,4024,advancedPawn crushing endgame long pawnEndgame quietMove,https://lichess.org/iVSFB2x9/black#80,
PfCMJ,5r1k/Q5pp/8/5p1q/4pP2/PB6/1P2nBPK/4R3 w - - 1 34,f2h4 h5h4,716,103,92,4024,anastasiaMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/IbcmpVxm#67,
BmiXJ,3r2k1/1q1nb1pp/p3N3/Pp6/4p1n1/2Q1B1P1/1PP4P/5RK1 b - - 0 21,b7d5 c3g7,771,87,98,4023,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/V29lhsu7/black#42,
CUJtu,2rr2kb/p2qBp1p/4pPp1/1p2P3/3p1Q2/2n3P1/P5BP/R4RK1 w - - 0 25,e7d8 c3e2 g1h1 e2f4,789,85,97,3993,crushing fork middlegame short,https://lichess.org/Iecvcmb8#49,
FEaBa,8/1P1q3p/k7/4R3/8/3PK3/5rPP/8 b - - 5 47,f2g2 b7b8n a6b7 b8d7,728,90,83,3988,advancedPawn advantage endgame fork promotion short underPromotion,https://lichess.org/1ePklAXo/black#94,
jwKLG,r1b1k2r/1pqp1pp1/p3p3/2b4p/3nP1nB/2NB1N1P/PPP2PP1/R2Q1RK1 w kq - 2 12,f3d4 c7h2,720,84,98,3971,mate mateIn1 oneMove opening,https://lichess.org/tbCRAXIT#23,Sicilian_Defense Sicilian_Defense_Kan_Variation
4Bqte,8/1b6/5kp1/8/8/1P3pNP/2B1r2P/5R1K w - - 2 37,g3e2 f3f2 c2e4 b7e4,797,81,98,3967,advancedPawn discoveredAttack discoveredCheck endgame mate mateIn2 short,https://lichess.org/ivMy1vNG#73,
bEsAu,8/6p1/N2k1p2/3p4/3P4/2P5/Pr5P/3K3R w - - 0 31,a6b4 b2b1 d1d2 b1h1,719,88,97,3952,crushing endgame short skewer,https://lichess.org/iW9lPlHT#61,
xSCEZ,5rk1/pp4pp/2nBR3/5q2/3p4/8/P4PPP/RN1Q2K1 w - - 3 21,d6a3 f5f2 g1h1 f2f1 d1f1 f8f1,796,84,98,3945,backRankMate long mate mateIn3 middlegame,https://lichess.org/n8Ur8Qiw#41,
3LstP,2R5/6p1/8/8/1k5P/3K4/1p3PP1/1r6 w - - 0 41,d3c2 b1c1 c2b2 c1c8,756,84,96,3913,crushing endgame rookEndgame short skewer,https://lichess.org/Qe4KG1rV#81,
pliPw,r5k1/2R3pp/P2r4/4N3/3P4/1p2P3/1P2n1PK/R7 w - - 3 34,a6a7 d6h6,710,88,89,3904,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/u4yj2T0q#67,
yPp6C,2kr1b1r/3q1ppp/2p2n2/pNp1pb2/N1p5/P2PP1P1/1P1Q1P1P/R1B2RK1 b - - 1 14,c6b5 a4b6 c8b7 b6d7,778,98,96,3890,advantage fork opening short,https://lichess.org/XdpcNRgu/black#28,English_Opening English_Opening_Symmetrical_Variation
sZ0sQ,3r2k1/p4ppp/3r4/8/2Qp4/5R1P/PP4PK/3q4 b - - 1 30,d4d3 c4f7 g8h8 f7f8 d8f8 f3f8,773,75,99,3886,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/gKINQDHg/black#60,
tHNM3,8/6pp/1R6/5pk1/6P1/2n1K3/P7/8 w - - 3 46,g4f5 c3d5 e3d4 d5b6,785,75,99,3881,crushing endgame fork short,https://lichess.org/q45Z0NWG#91,
jqG75,rn4k1/p4ppp/b7/3P4/4qBn1/7P/PP2QPP1/2R1KB1R b K - 1 20,a6e2 c1c8 e4e8 c8e8,749,78,99,3874,backRankMate mate mateIn2 middlegame short,https://lichess.org/kR2hJbes/black#40,
IFsxi,rnbq1rk1/pp2bppp/5n2/2P5/3B4/2NB1P2/PPP3PP/R2QK1NR b KQ - 0 9,d8d4 d3h7 g8h7 d1d4,726,95,95,3837,crushing discoveredAttack kingsideAttack opening short,https://lichess.org/FhoswtfA/black#18,French_Defense French_Defense_Exchange_Variation
cFR5N,r1b2rk1/ppp2ppp/5n2/3p4/1b1N4/2NBqP2/PPP3PP/R2Q1R1K b - - 0 11,e3d4 d3h7 f6h7 d1d4,742,100,96,3804,advantage discoveredAttack kingsideAttack opening short,https://lichess.org/bD9qTeJr/black#22,Van_Geet_Opening Van_Geet_Opening_Other_variations
13GPl,3r2k1/p5pp/8/4p3/N5Q1/1P6/P2qnPPP/R5K1 w - - 7 30,g1h1 d2d1 a1d1 d8d1,737,106,98,3802,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/DYAkWzzF#59,
0YuLu,8/8/1q2kp2/3p3P/6Q1/6P1/r4PK1/8 b - - 2 47,f6f5 g4g6 e6e7 g6b6,725,81,96,3798,crushing endgame short skewer,https://lichess.org/5R99UOEC/black#94,
apSPP,r4rk1/ppp1b1p1/5q1p/3Pp3/2Bn2Q1/2P1R3/PP3PPP/R1B3K1 w - - 1 15,c3d4 f6f2 g1h1 f2f1 c4f1 f8f1,772,85,97,3796,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/0anIJdp5#29,Philidor_Defense Philidor_Defense_Other_variations
qjTlf,rn2r1k1/5ppp/p1b5/3q1B2/1Q3B2/8/PPP2PPP/R4RK1 w - - 0 19,f4b8 d5g2,783,80,98,3790,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/hlepGT5d#37,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
XzECV,r2qr2k/pb4bp/1p1N2p1/n1Ppp2n/7P/P1P5/QPNB1PP1/R3KB1R b KQ - 4 18,b6c5 d6f7 h8g8 f7d8,744,96,95,3789,crushing fork middlegame short,https://lichess.org/VbTzGMfD/black#36,Dutch_Defense Dutch_Defense_Alapin_Variation
lUfDk,r3r1k1/pp3pp1/2p1pn1p/3p4/2Pq4/1P1B1PB1/P5PP/3Q1R1K b - - 1 29,d5c4 d3h7 f6h7 d1d4,751,102,97,3751,advantage discoveredAttack middlegame short,https://lichess.org/beNK6oLR/black#58,
UbksU,r4rk1/5pbp/pp4n1/3q4/P2PN3/4BQ2/1P5P/3R1RK1 b - - 2 23,f7f5 e4f6 g7f6 f3d5,797,81,95,3741,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/BobVLnMi/black#46,
67DaS,r1bqk2r/2p1n1pp/pp1b1p2/2p5/2PQP3/2N2N2/PP3PPP/R1B1R1K1 w kq - 0 11,d4d3 d6h2 f3h2 d8d3,795,103,95,3731,crushing discoveredAttack kingsideAttack opening short,https://lichess.org/PxEKW5e2#21,Ruy_Lopez Ruy_Lopez_Exchange_Variation
pdf76,2r3k1/4ppbp/1Q4p1/1P2p3/8/1qN1B3/5PPP/2R3K1 w - - 1 22,c3e2 c8c1 e2c1 b3d1,787,76,99,3721,backRankMate mate mateIn2 middlegame short,https://lichess.org/xyjXo7N1#43,
3sdDP,8/1Q5p/p5pk/1p2r1q1/2p5/8/PPP4P/1K2R3 w - - 4 34,e1e5 g5g1 e5e1 g1e1,789,105,96,3716,backRankMate endgame mate mateIn2 short,https://lichess.org/y7UhH1DX#67,
rNJF1,2r3rk/1b3p1Q/pp4p1/3pPN2/1Pq5/2P3R1/2P3PP/R5K1 b - - 0 23,h8h7 g3h3 c4h4 h3h4,757,80,99,3707,master mate mateIn2 middlegame short,https://lichess.org/jRZ5YKcP/black#46,
w8biZ,r4rk1/1pp1bppp/1q6/p2Np3/PnP2n2/BP1P1N1b/4BPP1/R2Q1RK1 b - - 1 16,b6g6 d5e7 g8h8 e7g6,755,76,97,3702,crushing fork hangingPiece middlegame short,https://lichess.org/bl8xNhVi/black#32,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
h2uxg,r2qk1nr/1pp3pp/p1pb1p2/8/3QP1b1/2N2N2/PPP2PPP/R1B2RK1 w kq - 1 9,f3d2 d6h2 g1h2 d8d4,725,93,97,3698,crushing discoveredAttack kingsideAttack opening short,https://lichess.org/sZKKgBea#17,Ruy_Lopez Ruy_Lopez_Exchange_Variation
E1nsc,2rr4/1p4kp/q2b2p1/P2Q1p2/4p3/1NP4P/1PR2PP1/RN4K1 w - - 0 27,d5d1 d6h2 g1h2 d8d1,792,80,97,3690,crushing discoveredAttack middlegame short,https://lichess.org/k0bBnOdj#53,
grb3R,5r1k/6pp/p7/8/6PP/3R1R2/r4P1K/8 b - - 0 36,f8f3 d3d8 f3f8 d8f8,736,98,98,3679,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/zu9Yqa4t/black#72,
2IpnQ,2k3r1/2p2p2/R1p2B1r/1p1bP3/3R1Ppp/2P5/2P3PP/6K1 b - - 0 23,g4g3 a6a8 c8b7 a8g8,705,90,96,3671,crushing endgame short skewer,https://lichess.org/AhGluaQq/black#46,
Wsh38,4rrk1/1p4pp/3p3q/2P5/p2np1P1/P7/3P4/R2KQB1R b - - 0 25,h6h1 f1c4 g8h8 e1h1,777,84,96,3657,advantage discoveredAttack middlegame short,https://lichess.org/aLi1GPdR/black#50,
gVIqn,rnb1kbnr/pppp1ppp/3P4/1Nq1P3/8/8/PPP1QPPP/R1B1KB1R b KQkq - 0 10,a7a6 b5c7 c5c7 d6c7,797,100,96,3640,advancedPawn crushing fork opening short,https://lichess.org/bybc31hp/black#20,Four_Knights_Game Four_Knights_Game_Halloween_Gambit
U9HoB,r2q1rk1/1pp2ppp/p2b4/3n3b/8/P3PN1P/1P2BPP1/R1BQ1RK1 w - - 0 16,d1d5 d6h2 g1h2 d8d5,799,85,97,3636,advantage discoveredAttack opening short,https://lichess.org/SkdZBCj7#31,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
v3lxj,r4rk1/pp4pp/2pq4/2p5/2Pn1Pb1/2QPR1P1/PP4BP/4R1K1 b - - 2 19,a8e8 e3e8 f8e8 e1e8,704,77,94,3633,crushing kingsideAttack middlegame short,https://lichess.org/odQ6NxCj/black#38,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
YMjXl,r1kr4/2p2R2/1p2p3/6Q1/1p1P4/8/P3nPPq/R6K w - - 0 29,h1h2 d8h8 f7h7 h8h7 g5h6 h7h6,793,101,91,3630,anastasiaMate endgame long mate mateIn3,https://lichess.org/bVkL5vw8#57,
rUDeG,rn4k1/pBp2ppp/4b3/8/3P1P2/5N2/q2B2PP/4R1K1 b - - 0 17,e6d5 e1e8,725,96,98,3620,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/Eo9cZmTO/black#34,Scandinavian_Defense Scandinavian_Defense_Icelandic-Palme_Gambit
eU8eY,rnb1k2r/ppp1qppp/8/8/3PB3/6P1/PP2QP1P/R3K1NR b KQkq - 2 11,e8g8 e4h7 g8h7 e2e7,729,78,93,3617,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/22k1SkqJ/black#22,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
oTiMh,r7/6k1/5R2/6P1/1p2P3/1P6/pKP5/7R w - - 3 35,h1h6 a2a1q,794,76,98,3611,advancedPawn endgame mate mateIn1 oneMove promotion,https://lichess.org/1KeubwYi#69,
JGEQx,r3r1k1/5ppp/2p5/1p6/p2p2q1/P2P2B1/BPP1NQ2/5RK1 b - - 1 25,e8e2 f2f7 g8h8 f7f8 a8f8 f1f8,789,87,97,3592,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/lwSSxTrE/black#50,
bkWnP,r2r2k1/p4ppp/8/2QR4/1PP3q1/P7/5PPP/R5K1 w - - 5 23,a1d1 g4d1 d5d1 d8d1,796,77,98,3588,backRankMate endgame mate mateIn2 short xRayAttack,https://lichess.org/0XHZlBUN#45,
wNUPv,5rk1/r4pp1/p2q1P1p/1ppBR2b/3b4/6Q1/PPP3PP/5R1K b - - 0 24,d4e5 g3g7,740,98,97,3588,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/UtpT3kPc/black#48,
oSj8l,K7/1P1q3p/Pk6/8/8/6P1/7P/8 b - - 4 53,b6a6 b7b8n a6b5 b8d7,754,89,79,3568,advancedPawn crushing endgame fork promotion short underPromotion,https://lichess.org/El4gBLqB/black#106,
S0tQD,rb2k2r/1pq2ppp/p1n1pn2/2PpNb2/3P4/2N1B3/PP2BPPP/R2Q1RK1 w kq - 3 12,e5c6 c7h2,783,77,98,3551,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/mUMclYEF#23,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
Hzh5L,6k1/p4ppp/4p3/8/P7/5Q1P/3qnPPK/1Rr5 b - - 2 23,c1b1 f3a8 b1b8 a8b8 d2d8 b8d8,782,78,99,3549,backRankMate endgame long mate mateIn3,https://lichess.org/BrwRgMcZ/black#46,
ZcshR,6k1/2q2ppp/R7/2p5/P1r5/2P3QP/5PP1/6K1 b - - 0 31,c7g3 a6a8 g3b8 a8b8,742,107,95,3543,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/pTFBaXNt/black#62,
G5cn6,8/1p4p1/4K2p/3P1p2/8/3knPP1/7P/8 b - - 0 43,d3d4 d5d6 d4d3 d6d7,734,95,98,3541,advancedPawn crushing endgame knightEndgame short,https://lichess.org/k1TbgnvA/black#86,
iz0AJ,4kb1r/p4p1p/4pnp1/1q6/3P2b1/2N1P3/P4PPP/R3KB1R w KQk - 0 22,c3b5 f8b4 b5c3 b4c3,762,115,97,3541,bodenMate mate mateIn2 middlegame short,https://lichess.org/Oqzd5soE#43,
EjJ02,4K3/1q1P4/7p/4k1pP/8/1P4P1/P7/8 b - - 10 51,e5e6 d7d8n e6d5 d8b7,760,88,77,3533,advancedPawn crushing endgame fork promotion short underPromotion,https://lichess.org/Qv2pciUA/black#102,
Fek1f,r3Q2k/1q1R4/2n2rpp/8/p1P5/1p3N2/1P3PPP/4R1K1 b - - 3 28,a8e8 e1e8 f6f8 e8f8,799,86,98,3530,mate mateIn2 middlegame short,https://lichess.org/NfoB9zmX/black#56,
p2tHx,8/5p1k/2b2p1p/2pp1P1P/3p2N1/3P2R1/p4PK1/r7 b - - 1 40,a1b1 g4f6 h7h8 g3g8,787,92,94,3528,arabianMate endgame mate mateIn2 short,https://lichess.org/PzIhqdm2/black#80,
z8mjk,3r3k/5Bpp/bpR2p2/8/1Pn5/5pP1/1B3P1P/6K1 w - - 2 35,f7c4 d8d1 c4f1 d1f1,798,82,98,3526,endgame mate mateIn2 operaMate short,https://lichess.org/djrPzK4x#69,
RL2hE,2r2rk1/pp1b1pbp/6p1/3P2q1/P3Np2/5Q1P/1PB2PP1/R4RK1 b - - 3 20,g5d5 e4f6 g7f6 f3d5,715,86,97,3521,advantage discoveredAttack middlegame short,https://lichess.org/lI6T7IC1/black#40,
F8mVM,rbb2r1k/p3N2p/5pp1/1R2n3/1P1nPB1P/P5Q1/2P2PP1/6K1 w - - 3 25,f4e5 d4e2 g1h1 e2g3,791,80,98,3520,advantage fork middlegame short,https://lichess.org/kEgOYBBR#49,
AVg7H,r6k/pppR1r1p/5q2/8/4P3/7Q/PP3PPP/5RK1 w - - 2 22,f1d1 f6f2 g1h1 f2f1 d1f1 f7f1,765,97,96,3518,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/rfg20dYq#43,
iEvVa,r1b1k2r/ppp2ppp/2pq4/2b5/2B1P1n1/2N5/PPPP1PPP/R1BQ1RK1 w kq - 6 8,h2h3 d6h2,715,82,99,3515,mate mateIn1 oneMove opening,https://lichess.org/RhGj4XkS#15,
6gArq,rn1qkb1r/pp2p1pp/2p2pb1/8/3P4/3B2N1/PPP2PPP/R1BQK2R b KQkq - 4 9,d8d4 d3g6 h7g6 d1d4,799,86,96,3511,crushing discoveredAttack opening short,https://lichess.org/qnaF9ot7/black#18,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
r4xCd,r1b2r1k/1p2b1p1/p1n1qp1p/4p3/1P2B2N/P1Q1P3/1B3PPP/R2R2K1 b - - 1 20,e6g4 h4g6 g4g6 e4g6,793,83,95,3509,crushing fork middlegame short,https://lichess.org/5MyAFZkR/black#40,
ocJNm,8/p7/1p6/1PpPk3/3pN1b1/P2P2P1/5K2/8 b - - 0 47,e5d5 e4f6 d5d6 f6g4,720,83,97,3508,crushing endgame fork master masterVsMaster short,https://lichess.org/R8HAmB1i/black#94,
3zGGN,R7/8/5pk1/4p2p/8/5K2/5P2/6r1 b - - 1 51,h5h4 a8g8 g6f5 g8g1,754,83,96,3507,crushing endgame rookEndgame short skewer,https://lichess.org/JDVSkqsr/black#102,
cpAHT,r1b2rk1/ppp2ppp/3p1q2/4n3/3QP3/1B5P/PPP2PP1/R1B2RK1 w - - 2 13,f2f4 e5f3 f1f3 f6d4,736,79,99,3497,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/2R3QOo1k#25,Scotch_Game Scotch_Game_Scotch_Gambit
thnpg,r1b2rk1/pp2q1b1/4p1pp/3pPpn1/3P3Q/3BP1R1/PP1N2PP/R1B3K1 w - - 4 19,d2f3 g5f3 g2f3 e7h4,709,104,98,3497,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/9U6SlADw#37,Benoni_Defense Benoni_Defense_Old_Benoni
VcGoQ,2R5/8/p7/4N1pk/8/2p3K1/P1q5/8 b - - 1 45,c2f5 c8h8 f5h7 h8h7,724,111,90,3496,anastasiaMate endgame mate mateIn2 short,https://lichess.org/QRSMLFD6/black#90,
BJumV,1Q6/p2p3p/kp1Bp3/5p2/8/2q5/P1P2PPP/R3R1K1 w - - 2 25,e1e3 c3a1 e3e1 a1e1,798,75,99,3488,endgame hangingPiece mate mateIn2 short,https://lichess.org/F256krEI#49,
y2B87,3q2k1/1Q3ppp/8/2pp1R2/8/1nP2PKP/r5P1/8 b - - 3 31,c5c4 b7f7 g8h8 f7f8 d8f8 f5f8,770,93,96,3486,backRankMate endgame long mate mateIn3,https://lichess.org/SEcC8IsH/black#62,
NcM9P,5b2/2R3kp/5pp1/4p3/3nN1P1/8/5PKP/3r4 b - - 4 37,g7g8 e4f6 g8h8 c7h7,779,103,95,3485,arabianMate endgame mate mateIn2 short,https://lichess.org/FwPpEVXc/black#74,
n3zV8,rnb2knr/ppp2ppp/3p4/1B6/3bq3/2P5/PP3PPP/RNBQR1K1 b - - 3 9,e4f5 e1e8,766,81,89,3479,mate mateIn1 oneMove opening operaMate,https://lichess.org/q9GZxx2l/black#18,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
Ezn7j,r4r2/1q3k1p/2pb2P1/p1p1p1P1/P1PpPp2/1P1P1P2/1B1N3Q/5KR1 b - - 0 30,h7g6 h2h7 f7e6 h7b7,791,79,98,3476,crushing middlegame short skewer,https://lichess.org/itFLtPOj/black#60,
