PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
XL6vW,r7/1pp1qp1k/3p1p1p/p3pP1Q/P3PPR1/2rP3P/3K4/3R4 b - - 1 27,c3a3 h5h6 h7h6 g4h4 h6g7 d1g1 g7f8 h4h8,2306,81,95,12255,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/6Kg3GN60/black#54,
puhnP,3r1rk1/p5p1/2b1B1Pp/4n2Q/4P3/3q4/P6P/5RRK b - - 1 30,g8h8 f1f8 d8f8 h5h6 g7h6 g6g7 h8h7 g7f8n h7h8 g1g8,2377,83,94,12231,advancedPawn fork mate mateIn5 middlegame operaMate promotion sacrifice underPromotion veryLong vukovicMate,https://lichess.org/46yGA3e3/black#60,
ATuPp,r3r3/2pk2pp/p2b1n2/1p6/8/7P/PPP1RPP1/RNB3K1 w - - 3 17,b1c3 b5b4 e2e8 a8e8 c1d2 b4c3,2301,76,95,12175,advantage long middlegame,https://lichess.org/TSJX3uGd#33,Ruy_Lopez Ruy_Lopez_Cozio_Defense
fbVjR,5k2/p4ppp/1p2p3/8/Q2P3q/4PB2/PP4Pb/4R2K w - - 0 22,e1c1 h2f4 h1g1 f4e3 g1f1 h4f2,2353,78,95,12175,discoveredAttack discoveredCheck endgame long mate mateIn3,https://lichess.org/2pqsRir4#43,
TZoUU,r1bqk1nr/ppp2Bb1/2np3p/6p1/3PP3/2N1pN2/PPP3PP/R2Q1RK1 b kq - 0 9,e8f7 f3e5 f7e6 d1g4 e6e7 c3d5 e7e8 g4h5,2398,78,94,12090,discoveredCheck doubleCheck exposedKing mate mateIn4 opening veryLong,https://lichess.org/UkCWa4BP/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Hanstein_Gambit
JfztV,2r4k/1p1bBQpp/pq2p3/3pP3/8/2r5/PP3PPP/2KR3R w - - 0 19,b2c3 c8c3 c1d2 b6d4 d2e1 c3e3 f2e3 d4e3 e1f1 d7b5 d1d3 b5d3,2302,79,95,12046,exposedKing mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/GCqZnDao#37,French_Defense French_Defense_Tarrasch_Variation
f2LEv,2r2rk1/pq4pp/4R1n1/2Rp1Q2/8/5N1P/1P3PP1/6K1 w - - 1 24,c5c8 b7c8 f5g4 f8f4,2306,78,92,12035,advantage middlegame short,https://lichess.org/DXjZQdkL#47,
3oKTZ,4r3/R4k2/5pN1/3p1N1P/3P2P1/2p2K2/1r5q/8 b - - 4 38,f7e6 g6f8 e8f8 a7e7,2327,86,93,11958,endgame hookMate mate mateIn2 sacrifice short,https://lichess.org/aaGZmBvq/black#76,
CZ7lM,1r1q2k1/p1n1R2p/3p2p1/2pP1p2/7N/4Q2P/P4PP1/6K1 b - - 1 26,c7d5 e3e6 g8h8 e7h7 h8h7 e6f7 h7h6 f7g6,2311,75,94,11941,attraction endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/hvqKEFLK/black#52,
qRIio,rn2qrk1/pp4pp/2pb1n2/3p4/6b1/2N1PN2/PPP1BPPP/R1BQ1RK1 w - - 0 10,f3d4 d6h2 g1h2 e8h5 h2g1 g4e2 d1e2 f6g4 e2g4 h5g4,2344,79,93,11907,advantage attraction fork opening sacrifice veryLong,https://lichess.org/QSd7Qai7#19,Englund_Gambit_Declined Englund_Gambit_Declined_Reversed_French
AEU1v,r1bqr1k1/6pp/1b1np3/ppNp4/3N1PP1/3P4/PP1BQ2P/1K1RR3 w - - 3 20,d4e6 b6c5 e6d8 e8e2 e1e2 c8g4,2352,80,93,11891,advantage capturingDefender long master middlegame,https://lichess.org/cIR93laJ#39,
UlSFE,1r3k2/p1pn1p1p/7p/7Q/3Pq3/2PN4/P3rP1P/1K1R2R1 w - - 6 21,b1a1 e2a2 a1a2 e4e6 a2a1 e6a6 h5a5 a6a5,2321,77,94,11776,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/DcpcMBN0#41,
Zsfyc,6r1/4R3/1qp1R2p/3p1kp1/1p6/2P3PP/P7/7K b - - 0 33,b6b8 g3g4 f5f4 e6f6 f4g3 e7e3 g3h4 f6h6,2347,81,94,11752,endgame mate mateIn4 queenRookEndgame veryLong,https://lichess.org/ylZD9jbq/black#66,
36u8t,r3qr2/2pnppk1/bp1p4/p4N2/3PP3/2P4R/PP1N1P2/n2K4 b - - 3 21,g7f6 h3h6 f6g5 f2f4 g5f4 h6h4 f4g5 d2f3 g5g6 h4h6,2361,80,93,11713,attraction exposedKing hookMate mate mateIn5 middlegame veryLong,https://lichess.org/BsH8zOel/black#42,
hLqS7,7r/2R1kp2/1p1p1p1p/1Q6/3q1r2/3P4/6PP/R6K b - - 0 31,e7f8 b5e8 f8e8 a1a8,2367,82,92,11692,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/QsluZfSP/black#62,
7RTg6,6rk/1p3p1p/r7/p1PQ3p/P3pB1q/1NP1Pn1b/1P3PP1/3R2RK w - - 0 26,g2g3 h3f1 g3h4 g8g1,2304,86,95,11560,arabianMate discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/BIi56Qi8#51,
vdlHK,r4rk1/5p2/3p3Q/q1p2NP1/4PP1P/3P4/1B2n3/2KR4 w - - 7 32,c1b1 a5a2 b1c2 a2b2 c2b2 f8b8 b2c2 a8a2,2396,84,95,11550,attraction exposedKing mate mateIn4 middlegame queensideAttack sacrifice veryLong,https://lichess.org/hxVgkJQq#63,
zRBjf,r2q1rk1/pppb1ppp/2n5/1B1pN2Q/1b1PN3/8/PP3PPP/R1B2RK1 b - - 0 11,d5e4 e5d7 d8d7 d4d5,2313,75,93,11474,advantage opening short,https://lichess.org/9uw5FeZD/black#22,Ruy_Lopez Ruy_Lopez_Classical_Variation
wSpLi,r4r2/p2R4/1p2p1p1/5pP1/2Npkn2/1P6/P7/1K2R3 b - - 3 35,e4d3 e1e3,2311,81,93,11441,endgame hookMate mate mateIn1 oneMove pin,https://lichess.org/VqWxGdcZ/black#70,
71Skd,r1bqk2r/ppp2ppp/1bnp4/3N2B1/4n3/1N6/PPP2PPP/R2QKB1R w KQkq - 0 9,g5d8 b6f2 e1e2 c8g4 e2d3 c6e5 d3e4 f7f5 e4f4 e5g6 f4g5 f2h4,2372,80,92,11436,attackingF2F7 mate mateIn5 opening sacrifice veryLong,https://lichess.org/rDHdMYE8#17,Four_Knights_Game Four_Knights_Game_Scotch_Variation_Accepted
gvZjz,k6r/pp1q4/3P1n2/8/3PQ3/P5N1/5PPr/2R2RK1 w - - 3 28,c1c7 f6e4 c7d7 e4g3 f2g3 h2h1 g1f2 h8f8 f2e3 h1f1,2348,81,93,11424,advantage deflection master middlegame veryLong,https://lichess.org/Qr2YQLPQ#55,
tTLZa,rn4k1/2q3pp/p1p3P1/1p1pn2Q/4N2P/1P2r3/P1P2RB1/R5K1 b - - 0 22,h7g6 h5h8 g8h8 f2f8 h8h7 e4g5 h7h6 f8h8,2310,77,94,11422,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/i8cZt5KO/black#44,
7co9Y,5rk1/3P3p/R1P1p1p1/4P3/5r2/8/4p2P/1R4K1 w - - 0 36,c6c7 f4g4 g1h1 f8f1 b1f1 e2f1q,2313,79,93,11415,advancedPawn endgame long master mate mateIn3 promotion rookEndgame,https://lichess.org/XgSh44VW#71,
s8re0,r1bq1r2/pp1nb1pk/2n1pp2/2ppP1N1/3P3P/2P5/PP1N1PP1/R1BQK2R b KQ - 1 12,f6g5 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2381,80,92,11411,attraction discoveredAttack discoveredCheck mate mateIn5 opening sacrifice veryLong,https://lichess.org/wSAKfoA6/black#24,French_Defense French_Defense_Kings_Indian_Attack
A7Ozz,2r3k1/q5p1/p7/5R2/2n4R/1Q3P1K/P1B1r3/8 b - - 4 38,a7g1 b3c4 c8c4 h4h8 g8h8 f5f8,2308,78,94,11337,attraction long mate mateIn3 middlegame pillsburysMate sacrifice,https://lichess.org/S00lcSUi/black#76,
pMUae,5rk1/ppp2ppp/1q5b/8/2Q5/2P2B2/PP1r2PP/4RR1K b - - 0 19,d2b2 c4f7 g8f7 f3h5 f7g8 f1f8 g8f8 e1e8,2303,82,93,11261,attraction discoveredAttack discoveredCheck doubleCheck kingsideAttack mate mateIn4 middlegame operaMate sacrifice veryLong,https://lichess.org/Oex13Vmk/black#38,Scotch_Game Scotch_Game_Classical_Variation
X61nq,4Rrk1/2q2rpp/p4p2/1p1p1N2/1PpP2Q1/P1Pn3P/5PP1/4R1K1 b - - 13 33,d3e1 g4g7 f7g7 f5h6 g8h8 e8f8 g7g8 f8g8,2397,87,94,11255,deflection kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/m0H8IJMK/black#66,
hUM3z,r3kbnr/ppp1qppp/2n1b3/4P3/Q1p5/4PN2/PP3PPP/RNB1KB1R w KQkq - 3 7,f1c4 e7b4 a4b4 f8b4 c1d2 e6c4,2312,79,92,11242,advantage capturingDefender long master opening,https://lichess.org/r1wCw68n#13,Queens_Gambit_Accepted Queens_Gambit_Accepted_Accelerated_Mannheim_Variation
z5l60,5r1k/2R2Nb1/5Np1/8/r2Pp3/1Q2Pp2/3K1P2/q7 b - - 2 40,f8f7 b3b8 f7f8 b8f8 g7f8 c7h7,2371,85,92,11227,arabianMate exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/4n0jujJp/black#80,
tpaDy,rnbqkbnr/1p2pppp/p2p4/8/2B1P3/5N2/PB3PPP/RN1Q1RK1 b kq - 1 7,h7h6 c4f7 e8f7 f3e5 d6e5 d1d8,2316,76,93,11122,attackingF2F7 attraction crushing long opening sacrifice,https://lichess.org/M3eeeKp8/black#14,Sicilian_Defense Sicilian_Defense_OKelly_Variation
eCDm6,r1bqk2r/pp3pp1/2p5/8/3Pp1p1/P3P3/1P1NB1PK/R1BQ1R2 w kq - 0 15,h2g1 h8h1 g1h1 d8h4 h1g1 g4g3 d2f3 e4f3 f1f3 h4h2 g1f1 h2h1,2304,79,92,11100,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/bUJbb0n8#29,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
SAb7A,r5k1/1p3pp1/3R3p/rP2p3/4N1PP/1b1BnP2/P6R/1K6 w - - 0 30,a2b3 a5a1 b1b2 e3d1 b2c2 a8a2,2336,77,95,11092,exposedKing long mate mateIn3 middlegame queensideAttack,https://lichess.org/mLguLQLX#59,
KPmkx,r1bqk2r/1pp2ppp/p1p5/2b1N3/4n3/8/PPPP1PPP/RNBQ1RK1 w kq - 0 8,d2d3 e4f2 f1f2 c5f2 g1f2 d8d4 f2f1 d4e5,2309,74,92,11080,advantage attraction fork opening veryLong,https://lichess.org/Qj88pVcH#15,Ruy_Lopez Ruy_Lopez_Morphy_Defense
rjvks,6k1/5pbR/p4qp1/4pN2/n1p1P3/2p4Q/PrBr1PP1/K6R b - - 1 29,d2c2 h7h8 g7h8 h3h7 g8f8 h7h8 f6h8 h1h8,2378,77,93,11067,clearance deflection kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/zpl5h2Bm/black#58,
HGRrQ,3q1r1k/6Rp/3pBp2/1pbPp3/8/p5QP/2P2PP1/6K1 b - - 3 34,a3a2 g7h7 h8h7 e6f5 h7h8 g3h4 h8g7 h4h7,2347,81,93,11037,attraction endgame mate mateIn4 sacrifice swallowstailMate veryLong,https://lichess.org/Wy4vTpIf/black#68,
SM8Lg,r2qr1k1/1b1n1p1p/p5p1/Ppb1P1B1/2pN4/2P3Q1/B1P3PP/R4RK1 b - - 1 22,d8c7 e5e6 c7g3 e6f7 g8g7 f7e8n a8e8 h2g3,2316,79,93,11034,advancedPawn advantage fork middlegame promotion sacrifice underPromotion veryLong,https://lichess.org/z1RGrue6/black#44,
sNt0w,3r2k1/4qppp/pp1r1n2/n1p1Nb2/2P1B3/PP1PB1P1/2Q2P1P/3RR1K1 b - - 2 19,e7e5 e3f4 e5e6 f4d6 e6d6 e4f5,2322,81,95,11032,advantage long middlegame skewer,https://lichess.org/rNPFFiah/black#38,Hungarian_Opening Hungarian_Opening_Sicilian_Invitation
dOnVQ,8/pp1R4/1kp4p/8/1P1P1n2/P2n4/2r3PP/B4RK1 w - - 4 28,d4d5 f4e2 g1h1 d3f2 f1f2 c2c1 f2f1 c1f1,2341,81,93,11022,backRankMate endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/qgsS4XSt#55,
LnjY0,6k1/2p5/1p2r1PP/6K1/2b1pR2/4P3/P4P2/8 b - - 8 40,e6e7 h6h7 g8g7 f4f8,2304,81,93,10984,advancedPawn crushing defensiveMove endgame master masterVsMaster short superGM,https://lichess.org/ynzEKQ3U/black#80,
p2XGc,3r1rk1/4qp1p/p3n1pP/1p1BQ1R1/4p3/8/PP4P1/1K3R2 b - - 3 32,e7d6 g5g6 h7g6 h6h7 g8h7 f1h1 h7g8 h1h8,2318,76,94,10964,advancedPawn attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/3rtKl7ei/black#64,
5zwKl,r7/1p2k3/1b1p1p1p/1rp1PB2/pP1p1PPp/P4K1P/8/3RR3 b - - 0 33,d6e5 f5d3 b5b4 a3b4,2323,74,93,10944,advantage endgame master short trappedPiece,https://lichess.org/TFlGlGzn/black#66,
DBf1W,r1b2rk1/pp2pp2/n5pp/3q4/8/5N1P/Pb1BBPP1/1R1QK2R b K - 1 15,d5a2 d1c2 c8f5 b1b2,2300,76,92,10925,advantage opening short,https://lichess.org/Y1aKOq8X/black#30,Grunfeld_Defense Grunfeld_Defense_Other_variations
JrQ6K,3Q3R/4Q3/6kp/1p3pp1/4p3/4P2P/5PPK/1r5q w - - 1 43,h2g3 f5f4 e3f4 b1b3 d8d3 b3d3 f2f3 d3f3 g2f3 h1g1,2308,83,95,10919,endgame epauletteMate mate mateIn5 veryLong,https://lichess.org/BLnu5Tyj#85,
QvAAx,4r1r1/1p2bQ2/p2p3k/2p5/P5q1/7R/1PP2PPP/6K1 b - - 1 28,h6g5 f2f4 g4f4 h3h5 g5g4 h2h3 g4g3 f7b3 f4f3 b3f3,2316,76,93,10899,endgame killBoxMate mate mateIn5 veryLong,https://lichess.org/L9v1K1Ah/black#56,
OEqvJ,r4r2/p1p2k2/1p2pn2/1P2R1p1/1qPPb3/7Q/1P2BPP1/5K1R b - - 1 23,b4b2 h3e6 f7g7 e5g5 e4g6 g5g6 g7g6 e2d3 g6g7 h1h7 f6h7 e6g6 g7h8 g6h7,2301,78,93,10892,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/4cYdfnhx/black#46,
Ghb3T,2r1n2b/1b1R1k2/p3p1pB/1p6/4P1P1/2N2P2/PP6/2K5 b - - 1 27,f7f6 e4e5 f6e5 f3f4 e5f6 h6g5,2329,77,94,10886,attraction long mate mateIn3 middlegame,https://lichess.org/tejmhmBy/black#54,
oBDr1,6k1/1b2r1pp/p3P2P/8/5RQ1/3p4/PP1q2P1/7K b - - 0 33,d2e2 f4f8 g8f8 g4f4 f8g8 f4b8 b7c8 b8c8 e7e8 c8e8,2344,81,93,10886,attraction endgame mate mateIn5 pin sacrifice veryLong,https://lichess.org/QpJHVCcN/black#66,
BWJJk,4r1k1/pB3p1p/1q3Bb1/2b5/8/6P1/P4P1P/Q4RK1 w - - 0 30,f6h8 f7f6 a1f6 b6b7,2309,72,93,10877,advantage defensiveMove middlegame quietMove short,https://lichess.org/v9vGRwQ8#59,
HMzeW,4R3/5p1k/p1p3P1/8/3b3Q/2qb1K1P/P7/8 b - - 0 33,h7g7 e8g8 g7g8 h4h7 g8f8 h7f7,2319,77,94,10874,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/kJgh4hkD/black#66,
GsRXo,b4rk1/p4pp1/1p2p2p/q1n3NQ/2P5/2B5/5PPP/1B1R2K1 b - - 0 23,a5c3 h5f7 f8f7 d1d8 f7f8 b1h7 g8h8 d8f8,2332,77,95,10872,deflection fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/WNK76sQ5/black#46,
t2PwG,8/8/5ppp/p1p1p2P/k1P1P1P1/P4P2/1K6/8 b - - 0 42,g6g5 b2a2 f6f5 g4f5 g5g4 f5f6 g4g3 f6f7 g3g2 f7f8q g2g1q f8e8,2315,76,91,10830,advancedPawn endgame mate mateIn5 pawnEndgame promotion veryLong,https://lichess.org/c65CvlL8/black#84,
6wglF,3r4/pp3pk1/6p1/2P3P1/5RR1/2P5/qP3Q2/2K1r3 w - - 1 33,c1c2 e1c1 c2c1 a2a1 c1c2 a1d1,2397,80,95,10811,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/i0rfPO7o#65,
sgTaO,3rr1k1/pp3ppp/8/2b1R2n/2Bn4/2N5/PP3PPP/R1B3K1 w - - 4 17,e5c5 e8e1 c4f1 d4e2 c3e2 e1f1 g1f1 d8d1,2337,83,93,10809,attraction backRankMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/GMrwdiNf#33,French_Defense French_Defense_Knight_Variation
lF1zQ,5rk1/1p2Q1pp/p6q/3p4/3b4/2NB2Pb/PP5P/R6K w - - 0 23,c3d5 h3g2 h1g2 f8f2 g2h1 h6h2,2307,78,93,10789,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/87TUPWLx#45,
Xl3Uv,rnb2rnk/3p1pbp/2p1p1p1/q3P3/1p1PN3/3BBN2/1PPQ1PPP/1K1R3R w - - 2 14,c2c3 a5a1 b1c2 b4b3 c2b3 a1a4,2335,79,93,10787,attraction dovetailMate long mate mateIn3 middlegame queensideAttack,https://lichess.org/95pxKyq7#27,Modern_Defense Modern_Defense_Other_variations
0lpRI,4rrk1/p4R2/1b4pp/4B3/1P1pP1Q1/P7/2q3PP/R6K b - - 0 23,f8f7 g4g6 g8f8 g6h6 f8e7 h6d6,2301,78,94,10771,exposedKing long mate mateIn3 middlegame,https://lichess.org/iRjDedXM/black#46,
