PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
Q2ZXU,r1b3k1/1pNnqrpp/p7/4P3/4p3/1Q2P3/PP3PPP/R4RK1 b - - 2 17,a8b8 e5e6 d7e5 e6f7,1534,80,96,45487,advancedPawn crushing fork middlegame short,https://lichess.org/6XFqa6KQ/black#34,Slav_Defense Slav_Defense_Other_variations
y0cSL,r3kbnr/2B2ppp/p1p5/8/4P3/5Q2/PqP2PPP/RN2K2R w KQkq - 0 11,f3c3 f8b4 c3b4 b2b4,1536,76,96,45453,crushing middlegame pin short,https://lichess.org/pyg51ae9#21,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
IuMJU,6k1/1p3p2/2b2Qp1/2K1P3/2B5/q5P1/P7/8 w - - 2 48,c5b6 a3b4 b6c7 b4c4,1547,76,96,45393,crushing endgame fork master masterVsMaster short,https://lichess.org/UoWMbSsf#95,
TX2iq,8/ppp2p1p/3p2p1/4r1k1/4P3/2P1R1P1/P1P2P1P/6K1 b - - 0 20,f7f5 f2f4 g5f6 f4e5,1537,78,96,45359,crushing endgame fork rookEndgame short,https://lichess.org/4evUBy9B/black#40,
WFsC6,3r2k1/7p/4p1p1/p1R1np2/4B3/P3PP1P/5P2/6K1 w - - 0 29,e4f5 e5f3 g1g2 f3h4,1531,78,95,45332,advantage endgame short,https://lichess.org/A4gI0LET#57,
XWGQa,1r1k3r/pbq1n3/1p1p4/5p2/P2P2p1/2PB2P1/1P4QP/R3RNK1 w - - 2 24,g2f2 c7c6 d3e4 f5e4,1558,72,95,45006,advantage middlegame short,https://lichess.org/f9WXYK1M#47,
MpC7V,8/p5b1/1p1R2k1/4p2p/2r1Pp1n/P4P2/1B5P/4N2K b - - 5 36,g7f6 b2e5 c4c1 d6f6 g6h7 f6f7 h7g8 f7g7 g8f8 g7g1,1540,77,95,44854,crushing defensiveMove endgame pin veryLong,https://lichess.org/EPBcoHiV/black#72,
7lF7H,r2qkb1r/ppp2pp1/2n3bp/3np3/2B3P1/3PBN1P/PPPN1P2/R2QK2R w KQkq - 1 10,f3h4 d5e3 f2e3 d8h4,1556,76,95,44748,crushing opening short,https://lichess.org/LsXzGgHa#19,Italian_Game Italian_Game_Anti-Fried_Liver_Defense
uwYXI,7Q/5rp1/1p1q2k1/p2p4/P2P3R/2P3PK/1P3r2/8 b - - 3 41,g6f6 h4h6 f6e7 h6d6,1527,76,96,44725,advantage endgame pin short skewer,https://lichess.org/OPAxfmKx/black#82,
WQXg8,8/7p/4P1p1/pR3p2/3k1P1P/r7/5K2/8 b - - 0 46,a3e3 b5e5 e3c3 e6e7,1503,74,94,44613,advancedPawn crushing endgame rookEndgame short,https://lichess.org/mdlBT3Xg/black#92,
aiRTw,4r1k1/pQ2bppp/6q1/8/8/1P2P1P1/PB1R1PKP/8 w - - 1 24,b7e7 g6c6 g2g1 e8e7 d2d8 e7e8,1541,73,95,44231,advantage endgame intermezzo long,https://lichess.org/9z5V7Tzj#47,
oP3Rp,8/p4k2/1p2p1p1/4PnP1/1P2bP1p/1KPr4/P6Q/6R1 w - - 7 38,h2e2 f5d4 b3b2 d4e2,1562,80,94,44200,crushing endgame pin short,https://lichess.org/fHkMyEHO#75,
KDTkc,8/2R5/p2p1p2/4p1k1/7N/6PK/1q6/8 b - - 3 42,e5e4 c7g7 g5h6 h4f5 h6h5 g3g4,1525,75,96,44022,endgame long mate mateIn3,https://lichess.org/vO9Jd7IM/black#84,
6UdaZ,2r2k2/5R2/8/3B3N/7n/1p5P/1r4PK/8 b - - 0 40,f8e8 h5f6 e8d8 f7d7,1530,77,96,43733,endgame mate mateIn2 short,https://lichess.org/4q21Iu9D/black#80,
Oh19Y,3rrnk1/6b1/3Pp2p/1pq3p1/2p1Q1P1/4N1BP/1P3P2/3R1RK1 b - - 0 27,g7b2 d6d7 d8d7 d1d7 f8d7 e4g6,1534,76,96,43628,advancedPawn crushing long master middlegame,https://lichess.org/ZuJNYcoy/black#54,
e2OuI,1r1q1rk1/2p3pp/4pp2/3bN3/1n1P4/1BQ1PP2/P5PP/R1R3K1 w - - 0 22,b3d5 b4d5 e5c6 d5c3 c6d8 c3e2,1549,78,96,43503,advantage long middlegame,https://lichess.org/jASJeBt8#43,
QtZPh,r2qkbr1/1ppn1pp1/p2p1nNp/4pB2/2Q2P2/7P/PPP3P1/R1B2RK1 b q - 0 16,f7g6 f5g6 e8e7 c4f7,1571,77,96,43441,mate mateIn2 opening short,https://lichess.org/hgnKxUAe/black#32,Philidor_Defense Philidor_Defense_Other_variations
pt9xK,7R/pbp2R1p/1p6/3r2k1/PP6/7P/6PK/1Nr5 b - - 11 33,c1b1 h8g8 g5h6 f7f6 h6h5 g2g4 h5h4 f6h6 d5h5 h6h5,1583,78,96,43407,endgame mate mateIn5 veryLong,https://lichess.org/C6xrh1NT/black#66,
a7kFV,r1bqk1nr/pp1p1pbp/2n1p1p1/2P5/2B1P3/5N2/PPP2PPP/RNBQK2R w KQkq - 1 6,c4b5 d8a5 b1c3 g7c3 b2c3 a5b5,1541,73,95,43158,advantage fork long opening,https://lichess.org/vAHJZeEY#11,Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Dragon
zZHn9,r3kbnr/2p2ppp/p1p3q1/4p1B1/4P3/2N5/PPPQ1PPP/3R2K1 b kq - 0 12,f8e7 d2d7 e8f8 g5e7 g8e7 d7d8 a8d8 d1d8,1589,78,96,43116,backRankMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/pK41OyWu/black#24,Ruy_Lopez Ruy_Lopez_Other_variations
zPV96,2r3k1/P2nb1pn/1p2q2p/1Pp1p3/3p4/3P4/4QPPP/R1B2RK1 b - - 0 28,c8a8 e2e4 a8a7 a1a7,1591,76,94,43012,crushing middlegame short,https://lichess.org/do9lUVKW/black#56,
UaZtD,2RB4/5pkp/p2qp1p1/3p4/1b1P2N1/4PKPP/r4P2/8 b - - 3 39,g6g5 d8f6 g7g6 c8g8 g6f5 g8g5,1518,75,95,42991,endgame long mate mateIn3 operaMate,https://lichess.org/pCi82U7n/black#78,
yKFDJ,r2qk2r/pp2bpp1/3p2bp/3Bp3/3pP3/3P1PQ1/PPP3PP/R1B1K2R w KQkq - 1 14,d5b7 e7h4 b7c6 e8f8,1591,74,95,42810,advantage defensiveMove middlegame pin short,https://lichess.org/3xcycQgT#27,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
H5ocg,r4q2/1p1bn2k/pp1p3p/5p2/3P3N/P5QP/BP4P1/4R1K1 b - - 7 26,f8f6 e1e7 f6e7 g3g6 h7h8 g6h6 e7h7 h4g6,1559,75,96,42784,deflection mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Q8ll5TZy/black#52,
NeN4d,8/p2p4/4p1N1/3bB1k1/3R4/2KB4/2P5/6q1 w - - 5 39,e5c7 g1a1 c3d2 a1d4,1529,79,96,42638,crushing deflection endgame short skewer,https://lichess.org/3hHhla1j#77,
RnfLU,7k/3q2p1/7p/4Q3/p2p4/8/r1P2PPP/4R1K1 w - - 0 37,e5e8 d7e8 e1e8 h8h7 g1f1 a2c2,1542,75,96,42541,advantage endgame long,https://lichess.org/6c0lSdwk#73,
yKsHX,3r2k1/4pp1p/Q5p1/8/3b2P1/2r4P/R1K5/3R4 w - - 2 32,c2b1 d8b8 a2b2 b8b2 b1b2 c3c6 d1d4 c6a6,1507,74,96,42498,advantage discoveredAttack discoveredCheck endgame exposedKing veryLong,https://lichess.org/SxHNIgrP#63,
3xkOk,1R2r1k1/4npbp/p3p1p1/2Qp4/q3P3/2P4P/5PP1/1R4K1 b - - 3 26,d5e4 c5e7 a4d1 b1d1,1521,76,96,42398,crushing middlegame pin short,https://lichess.org/n7rd063l/black#52,
M5ilD,3r2k1/5p1p/p4Pp1/3ppnP1/1p1N4/3R1R2/PPr2P1P/6K1 w - - 0 32,d4f5 e5e4 f5h6 g8f8,1502,74,95,42397,advantage endgame fork short,https://lichess.org/KYHHTyS6#63,
vmRU8,r2q1r1k/pp1b1pR1/1n5P/2p1p2P/3pP3/2NP1P2/PPP1N3/1K4QR b - - 2 19,d4c3 g7h7 h8h7 g1g7,1525,76,96,42387,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/KkSff4VC/black#38,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
VKumJ,5k1r/p3bpp1/1pqp4/8/4b1P1/2P1BN2/P1P2PK1/1R1Q1R2 w - - 3 19,f1h1 h8h1 g2h1 e4f3 h1g1 f3d1,1576,73,95,42307,attraction crushing fork long middlegame,https://lichess.org/BSNkFhUM#37,Scotch_Game Scotch_Game_Other_variations
thZ69,1r4k1/5pp1/5q1p/p2Np3/P2Pn3/4P2P/1QR2PP1/6K1 b - - 1 31,b8b2 d5f6 g7f6 c2b2,1542,76,95,42305,crushing endgame intermezzo short,https://lichess.org/FQd4fU7h/black#62,
aBxac,3k4/p4p2/R3n2r/4B3/4R1Pp/1P5p/2r2P2/6K1 b - - 4 36,e6c5 e4d4 d8e8 a6h6,1501,76,95,42243,crushing endgame master short,https://lichess.org/BULJWRYv/black#72,
8jAFL,rnb1kb1r/ppp2ppp/5n2/3qp3/8/3P4/PPP1BPPP/RNBQK1NR w KQkq - 0 5,c1g5 d5g2 e2f3 g2g5,1514,74,95,42133,crushing fork opening short,https://lichess.org/nvrq4bvJ#9,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
sKqfg,r1b1k1nr/1ppp1ppp/1b3qn1/pP6/P7/2N1P1Q1/2P2PPP/R1B1KBNR w KQkq - 1 11,e3e4 b6f2 g3f2 f6c3 f2d2 c3a1,1526,74,95,42131,attackingF2F7 crushing deflection fork long opening,https://lichess.org/0DESJAFp#21,Englund_Gambit Englund_Gambit_Other_variations
WGDok,1R6/pQkr1p1p/2p2p2/2q1pP1P/6P1/2rP1P2/P5K1/1R6 b - - 4 35,c7d6 b7d7 d6d7 b1b7 d7d6 b8d8,1510,78,95,42035,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/JkK2pE3l/black#70,
Ajsc8,r1q1nrk1/5pbp/6p1/1P1pp3/1n2P3/2N1BP2/1PPQ2PP/1K1R1B1R w - - 0 17,c3d5 a8a1 b1a1 c8a8 e3a7 a8a7 a1b1 a7a2 b1c1 a2a1,1538,76,95,42024,attraction mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/7RI8dIfQ#33,Sicilian_Defense Sicilian_Defense_Dragon_Variation
uBhyM,5rk1/2pQ3p/6p1/p2p1n2/3q4/8/P5PP/2R2R1K w - - 0 28,c1c7 f5g3 h2g3 f8f1 h1h2 d4g1 h2h3 g1h1 h3g4 h1h5,1538,78,96,41917,discoveredAttack endgame mate mateIn5 veryLong,https://lichess.org/9iVkszSv#55,
EkjC8,r1b2rk1/pp3ppp/2p1pn2/8/2PP4/q2B3Q/3N1PPP/1R2K2R b K - 5 16,e6e5 d3h7 f6h7 h3a3,1579,78,95,41867,crushing discoveredAttack middlegame short,https://lichess.org/rrICWLyh/black#32,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
gwhYb,1R6/6p1/4pk2/3b1P2/7R/5rK1/7P/8 w - - 0 52,g3g4 e6f5 g4h5 d5f7,1535,77,96,41828,endgame mate mateIn2 short,https://lichess.org/YLxJWIm0#103,
5YiJ8,rn2kb1r/pp3ppp/1q2p3/4P1N1/3p4/2P5/P1P1Q1PP/R1B2RK1 w kq - 0 13,g5f7 d4d3 e2f2 f8c5,1568,77,95,41511,advantage discoveredAttack discoveredCheck middlegame pin short,https://lichess.org/ManKHGcK#25,Caro-Kann_Defense Caro-Kann_Defense_Maroczy_Variation
3jKMa,1nr5/5kpp/p7/1p6/n7/1K2BN2/P1N2PPP/7R w - - 1 23,h1d1 c8c3 b3b4 b8c6,1516,77,94,41503,mate mateIn2 middlegame short,https://lichess.org/fO6CIuy3#45,
jx7Zc,8/8/4K1pk/3p1p2/1p1P1P2/1P6/P7/8 b - - 0 54,g6g5 e6f5 g5f4 f5f4,1500,77,96,41472,crushing endgame pawnEndgame short,https://lichess.org/a3zNZ5Lu/black#108,
ptInX,r4rk1/pp3pp1/q2Rp2p/2p1P3/4bB2/P1Q4P/1P3PP1/2K4R b - - 1 22,a6e2 h1e1 e2f2 e1e4,1582,78,96,41453,advantage middlegame short skewer,https://lichess.org/28gij69g/black#44,
Glpr4,5r1k/p1q3rp/R7/3Q4/3PpPB1/4P2P/8/5K2 w - - 1 35,d5e4 c7c4 f1f2 c4a6,1514,75,95,41385,crushing endgame fork short,https://lichess.org/Ane3JDBl#69,
EdHaY,rnb2rk1/p1p2pp1/1p1b2qp/4p3/4P1B1/4B2P/PPP2PPN/R2Q1RK1 b - - 3 13,g6e4 g4f3 e4g6 f3a8,1508,71,95,41373,advantage opening short skewer,https://lichess.org/QWOBAv8y/black#26,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
729Ea,7r/2k5/1p2b3/pP1pP2B/P1pP4/R1P2K2/8/8 w - - 1 36,h5g4 h8f8 f3g3 f8g8,1549,74,95,41351,advantage endgame pin short,https://lichess.org/1DlAugmd#71,
1oEt1,8/pb1k1Q1N/1pq1p1p1/8/2Pr4/P4P2/1P4PP/6K1 b - - 0 28,d7d8 f7f6 d8c8 f6d4,1521,78,96,41259,crushing endgame fork short,https://lichess.org/E4p3SkST/black#56,
E8T49,r4rk1/1p2pp1p/1p4P1/2p1b3/4N1P1/2P1P3/bP2BP2/R3K2R b KQ - 0 18,f7g6 a1a2 a8a2 e2c4 g8h8 c4a2,1550,74,96,40867,advantage attraction fork long middlegame sacrifice,https://lichess.org/Gboyi8Wi/black#36,Queens_Pawn_Game Queens_Pawn_Game_London_System
xEaWp,2b2r1k/p5bp/6p1/8/3p4/1B3P2/Pr1B2P1/2KR3R b - - 1 22,d4d3 h1h7 h8h7 d1h1,1552,81,96,40862,attraction crushing middlegame sacrifice short,https://lichess.org/fUNOSIS4/black#44,
UPU6H,1rbqkb1r/ppp2ppp/8/4Pn2/1nPpQ3/1N3N2/PP2PPPP/R1B1KB1R w KQk - 10 9,b3d4 f5d4 f3d4 d8d4 e4d4 b4c2 e1d1 c2d4,1581,75,95,40823,advantage attraction fork opening sacrifice veryLong,https://lichess.org/HBngs4Qz#17,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
4SMNW,r1b2rk1/pp3pp1/3p3p/3Nn2q/2B1P3/1P4Q1/P1P3PP/R4R1K b - - 8 17,e5c4 d5f6 g8h8 f6h5,1551,76,95,40780,crushing kingsideAttack middlegame pin short,https://lichess.org/8u0WlcVI/black#34,Kings_Gambit Kings_Gambit_Other_variations
wfjZ4,6k1/5b2/3q2p1/p2P1p1p/P4N1P/1r1P4/5QP1/4R1K1 w - - 1 36,f2d4 b3b4 d4e5 d6e5 e1e5 b4f4,1557,72,96,40764,advantage capturingDefender endgame long,https://lichess.org/Qu1QoHh7#71,
RZrSj,r1b3k1/1p3ppp/p3pb2/2q5/3rR3/5Q1P/PP3BP1/5R1K b - - 3 21,c5d5 f2d4 c8d7 d4f6,1521,80,94,40615,crushing middlegame short,https://lichess.org/wdCzucGR/black#42,
lLF3q,8/r2r1pkp/6p1/8/R7/1P4P1/p4P1P/3R2K1 w - - 0 35,d1d7 a7a4 b3a4 a2a1q,1502,76,94,40600,advancedPawn crushing endgame promotion rookEndgame short,https://lichess.org/Yi4MPNGd#69,
nXzRQ,r1r5/5p2/p3bpkp/3p4/1P2nNP1/P1p1PK1P/2R5/B7 b - - 2 45,g6g5 h3h4 g5h4 c2h2 h4g5 h2h5,1570,76,96,40575,attraction hookMate long mate mateIn3 middlegame,https://lichess.org/Mtg5Rym2/black#90,
XHZhK,r5k1/pQ2rpp1/1p5q/2p1PP2/8/1P2P1Pp/PB5P/3R3K w - - 0 29,b7e7 h6c6 e3e4 c6e4 h1g1 e4g2,1529,81,96,40522,endgame kingsideAttack long mate mateIn3,https://lichess.org/hzth915o#57,
gVMgy,r1bq1rk1/1pp2ppp/p1np1n2/8/2BBP3/2N5/PPP2PPP/R2QR1K1 b - - 1 10,c8g4 d4f6 d8f6 d1g4,1565,74,95,40508,advantage capturingDefender opening short,https://lichess.org/5EsKB85O/black#20,Three_Knights_Opening Three_Knights_Opening_Other_variations
2OL2j,3rk2r/5ppp/p4n2/5QB1/1bq1P3/5N2/1P3PPP/R5KR b k - 8 19,c4e4 f5e4 f6e4 g5d8,1536,81,94,40373,advantage middlegame short,https://lichess.org/N05U1E8n/black#38,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
