PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
TLjUa,8/6k1/p5p1/2qP4/2P2Q2/7P/5pPK/8 w - - 4 45,d5d6 g6g5 f4c1 c5d6 g2g3 d6d2 c1d2 f2f1n h2g1 f1d2,2837,94,93,3803,advancedPawn attraction crushing deflection endgame fork master promotion queenEndgame sacrifice underPromotion veryLong,https://lichess.org/YyoX8gqV#89,
R45hp,r4r1k/ppp2pp1/2bp1q1p/5P2/2B3Q1/4R3/PPP3PP/5RK1 b - - 4 17,f6b2 f5f6 f8g8 e3h3 c6d7 g4d7 b2d4 f1f2 d4c4 f6g7 h8g7 d7e7 a8e8 f2f7 c4f7 h3g3 g7h8 e7f7,2896,100,91,3791,advancedPawn advantage deflection kingsideAttack middlegame quietMove sacrifice veryLong,https://lichess.org/53yjLAFJ/black#34,Philidor_Defense Philidor_Defense_Other_variations
6faFw,r3k2r/1p1bppbp/p1npN1p1/2q4n/4P3/2N1B2P/PP1QBP2/1K1R3R b kq - 1 15,g7c3 e6c7 e8d8 b2c3,2868,112,90,3776,advantage fork intermezzo master middlegame short,https://lichess.org/cTPgzXyK/black#30,English_Opening English_Opening_Anglo-Indian_Defense
EnBw9,6k1/6b1/2p3QP/1p2p3/2P5/1P6/1qB2PPK/r7 b - - 0 37,e5e4 g6e8 g7f8 h6h7 g8h7 e8e4 h7g7 e4g6 g7h8 g6h7,2865,94,91,3710,advancedPawn attraction endgame exposedKing mate mateIn5 veryLong,https://lichess.org/0h88E8KR/black#74,
NcWE6,8/p7/3k4/5ppp/P2K4/7P/2P3P1/8 w - - 2 33,c2c4 a7a5 c4c5 d6c6 d4e5 g5g4 h3h4 c6c5 e5f5 c5b4 f5g5 b4a4,2815,94,91,3685,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/07TMOWa7#65,
k3eQM,rnQ2b1r/p1p1kppp/2q2n2/8/2pP4/4BP2/PP3P1P/RN2KB1R w KQ - 3 12,e3d2 b8d7 d2b4 e7e6 f1h3 f6g4 h3g4 f7f5 b1c3 f8b4 d4d5 c6d5,2863,102,92,3657,crushing defensiveMove opening pin quietMove sacrifice veryLong,https://lichess.org/lUaYOUAY#23,French_Defense French_Defense_Exchange_Variation
6XDCI,8/1p4kp/p2K2p1/P1P3P1/1P5n/8/8/8 b - - 1 44,h7h5 g5h6 g7h6 b4b5 h4f5 d6c7 a6b5 c5c6 b7c6 a5a6,2815,98,90,3629,advantage enPassant endgame knightEndgame sacrifice veryLong,https://lichess.org/qxGDizYz/black#88,
qyk4f,r1b1k2r/ppqp1ppp/2n1p3/8/4n1Q1/1NP1B3/P1P2PPP/2KR1B1R b kq - 1 11,e4c3 e3f4 h7h5 g4g3 h5h4 g3g4,2893,119,90,3611,advantage long master opening,https://lichess.org/22k06AB4/black#22,Sicilian_Defense Sicilian_Defense_Godiva_Variation
nVTVR,8/ppp2p1p/8/4k1P1/2P5/PP2K3/7P/8 w - - 0 30,e3f3 e5d4 f3g4 c7c5 g4f5 d4c3 f5f6 c3b3 f6f7 b7b5 f7g8 b5c4,2896,94,92,3582,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/JsrZiyrb#59,
X239X,1r3k1r/2q2p1p/b2NpQ2/4Pp2/8/P1n1b3/1PP4P/K2R2R1 b - - 5 32,c3d1 f6g7 f8e7 g1d1 b8f8 g7f6 e7d7 d6b5 d7c8 b5c7,2833,108,90,3568,crushing discoveredAttack discoveredCheck fork intermezzo middlegame veryLong,https://lichess.org/KUq38tA6/black#64,
4rVVC,8/7p/ppp1k1p1/8/1P2KPPP/P7/8/8 b - - 0 42,c6c5 b4c5 b6c5 g4g5 c5c4 a3a4 c4c3 e4d3,2849,98,92,3549,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/JmBB2BNx/black#84,
RNQmO,8/8/8/4ppkp/8/5K2/6N1/8 w - - 0 66,f3g3 f5f4 g3h3 f4f3 g2e3 h5h4 e3d1 e5e4,2800,118,90,3492,crushing defensiveMove endgame knightEndgame quietMove veryLong zugzwang,https://lichess.org/Os7xbW1L#131,
nPsjS,8/5p2/2b5/P1P1K3/6kP/8/8/8 b - - 1 55,f7f5 h4h5 g4g5 h5h6 g5h6 a5a6 h6g5 e5d6 f5f4 d6c6 f4f3 a6a7 f3f2 a7a8q,2881,100,90,3472,advancedPawn bishopEndgame crushing endgame promotion quietMove veryLong,https://lichess.org/RS2AnD8W/black#110,
l9VzP,r3r1k1/pbq2pP1/5B2/3p4/1P4B1/2P5/P1K5/3R2R1 b - - 2 31,b7c8 g1h1 c8f5 c2b2 f5h7 h1h7 g8h7 g7g8q h7g8 d1h1,2874,110,90,3436,advancedPawn attraction crushing defensiveMove middlegame promotion quietMove sacrifice veryLong,https://lichess.org/7fENYWOy/black#62,
Jxldl,1n6/1r4pk/5n2/q3p2P/2Q4P/2RPP3/3KBP2/7R w - - 1 32,d3d4 f6e4 d2c2 b7c7 e2d3 a5c3 c4c3 c7c3,2860,105,91,3421,advantage fork middlegame veryLong xRayAttack,https://lichess.org/dBGT9u7s#63,
nbWON,6k1/p7/8/2P2Kpp/4P3/3P1n2/P7/8 b - - 2 32,f3h4 f5f6 g8f8 c5c6 f8e8 e4e5 h4g2 c6c7 e8d7 e5e6 d7c7 e6e7,2886,96,91,3419,advancedPawn crushing defensiveMove endgame exposedKing knightEndgame quietMove veryLong,https://lichess.org/ElA6izKK/black#64,
1GqkO,8/8/2k5/1p2p1p1/1PP1pp2/1K2P1P1/5P2/8 w - - 0 37,e3f4 e5f4 g3f4 e4e3 c4b5 c6d7 f2e3 g5g4 f4f5 g4g3 b5b6 g3g2,2846,98,91,3384,advancedPawn crushing endgame pawnEndgame quietMove sacrifice veryLong,https://lichess.org/q8DWlltG#73,
YK8G7,2kr1b1r/ppp1pppp/2n5/7q/6n1/2N2N2/PPPPBPP1/R1BQ1RK1 w - - 0 9,g2g3 h5h3 f1e1 c6d4 e2c4 d8d6,2850,111,90,3368,advantage defensiveMove long opening,https://lichess.org/WUJiG4qg#17,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
eJA18,2k3r1/R7/1pq1p3/2Np3p/8/1QP5/PP4rP/5R1K w - - 1 28,a7a8 c6a8 b3b6 g2g6 c5e4 e6e5 b6c5 a8c6 c5c6 g6c6,2809,108,90,3353,advantage middlegame quietMove veryLong,https://lichess.org/Vu6bypI9#55,
VDPfW,r1b1k2r/pppp1ppp/8/3Bp3/1n2P3/3PqN2/PPP3PP/R2Q1R1K b kq - 1 11,e8g8 d5f7 f8f7 f3e5 f7f2 d1h5 e3c5 h5h4,2848,101,91,3336,advantage kingsideAttack middlegame veryLong,https://lichess.org/7v9bbAM5/black#22,Italian_Game Italian_Game_Giuoco_Pianissimo
7c00t,5k2/pp2n1p1/6p1/3p3q/8/2P1P1P1/PP3P1b/R1Q2R1K w - - 1 23,f1g1 h2g3 h1g2 h5h2 g2f3 h2f2 f3g4 e7g8,2862,100,91,3326,crushing discoveredAttack discoveredCheck endgame exposedKing veryLong,https://lichess.org/JqW0PpfJ#45,
cZl8z,r1bq1rk1/1p1pbppp/pnp5/3nP2Q/3P4/8/PPB2PPP/RNB2RK1 b - - 1 12,h7h6 c1h6 f7f5 h5g6 f8f7 c2f5 g8f8 g6h7 f7f5 h6g7,2856,110,90,3310,crushing kingsideAttack opening pin veryLong,https://lichess.org/1CehBw16/black#24,Ruy_Lopez Ruy_Lopez_Morphy_Defense
IAynU,8/7p/4Q1k1/3p2p1/p3p3/PqP3P1/5PK1/8 b - - 3 37,g6h5 g3g4 h5h4 e6f7 h4g4 f2f3 e4f3 f7f3 g4h4 f3h3,2844,109,89,3289,endgame mate mateIn5 queenEndgame veryLong,https://lichess.org/ZLmaZwZh/black#74,
e2EQ1,8/1pp3p1/1p1k4/3Pp3/4P1pP/PP4K1/8/8 b - - 3 38,d6c5 g3g4 c7c6 b3b4 c5d6 d5c6 b7c6 h4h5 d6e6 g4g5 c6c5 b4c5 b6c5 g5g4 e6d6 g4f3,2880,110,90,3281,crushing defensiveMove endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/JQ9lFkjq/black#76,
8VAiY,8/5p1p/4k1p1/p7/P5P1/1PKRrr1P/8/3R4 w - - 3 45,c3d4 e3d3 d1d3 f3d3 d4d3 f7f5 g4f5 g6f5 d3d4 h7h6 d4c4 f5f4 c4d4 e6f5 b3b4 f4f3 d4e3 a5b4 a4a5 b4b3 a5a6 b3b2 a6a7 b2b1q,2883,106,88,3274,advancedPawn crushing endgame promotion quietMove rookEndgame veryLong zugzwang,https://lichess.org/7sLEjySs#89,
ULeck,5r2/p3qpk1/2pp1b1p/4nPpQ/4P3/1Br4P/P4RPB/3R2K1 b - - 5 27,f8h8 h2e5 f6e5 f5f6 e5f6 e4e5 d6e5 d1f1 c3b3 a2b3,2844,93,91,3270,advantage fork middlegame quietMove sacrifice veryLong,https://lichess.org/DmIZv7xB/black#54,
0pJ9R,8/1K3p2/2Pkp2p/3nN3/3P4/8/8/8 b - - 2 42,f7f5 e5c4 d6e7 c4b6 d5f6 d4d5 e6d5 b6c8 e7e6 c8d6 e6d6 c6c7,2822,119,90,3267,advancedPawn crushing endgame knightEndgame sacrifice veryLong,https://lichess.org/BWrWcWQK/black#84,
qrOvI,8/1k6/1P1K1p2/4p2p/6P1/8/6PP/8 b - - 0 40,h5g4 d6c5 f6f5 h2h3 g4h3 g2h3 f5f4 c5c4 f4f3 c4d3 f3f2 d3e2 b7b6 h3h4 b6c6 h4h5 f2f1b e2f1,2853,102,91,3252,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/kW4WEfNb/black#80,
89tss,r1bq1rk1/ppppbppp/2n2n2/6N1/8/2BB4/PP3PPP/RN1QR1K1 b - - 7 14,d7d5 c3f6 e7f6 d3h7 g8h8 g5f7 f8f7 h7g6 h8g8 d1h5 c6e5 e1e5,2818,101,92,3250,advantage deflection kingsideAttack opening veryLong,https://lichess.org/oS5BP7WV/black#28,Italian_Game Italian_Game_Classical_Variation
5lO79,8/1p1k4/pPp2r1p/P3R3/1P1p1KPp/3P4/5P2/8 w - - 1 39,e5f5 d7e6 f5f6 e6f6 f4e4 h4h3 e4f3 h3h2,2882,109,91,3244,advancedPawn crushing endgame rookEndgame veryLong zugzwang,https://lichess.org/bn8nOgoR#77,
uKc9a,2rq1rk1/4nppp/bpn1p3/p2pP3/3P4/P4N2/1PBN1PPP/2RQ1RK1 w - - 5 14,c2h7 g8h7 f3g5 h7g8 d2e4 e7f5 d1h5 f5h6 e4f6 g7f6 g5e6 d8e7,2876,115,90,3236,advantage hangingPiece opening quietMove veryLong,https://lichess.org/ajmhkm82#27,Sicilian_Defense Sicilian_Defense_Old_Sicilian
R0zyb,8/6p1/7p/pb2N3/1k3PP1/4K2P/8/8 w - - 0 43,g4g5 h6g5 f4g5 b4c3 h3h4 b5e8,2834,97,91,3191,crushing defensiveMove endgame long,https://lichess.org/KEfwRuAI#85,
7DLEV,q3r1k1/p2n1ppp/8/1Qb5/3P1p2/5b2/PPP3PP/R1B2RK1 w - - 0 17,f1f3 e8e1 g1f2 a8e4 d4c5 e1d1 b5a5 e4c2 c1d2 d1d2 f2f1 c2c4 f1g1 c4e2 a5d8 d7f8 d8d2 e2d2,2824,95,91,3180,advantage middlegame sacrifice veryLong,https://lichess.org/XtfGSTOX#33,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit
VnLiX,7k/Q5p1/8/P5P1/2p5/2q4P/5K2/8 b - - 0 38,c3h3 a7a8 h8h7 g5g6 h7g6 a8e4 g6f7 e4f3 h3f3 f2f3,2894,104,92,3177,attraction crushing endgame queenEndgame veryLong,https://lichess.org/cBb2VezS/black#76,
8hcdk,r2q1bk1/p3rp2/5n1p/nB6/8/2P2Q1P/PP5P/RN3R1K w - - 0 22,f3f6 d8d5 f6f3 d5b5 f1g1 g8h7 f3a8 a5b7 b1d2 b5c6 g1g2 e7e8 a8e8 c6e8,2873,109,90,3173,advantage fork middlegame quietMove sacrifice veryLong,https://lichess.org/FjBJ1hr6#43,
Ul4dw,r1b4r/4kpp1/p3pN1p/qp6/2pP1PP1/b3BQ1P/1PP5/2KR1B1R w - - 1 17,f3a8 c4c3 a8a7 e7d8 d1d2 c3b2,2875,105,90,3153,advancedPawn advantage defensiveMove long middlegame,https://lichess.org/5x7kqtOf#33,French_Defense French_Defense_Normal_Variation
gmjn5,r1bqnrk1/pp2n3/2p4B/4P2Q/3bN3/8/PP3PPP/R4RK1 b - - 0 18,e7f5 e4g5 f5g7 h6g7,2815,95,91,3138,crushing middlegame quietMove short,https://lichess.org/o9TnPPpT/black#36,Italian_Game Italian_Game_Classical_Variation
FHa02,8/7p/8/2k1p1p1/1pP5/2K2PPP/8/8 w - - 0 41,c3d3 h7h5 h3h4 g5g4 f3g4 e5e4 d3e4 b4b3 e4d3 c5b4 g4g5 b4a3,2894,116,90,3133,crushing defensiveMove endgame pawnEndgame quietMove sacrifice veryLong,https://lichess.org/T0vJ3epl#81,
P2qAE,8/8/5p2/1pkp2pp/p7/1PPK1PP1/P5P1/8 b - - 0 38,f6f5 b3b4 c5d6 d3e3 d6e5 f3f4 g5f4 g3f4,2890,105,90,3120,crushing endgame master pawnEndgame veryLong zugzwang,https://lichess.org/s6E31TDR/black#76,
d85ys,8/8/6K1/3k3P/8/6R1/6pr/8 b - - 5 56,d5e5 g3g4 e5d6 g4g5 g2g1r g5g1 h2e2 h5h6,2855,114,90,3117,crushing endgame rookEndgame veryLong zugzwang,https://lichess.org/GBzarF2K/black#112,
nLcdJ,r1bqk1nr/pppppp1p/2n3P1/8/3b1B2/8/PPP1PPP1/RN1QKBNR b KQkq - 0 5,d4b2 c2c3 f7g6 d1b3 b2a1 h1h7 e7e6 h7h8 d8f6 h8g8,2888,97,92,3107,advantage clearance opening pin quietMove sacrifice veryLong,https://lichess.org/wQgaA0Bf/black#10,Modern_Defense Modern_Defense_Other_variations
j04YE,8/pp4p1/7p/5N2/5P2/Pk4P1/3nK2P/8 b - - 2 50,g7g6 e2d2 g6f5 d2d3 h6h5 h2h4,2847,120,90,3087,crushing defensiveMove endgame knightEndgame long,https://lichess.org/EpayamqE/black#100,
Jf1IY,1k1r3r/1p6/p7/P1Bqpb2/3Pn3/4PBPp/4QP2/2R2RK1 w - - 0 35,e2b2 f5g4 f3g4 e4c5,2889,106,90,3072,advantage middlegame short,https://lichess.org/rduX68AB#69,
jQIf1,rB1R4/P4kpp/2b2P2/4p2q/2pp4/4p3/1Q2n1PP/5R1K b - - 0 41,g7g6 d8f8 f7e6 f8e8 c6e8 f6f7 e8f7 b2b6 e6d5 b6b7,2873,109,90,3068,advancedPawn crushing middlegame sacrifice veryLong,https://lichess.org/mO8Czj3f/black#82,
q51pw,8/8/2B2kP1/1pK5/1Pb5/8/8/8 b - - 3 57,f6g6 c6b5 c4b3 b5d3 g6f6 b4b5 f6e7 c5b4 b3e6 b4a5 e6c8 d3e4,2832,111,90,3047,bishopEndgame crushing defensiveMove endgame exposedKing master quietMove veryLong,https://lichess.org/HPH5D200/black#114,
ombot,1k6/1b1p4/1P1P2q1/1N6/4Pp1b/2P2K1Q/6rP/R4R2 w - - 5 37,a1a4 g2d2 h3h4 g6g2 f3f4 g2f1 f4e5 f1b5 e5f4 b5f1,2886,93,91,3046,clearance crushing fork middlegame sacrifice veryLong,https://lichess.org/zHZL0YO0#73,
YNAV8,3R4/8/8/6pp/5p2/6k1/3pK3/8 w - - 0 55,d8d3 g3g2 d3d2 h5h4 e2e1 g2g1 d2f2 h4h3 e1e2 g5g4 f2f4 g4g3 e2f3 h3h2 f4d4 h2h1q,2849,110,90,3028,advancedPawn crushing defensiveMove endgame master promotion quietMove rookEndgame sacrifice veryLong,https://lichess.org/wMCFWCjh#109,
NAtQr,5k2/p6R/1b6/2p1B3/3p4/P5P1/1r4rP/4R2K b - - 2 30,d4d3 e5g7 f8g8 g7b2 g2b2 h7d7,2866,103,91,3026,clearance crushing endgame fork long,https://lichess.org/4VqFSF2m/black#60,
wwUnS,r1q2r2/1p3pk1/p2p2B1/3Pn1P1/3NPR1Q/2P5/P5P1/7K b - - 0 31,f7g6 d4e6 c8e6 f4f8 a8f8 d5e6,2801,116,90,3020,advantage deflection fork intermezzo long middlegame,https://lichess.org/r597ndzD/black#62,
PNMjr,5qk1/8/8/P1NpP3/3P2p1/4K1P1/3Q4/RR1b3r w - - 0 45,e3d3 f8f3 d2e3 f3f1 d3c3 f1c4 c3b2 c4b4 c5b3 h1h2 b2c1 b4c4 c1d1 c4c2 d1e1 h2h1 e3g1 h1g1,2852,96,91,3018,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/68qFoQwV#89,
VzJon,2kr2nr/1pp1bpp1/p3b2p/1PP5/3q4/P1N5/3PBPPP/R2QR1K1 b - - 0 16,d4d2 b5a6 d2d1 a6a7 d1e1 a1e1 c8d7 e2b5 c7c6 e1d1 d7c7 d1d8,2856,100,94,3017,advancedPawn advantage opening queensideAttack sacrifice veryLong,https://lichess.org/ShlsygV5/black#32,Nimzowitsch_Defense Nimzowitsch_Defense_Franco-Nimzowitsch_Variation
g9RT9,2r5/5p2/5k1p/2pK1P2/2R5/5P1P/8/8 w - - 3 38,c4c5 c8c5 d5c5 h6h5 c5d4 f6f5,2892,97,91,3015,crushing endgame long quietMove rookEndgame,https://lichess.org/KVDF1GPh#75,
6wrHB,r1b1r1k1/1pq2pp1/p4n1p/4B1Q1/5P2/2PB4/P1P3PP/R3K2R w KQ - 0 18,g5g3 e8e5 f4e5 c7c3 e1e2 c8g4 e2f2 f6e4 d3e4 c3d2 f2g1 d2d4 g1f1 d4a1,2835,113,91,3009,crushing exposedKing fork middlegame sacrifice veryLong,https://lichess.org/TYd4D7HD#35,Sicilian_Defense Sicilian_Defense_Kan_Variation
zRSBe,8/8/4p3/1p1pPk2/p4P2/P1P1K3/1P6/8 w - - 4 44,e3d4 f5f4 d4c5 f4e5 c5b5 e5f4 b5a4 e6e5 b2b4 d5d4,2843,106,91,3000,crushing endgame pawnEndgame veryLong,https://lichess.org/0nm3sdVu#87,
vEK4Z,2Q5/1p1R4/pP2p2p/4P3/3B4/1kP1K3/5pqP/8 w - - 0 44,c8b7 g2g1 b7h1 f2f1n e3e2 g1h1,2859,117,91,2993,advancedPawn crushing discoveredCheck doubleCheck endgame exposedKing long promotion underPromotion,https://lichess.org/Mg8PxZ5Y#87,
6gHps,8/8/1R3p2/3k1P2/3p3p/r3p2P/3K3R/8 w - - 0 53,d2c2 d4d3 c2b2 d3d2 h2d2 e3d2 b2c2 a3d3 c2d1 d5e5 b6b4 d3d4,2854,106,90,2989,advancedPawn crushing endgame rookEndgame veryLong,https://lichess.org/C6zfCZsN#105,
Edd2k,8/8/7p/1p2kpp1/1P2Pp2/1PK2P1P/5P2/8 w - - 0 41,c3d3 f5e4 f3e4 f4f3 d3e3 h6h5 e3d3 e5f4 d3d4 g5g4 h3g4 h5h4 e4e5 h4h3 e5e6 h3h2 e6e7 h2h1q,2807,112,90,2980,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong zugzwang,https://lichess.org/sFIUUh00#81,
n5DNi,r2qk2r/ppp2pp1/2np1n2/2b1p3/2B1P3/2NP2p1/PPP2PP1/R1BQNRK1 w kq - 0 10,c1e3 f6d5 d1g4 d5e3,2833,113,89,2980,crushing opening short,https://lichess.org/gGasZqAy#19,Italian_Game Italian_Game_Giuoco_Piano
gVk3y,8/1p5Q/2n2rp1/p1p3k1/2P1p2P/1P2P3/q4PP1/b4RK1 b - - 0 23,g5f5 h7d7 f6e6 f2f3 a2e2 f3e4 f5e4 d7e6 c6e5 f1a1,2867,111,90,2974,advantage attraction discoveredCheck doubleCheck endgame pin veryLong,https://lichess.org/SMgvkrUq/black#46,
ZMtZl,r5k1/pppb3p/3p2pB/8/3n1R2/3Q3P/q1P3PK/8 b - - 0 22,d4c2 d3c3 a2a1 c3b3 g8h8 h6g5 d7f5 b3f7 c2e3 g5f6 a1f6 f7f6,2860,113,89,2971,advantage fork middlegame quietMove veryLong,https://lichess.org/9BMtxIHW/black#44,
asL9S,8/8/8/4k2p/1P1pp3/6PP/4K3/8 b - - 0 53,e5d5 b4b5 d4d3 e2d1 e4e3 b5b6,2833,101,90,2963,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/0t2wVeJM/black#106,
u8JGv,r3r1k1/pp3ppp/2pb4/6q1/2BP1nb1/2P3Q1/PP3PPP/RNB1R2K w - - 9 15,e1e8 a8e8 c1e3 g5g6,2881,108,90,2942,advantage middlegame short,https://lichess.org/ilZAp1lu#29,Italian_Game Italian_Game_Giuoco_Piano
WNJKH,8/8/8/p5p1/1k1p1b1p/1P5P/2K2NP1/8 b - - 7 49,a5a4 f2d3 b4a3 b3a4 f4b8 d3c5 b8a7 c5e6 a3a4 c2d3 a4b4 e6d4 a7c5 d4f3 c5e7 f3e5,2807,126,90,2940,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/JHPDeSOe/black#98,
qwOhG,8/8/8/p3p3/1p1kBp1p/1P3P2/3K4/8 w - - 0 62,e4f5 e5e4 f3e4 f4f3 d2e1 d4e5 f5d7 a5a4,2854,104,90,2934,bishopEndgame crushing endgame master veryLong,https://lichess.org/PUKqEvBB#123,
s0Kmc,8/p2knp2/1p6/3pPr2/bBrN4/2P4Q/q6P/1RK4R w - - 1 24,b4e7 d7c7 b1b2 a2a1,2828,103,90,2932,crushing middlegame short,https://lichess.org/bKynDQpD#47,
80FST,5r1r/kp1bq3/1n3b2/3p4/1PnN1B1p/2P5/2B1N1PP/R3Q1K1 b - - 1 28,b6a4 e1f2 b7b6 c2a4 a7b7 a4c6 d7c6 a1a7 b7a7 d4c6,2830,98,91,2926,attraction clearance collinearMove crushing deflection master middlegame sacrifice veryLong,https://lichess.org/Ajc8uDzk/black#56,
H2Pjg,2rqkb1r/pp1b1p1p/2n1p1p1/3nP3/2B1N3/8/PPQ2PPP/RNB1K2R w KQk - 3 12,c4d5 c6b4 e4f6 e8e7 c2b3 c8c1,2851,98,91,2926,advantage fork long opening skewer,https://lichess.org/48cXakyo#23,Sicilian_Defense Sicilian_Defense_Delayed_Alapin
a8GWk,3Q4/p4B2/1p5k/2q2Pp1/P3P3/7r/KP6/8 b - - 7 58,h6g7 f7b3 h3b3 d8g5,2845,91,91,2917,crushing endgame quietMove sacrifice short,https://lichess.org/ieRtElqE/black#116,
