PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
538aI,2r5/p1r2qpk/1p3p1p/3N1P2/3Pn1Q1/6P1/PP5R/1K5R b - - 0 29,f7d5 h2h6 h7g8 h6h8 g8f7 g4g7 f7g7 h1h7,2400,77,94,10698,attraction blindSwineMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/WPHyOujX/black#58,
z0N0m,7k/ppp2p2/3p4/5K1q/4P1r1/1BPP4/P1P2Q2/R7 w - - 7 30,f5f6 h5e5 f6f7 g4g7 f7f8 e5e7,2457,91,93,10523,endgame long mate mateIn3 triangleMate,https://lichess.org/Ui5DT4Dq#59,
LbagT,8/pRQ2pkp/5np1/2bp4/3n1P2/2qB3P/P5P1/7K b - - 2 23,c3d3 c7f7 g7h6 f7g7 h6h5 g7h7 f6h7 b7h7,2422,79,94,10501,deflection endgame mate mateIn4 sacrifice veryLong,https://lichess.org/kKHRS8oA/black#46,
PHKi3,r5k1/6pp/p2Q2n1/1p1N3q/6n1/8/PPP3PP/5R1K b - - 0 25,g6e5 d6f8 a8f8 d5e7 g8h8 f1f8,2407,82,93,10223,backRankMate deflection long mate mateIn3 middlegame sacrifice,https://lichess.org/ZEwBskVS/black#50,
pdKsp,5r1k/p5pp/8/6r1/2N5/P6K/1P3n1P/1R1B1R2 w - - 0 30,h3h4 f8f4 h4g5 f2h3 g5h5 g7g6 h5h6 f4h4 d1h5 h4h5,2485,80,93,10193,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/CWiFQ4Xq#59,
HScW8,r2q1r2/pbpnb1pk/1p2pp2/3pB1N1/3P3P/2P1P3/PP3PP1/R2QK2R b KQ - 1 13,f6g5 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2416,86,93,10027,attraction discoveredAttack discoveredCheck mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/WNbQEFX4/black#26,Horwitz_Defense Horwitz_Defense_Other_variations
NqvFO,6k1/1R5R/8/1p3p2/4nPp1/4P1P1/n2r3P/2K1N3 w - - 8 48,c1b1 a2c3 b1c1 c3e2 c1b1 e4c3 b1a1 d2a2,2480,87,94,10006,arabianMate endgame exposedKing master mate mateIn4 veryLong,https://lichess.org/TekeDUPj#95,
iqeQZ,6r1/5ppk/ppr2n1B/2q2P2/P6R/5QRP/5PPK/8 b - - 0 39,g7h6 h4h6 h7h6 f3f4 h6h5 g3g8 f6g8 g2g4 h5h4 g4g5 h4h5 f4g4,2403,79,92,9908,attraction discoveredAttack discoveredCheck mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/xPn1Io0U/black#78,
1u4gJ,3r1k2/1bp2p1p/p4p2/1pP5/8/2P1qPQ1/PP2r1PP/RN3R1K w - - 0 20,g3c7 e3f2 c7d8 f8g7 d8h8 g7h8 f1f2 e2e1 f2f1 e1f1,2479,86,93,9885,backRankMate master mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/IpwBoMHO#39,
Y5YCB,3qr1k1/5pp1/2pb2n1/1p1p2NR/8/3PP3/rB1P2Q1/2K4R b - - 1 24,d6a3 h5h8 g6h8 h1h8 g8h8 g5f7 h8h7 g2g7,2422,82,93,9819,attraction deflection fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/PWwfijdb/black#48,
Udykl,r1bqk2r/5pp1/p1n5/1p1p3p/1P1Pp1n1/P1N1PP2/3NB1PK/R1BQ1R2 w kq - 1 14,f3g4 h5g4 h2g1 h8h1 g1h1 d8h4 h1g1 g4g3 d2f3 e4f3 f1f3 h4h2 g1f1 h2h1,2470,81,92,9798,attraction discoveredAttack discoveredCheck mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/zTKrvpuG#27,Englund_Gambit_Declined Englund_Gambit_Declined_Reversed_Krebs
j0v57,8/p1p5/1p6/3k2K1/1P6/5P2/8/8 b - - 2 38,d5e6 b4b5 e6d5 f3f4,2410,75,93,9758,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/qYHnPE0q/black#76,
EENZ8,2kr1r2/1bp1bR2/pp2P3/6N1/N4B2/3p2K1/PPn4P/2R5 b - - 1 26,e7g5 f7c7 c8b8 c7c8 b8a7 f4b8 a7a8 a4b6,2432,78,94,9738,deflection discoveredCheck doubleCheck mate mateIn4 middlegame queensideAttack veryLong,https://lichess.org/ndKOdree/black#52,
Zadjk,2krNR1r/pp1n3p/2p1Q1p1/q3P3/3P4/2P5/P1P3PP/1R5K b - - 0 21,h8f8 e6c6 b7c6 e8d6 c8c7 b1b7,2496,86,94,9718,hookMate long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/AzfO69Xr/black#42,
ufKsP,6k1/3r2p1/4N2B/p2Pnp2/2r5/2K4P/P5R1/R7 w - - 0 39,c3b3 d7b7 b3a3 c4c3 a3a4 c3a3 a4a3 e5c4 a3a4 b7b4,2416,82,92,9684,attraction exposedKing mate mateIn5 middlegame sacrifice veryLong vukovicMate,https://lichess.org/lJX3Ulmq#77,
crEBj,6R1/8/P3p3/1p4p1/3P2kp/1b2ppB1/1P5P/4K3 w - - 0 46,a6a7 h4g3 a7a8q f3f2 e1e2 b3c4 e2e3 f2f1n e3e4 c4d5 e4e5 d5a8 h2g3 a8d5,2487,80,92,9671,advancedPawn crushing defensiveMove deflection endgame exposedKing fork promotion underPromotion veryLong,https://lichess.org/CO45Trv0#91,
ocuty,rn3rk1/pR1bR1pp/4Np2/2pq1P2/8/2Q4P/P5P1/6K1 b - - 1 26,d5b7 e7g7 g8h8 g7g8 h8g8 c3g3 g8f7 g3g7 f7e8 g7f8,2483,85,92,9626,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/IXt5XhaN/black#52,
32aog,r7/2pk1p2/2p1p3/2PPP2q/P7/3Q1NR1/4KP2/7r b - - 0 35,c6d5 c5c6 d7e7 d3a3 e7e8 g3g8,2435,77,93,9621,endgame long mate mateIn3,https://lichess.org/JsXU97bm/black#70,
HNvoE,5b1r/4p1pp/r6n/p6N/4R2n/4P1k1/1P3R2/2B2K2 b - - 1 27,g3h3 f2h2 h3h2 e4h4,2416,81,94,9613,attraction deflection mate mateIn2 middlegame sacrifice short,https://lichess.org/IpiSbkxa/black#54,
SM2xl,4rk2/5pR1/2p5/2P1rP1Q/1p2q2p/1P2P3/6R1/7K b - - 4 43,e5f5 g7f7 f5f7 h5h6 f8e7 h6d6,2465,86,94,9606,dovetailMate endgame long mate mateIn3 sacrifice,https://lichess.org/dqELDSqJ/black#86,
Kd2US,r4k2/6p1/2p2pPp/1p6/p2P1QPP/b1P5/P2B2q1/K3R3 b - - 4 34,a8e8 f4f6 g7f6 d2h6 f8g8 e1e8 a3f8 e8f8,2440,78,94,9552,deflection discoveredAttack endgame mate mateIn4 operaMate sacrifice veryLong,https://lichess.org/DRoKioWC/black#68,
ihlGP,8/pk4p1/7p/2QpPnK1/3Pq3/8/P4PPP/7R w - - 0 30,g5h5 f5g3 h2g3 e4f5 h5h4 f5g5 h4h3 g5h5,2476,81,94,9525,clearance endgame mate mateIn4 sacrifice veryLong,https://lichess.org/X4KyBtjm#59,
cqmvK,8/2bk4/2P3p1/3P2p1/2K1P2p/6P1/5P1P/8 b - - 0 41,d7d6 f2f4 d6e7 e4e5 g5f4 g3f4,2414,76,92,9484,bishopEndgame crushing endgame long quietMove,https://lichess.org/kiEEzWtl/black#82,
NhWSD,r1bqk2r/ppp3pp/1bnp1n2/4pP2/4N3/P2P1N2/1PPB1PPP/R2QKB1R w KQkq - 3 9,f3h4 f6e4 d1h5 g7g6 f5g6 b6f2 e1d1 d8h4,2409,81,93,9441,attackingF2F7 crushing opening veryLong,https://lichess.org/bYlZC5CN#17,Latvian_Gambit Latvian_Gambit_Other_variations
IH1h1,Q5R1/5p1p/4p1pk/5n2/2q5/5P2/PPKR2PP/8 w - - 11 38,c2b1 c4f1 b1c2 f5e3 c2b3 f1b5 b3c3 b5c4,2403,81,94,9403,endgame mate mateIn4 swallowstailMate veryLong,https://lichess.org/kcUPHfRB#75,
WKBiv,1r4k1/pQ1n1ppp/1p3B2/8/5P2/1P6/q5PP/3RR2K b - - 0 24,b8b7 e1e8 d7f8 e8f8 g8f8 d1d8,2405,79,94,9370,attraction endgame long mate mateIn3 pillsburysMate sacrifice,https://lichess.org/RDDaJ5Jl/black#48,
g4ol1,8/1K6/p1p1kPP1/8/PP1P3p/8/8/8 w - - 1 49,b7c6 e6f6 c6c7 h4h3 d4d5 h3h2,2484,85,91,9368,advancedPawn crushing endgame long master masterVsMaster pawnEndgame,https://lichess.org/epCZUSmv#97,
hWIqV,1RN2k1r/p2p4/7p/2pN1PpB/2PbK1P1/8/4b2P/r7 b - - 17 39,e2c4 c8e7 f8g7 f5f6 d4f6 e7f5 g7h7 d5f6,2428,78,93,9356,deflection discoveredAttack discoveredCheck exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/icSJ7LAn/black#78,
mqi9S,rn1q1rk1/1b2bpp1/p3p2p/1p1pN3/3P1N2/3BP3/PPQ2PPP/R4RK1 b - - 0 14,b8d7 d3h7 g8h8 e5f7 f8f7 f4g6 h8h7 g6f8 h7g8 c2h7 g8f8 h7h8,2451,80,93,9352,deflection discoveredCheck doubleCheck kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/8Hdoeubh/black#28,Semi-Slav_Defense Semi-Slav_Defense_Other_variations
IPt38,6k1/1pP5/4b1rp/3Pp3/1P2Prnq/8/3Q1PB1/1R1NR1K1 w - - 0 31,d5e6 h4h2 g1f1 h2g2 f1g2 g4e3 g2h3 f4f3 h3h4 g6g4 h4h5 f3h3,2448,82,93,9346,attraction discoveredCheck doubleCheck mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/RMZYhtGM#61,
wsIIa,6k1/3qp1b1/p2p2p1/5b2/4nPB1/1r2B2Q/2P5/2K3RR w - - 0 28,g4f5 b3b1 c1b1 d7b5 b1c1 g7b2 c1d1 e4c3 d1d2 b5e2,2423,81,92,9290,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/FyXVjnqS#55,
ydpMn,r1bqkb1r/1p1npp1p/p2p2p1/3N2N1/2B5/8/PPP2PPP/R2QK2R b KQkq - 0 10,f8g7 d5c7 d8c7 c4f7 e8f8 g5e6 f8f7 e6c7,2439,84,92,9278,attackingF2F7 crushing discoveredAttack fork opening sacrifice veryLong,https://lichess.org/J10APAJy/black#20,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
Lm0DK,8/3r2kp/4B1p1/1Q2Pp2/1p6/1P4R1/2P5/3q1KR1 w - - 5 45,f1f2 d7d2 f2e3 f5f4 e3f4 d2d4 f4e3 d1d2 e3f3 d4f4,2475,85,92,9261,attraction endgame exposedKing killBoxMate mate mateIn5 veryLong,https://lichess.org/UmOq6INl#89,
iFTVl,6k1/5pp1/p2Qn3/2PN3P/1Pb4P/P4PB1/1q5K/8 w - - 1 39,h2h3 c4f1 h3g4 f7f5 g4f5 f1h3 f5e4 b2d4,2430,79,93,9207,attraction endgame mate mateIn4 veryLong,https://lichess.org/pCtEAoF8#77,
ifGgL,5rk1/b1p3p1/3rp2p/p3N2P/4nN2/P7/1P3PP1/R1B2RK1 w - - 7 29,f4g6 a7f2 g1h1 e4g3 h1h2 g3f1,2430,80,92,9103,crushing fork long middlegame,https://lichess.org/fQfea7g2#57,
pzGzZ,8/p5kp/4pRp1/6q1/P1r1b3/4r3/1Q4PP/5RK1 b - - 0 31,c4c2 f6f7 g7h6 f7h7 h6h7 f1f7 h7h6 b2h8,2414,79,93,9093,attraction discoveredCheck doubleCheck mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/D13ht7dK/black#62,
vEQR3,rn2kb1r/pp3p1p/2p1p1p1/4N2n/2Pq4/3B4/PP3PPP/R1BQR1K1 b kq - 1 12,f8g7 d3g6 d4d1 g6f7 e8f8 e1d1 g7e5 f7h5,2419,82,92,9074,advantage attackingF2F7 capturingDefender opening sacrifice veryLong,https://lichess.org/YDyVK9MK/black#24,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
3NoF3,2kr4/1pp3Qp/1q2p3/2b3B1/p1B1P3/Pn5P/KP4P1/5R2 b - - 2 22,c5d4 g7e7 b3c1 g5c1,2494,98,92,9020,crushing master masterVsMaster middlegame short superGM,https://lichess.org/ElBBkwif/black#44,
vBvX4,rn2kbr1/pbpp1p2/1p2p2p/8/3P3q/2PBP1P1/PP1N3P/R1BQ1RK1 w q - 1 12,f1f4 g8g3 h2g3 h4h1 g1f2 h1d1,2452,84,92,9012,crushing kingsideAttack long opening sacrifice skewer,https://lichess.org/2sKioqXP#23,Horwitz_Defense Horwitz_Defense_Other_variations
YwVra,8/7p/6p1/4k3/6P1/p4K2/P6P/8 w - - 3 62,f3g3 e5d4 g3f4 d4c3 f4e3 c3b2,2430,86,91,9010,crushing endgame long master pawnEndgame,https://lichess.org/WIZ6MrT3#123,
c0zAI,8/r7/P7/1PK5/4k3/8/8/8 b - - 0 60,e4e5 b5b6 a7a6 b6b7 e5e6 b7b8q,2440,86,92,9009,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/UZx22ru4/black#120,
tRrRF,4r1k1/1p2rqp1/p1pb3p/3p4/3P1p2/1R2PN1P/PP1Q1PP1/4R2K w - - 4 32,e3f4 e7e1 f3e1 f7f4 d2f4 e8e1 h1h2 d6f4,2411,76,93,8993,crushing deflection intermezzo kingsideAttack middlegame sacrifice veryLong,https://lichess.org/a4YT37Hy#63,
m76PK,3r2k1/5pp1/pp5p/4p3/1b2n1B1/3rPN1P/R2B1PP1/4K2R w K - 0 22,g4f5 b4d2 f3d2 d3d2 a2d2 e4d2,2409,84,94,8983,advantage long middlegame,https://lichess.org/5bvCxBsr#43,
10JxA,3r1r1k/pbq2pp1/1p2p2p/2b1N2n/2P4Q/1PB3RP/P4PP1/1B2R1K1 b - - 8 28,h5g3 h4h6 g7h6 e5f7 h8g8 f7h6,2408,76,93,8980,discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/BWmN1bjF/black#56,
6eUph,rn2kbnr/ppp2p1p/3P4/8/7q/5B2/PPPP4/RNBQ1RK1 b kq - 0 12,f8d6 d1e1 h4e1 f1e1,2408,80,91,8976,advantage opening short,https://lichess.org/qzjw9l4A/black#24,Kings_Gambit_Accepted Kings_Gambit_Accepted_Allgaier_Gambit
Wo4Q8,8/5p2/1k3p1p/p7/2K2PPP/8/8/8 b - - 0 41,a5a4 h4h5 b6c6 g4g5,2414,75,92,8970,crushing endgame pawnEndgame quietMove short,https://lichess.org/6b59ChGo/black#82,
zj688,2kr4/pp2bpB1/1np3p1/3nQ3/6qr/1B4N1/PPP2PPP/1K1R3R w - - 3 20,h2h3 d5c3 b2c3 d8d1 b1b2 b6a4 b3a4 e7a3 b2a3 g4a4 a3b2 h4b4 c3b4 a4b4,2451,78,93,8968,attraction discoveredAttack epauletteMate mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/llcf6toI#39,
O0uAv,5R2/kp5r/2p2P2/p2p4/P7/1R5P/KPP5/7r b - - 0 36,h1h3 f6f7 h3b3 f8a8 a7a8 f7f8q,2411,78,93,8913,advancedPawn attraction crushing endgame long promotion rookEndgame sacrifice,https://lichess.org/PE5zGjCf/black#72,
yvG6l,4r3/pp3pbk/2p3pp/7q/1PP2P2/4P3/P1Q2NP1/4R1K1 b - - 0 25,g7f6 g2g4 h5h4 g1g2 f6g7 g4g5,2420,74,92,8895,advantage endgame long trappedPiece,https://lichess.org/Z6v4zZD3/black#50,
bFtt6,3Q4/5p1k/6p1/1qN2b1p/1P5P/2P1R1P1/5PK1/r7 w - - 3 42,c5e4 f5h3 g2h2 a1h1 h2h1 b5f1 h1h2 f1g2,2474,78,92,8882,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/vGtLoFYo#83,
Zb1Oy,3Q4/k4p2/b3p3/p2pP3/2qP4/1pP2R2/1n2NRP1/1B2K2r w - - 1 37,e1d2 c4e2 f2e2 b2c4 d2d3 h1d1 e2d2 d1d2,2455,79,94,8852,fork hookMate master mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/mWYs9Amz#73,
NSb4Q,4k3/R7/4p3/P3P1p1/1p4P1/2pK3P/r7/8 w - - 1 42,a5a6 c3c2 a7c7 b4b3,2427,81,93,8837,advancedPawn crushing endgame rookEndgame short,https://lichess.org/uDfEpoQL#83,
sWeJx,8/3Qbppk/p3p2p/Bp2P3/3P1PP1/8/P3q1K1/2R5 w - - 0 37,g2g3 e7h4 g3h3 e2e3 h3h4 g7g5 f4g5 h6g5 h4h5 e3h3 h5g5 h3h6,2460,81,93,8806,endgame fork mate mateIn5 sacrifice veryLong,https://lichess.org/UCHB7k07#73,
waPt4,8/8/6PP/2p1b3/1pk2r2/5P2/R5K1/8 b - - 0 48,b4b3 g6g7 b3a2 g7g8q c4c3 g8a2,2464,78,92,8798,advancedPawn advantage endgame long promotion skewer,https://lichess.org/yE4wwRMn/black#96,
yytQj,r4nk1/1pR4p/4p1pP/p2pB3/1q6/1b2Q2R/1P3PP1/rK6 w - - 10 31,b1a1 b4a4 a1b1 a4a2 b1c1 a2a1 c1d2 a1d1 d2c3 d5d4 e3d4 d1c2,2404,80,92,8796,fork mate mateIn5 middlegame veryLong,https://lichess.org/B4DmsTiY#61,
9VGzU,6k1/5pp1/2Q4p/4Bb2/8/1r3P2/3R3K/1q6 b - - 4 31,b1f1 d2d8 g8h7 d8h8 h7h8 c6h6 h8g8 h6g7,2432,80,92,8788,attraction deflection endgame master mate mateIn4 pin sacrifice veryLong,https://lichess.org/0ohifjt8/black#62,
8KMUz,q2QQ3/5pbk/6p1/2p5/1p3P2/6P1/rP1p3K/1R6 b - - 0 33,d2d1q e8g8 h7h6 d8g5,2467,78,91,8781,mate mateIn2 middlegame short,https://lichess.org/AF26kDO8/black#66,
fN2ef,3Q4/1p6/pkp5/3nB3/1P6/P4r1q/4R3/6K1 b - - 8 38,b6b5 d8a5 b5c4 a5c5 c4b3 e2b2 b3a4 c5a5,2441,81,92,8764,endgame mate mateIn4 veryLong,https://lichess.org/ARqMdvuO/black#76,
N1Fk2,1k4r1/pq3p1p/1pRp4/1P3p2/8/4bP2/4r1PP/R2Q3K b - - 5 28,g8g2 d1d6 b8a8 d6f8 b7b8 a1a7 a8a7 f8a3 a7b7 a3a6,2452,78,93,8728,attraction mate mateIn5 middlegame pin queensideAttack sacrifice veryLong,https://lichess.org/uzOOXuLJ/black#56,
lhJYQ,8/8/8/6p1/3K1pk1/4p1P1/N4P1P/8 w - - 0 47,f2e3 f4f3 h2h3 g4h3 a2c3 f3f2 c3e4 f2f1q,2401,75,91,8724,advancedPawn crushing endgame knightEndgame master masterVsMaster promotion superGM veryLong,https://lichess.org/mJ5vU5Mr#93,
mJnav,rnb2rk1/2q1bpp1/2p1p2p/p1PpN3/1p1P1N2/1P1BP3/P1Q2PPP/2R2RK1 b - - 2 15,b8d7 d3h7 g8h8 e5f7 f8f7 f4g6 h8h7 g6f8 h7g8 c2h7 g8f8 h7h8,2480,81,94,8720,deflection discoveredCheck doubleCheck kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/VMr4UBDJ/black#30,Queens_Gambit_Declined Queens_Gambit_Declined_Harrwitz_Attack
As3HU,r1bb2rk/2q2p1p/p3pP1Q/1p1pn2B/1PnN1R2/P1P5/6PP/R1B4K b - - 2 28,a8a7 f4h4 e5g6 h6h7 h8h7 h5g6 h7g6 h4h6,2470,80,93,8681,attraction discoveredCheck doubleCheck kingsideAttack mate mateIn4 middlegame operaMate quietMove sacrifice veryLong,https://lichess.org/xHPnU5ls/black#56,
ic4kY,3r1br1/4pk1p/7q/3P1p2/Q1P1p3/P3PP2/3B3P/1R3R1K w - - 1 29,a4d1 h6h2 h1h2 d8d6 b1b6 d6b6 d5d6 b6d6 d1e1 d6h6 e1h4 h6h4,2490,82,94,8672,master mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/jl7MEHfn#57,
