PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
6r9OQ,8/pp3kp1/2bR3p/4r3/6n1/2N1B1P1/PPP2P2/4RK2 w - - 3 26,e3f4 g4h2 f1g1 e5e1 g1h2 e1h1,1638,88,90,136106,deflection long mate mateIn3 middlegame operaMate,https://lichess.org/kPbJVCyf#51,
4Osgg,5r2/bpp2q1k/p2p2p1/3P4/1PP3QP/P7/1B2R1P1/7K w - - 2 32,e2e6 f7f1 h1h2 f1g1 h2h3 g1h1 h3g3 a7f2,1665,87,91,134362,balestraMate endgame mate mateIn4 morphysMate veryLong,https://lichess.org/pEUmwLlr#63,
YJ8Cn,rn4k1/1p1b2pp/3Q4/pP6/4pr1q/P3P2P/1B3Pp1/R2R2K1 w - - 0 25,e3f4 h4h3 d6d5 d7e6 d5e6 h3e6,1626,85,84,131537,crushing long middlegame,https://lichess.org/iCkRdw1h#49,
7PeqS,r3k3/1pp4q/1b1p1p2/p2P2p1/P1P3Br/4PQ2/1B3PP1/R3R1K1 w q - 3 23,g1f1 h4h1 f1e2 h7c2,1637,94,89,131392,epauletteMate mate mateIn2 middlegame short,https://lichess.org/pvfku1su#45,
KBz48,8/8/8/p1p1k1p1/2P3P1/PP2K3/8/8 w - - 0 35,e3f3 e5d4 f3e2 d4c3 b3b4 a5b4 a3b4 c3b4,1675,78,91,128422,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/g1tEg8ZB#69,
PQNdJ,6k1/R7/P1p5/3p2n1/3P4/4n1pp/1PP5/6NK w - - 2 43,a7e7 g3g2 h1h2 e3f1,1660,79,90,127395,advancedPawn endgame master masterVsMaster mate mateIn2 short superGM,https://lichess.org/LFdoDdsN#85,
k0a0N,6k1/5pp1/2Q4p/5PP1/5K1P/4rN2/8/4q3 b - - 4 36,e1f2 c6c8 g8h7 g5g6 f7g6 f5g6 h7g6 c8f5,1657,82,90,126142,attraction endgame mate mateIn4 veryLong,https://lichess.org/k2BkfXjp/black#72,
NCTuh,2r3k1/Rp3ppp/8/N3p3/1q6/4PQ2/5PPP/1r1R2K1 w - - 3 24,a7b7 b4e1 d1e1 b1e1,1650,90,90,115781,backRankMate mate mateIn2 middlegame sacrifice short xRayAttack,https://lichess.org/dRcqo343#47,
1bZ8N,6k1/5pp1/p1b2P1p/2p5/P1r5/5PbP/1B4P1/3R1K2 b - - 2 31,c4c2 d1d8 g8h7 f6g7 c2c1 b2c1,1643,82,87,107870,advancedPawn advantage endgame long,https://lichess.org/h34HkdjA/black#62,
BYrZW,8/5RP1/8/1p3n2/4p3/7P/1k5K/5r2 b - - 0 52,f1f2 h2g1 f2f3 g7g8q f3g3 g8g3,1647,83,84,100230,advancedPawn crushing endgame long promotion,https://lichess.org/KD4aWGCv/black#104,
iSrYj,4r1k1/ppqn1ppp/2pb1p2/8/2BP3N/2P2P1P/PPb3P1/R1BQ2K1 w - - 0 15,d1c2 e8e1 c4f1 d6h2 g1h1 e1f1,1664,78,97,58768,deflection kingsideAttack long mate mateIn3 middlegame,https://lichess.org/muBq3F9j#29,Caro-Kann_Defense Caro-Kann_Defense_Forgacs_Variation
5zJ3U,r5nr/p1p2kpp/2Bb4/4q3/2b5/4NP2/PP1P2PP/R1BQK2R w KQ - 1 14,c6a8 e5g3 h2g3 d6g3,1669,79,94,47359,bodenMate mate mateIn2 middlegame sacrifice short,https://lichess.org/I2ZYsjJ5#27,Three_Knights_Opening Three_Knights_Opening_Winawer_Defense
EeU0B,r3q1k1/1pRb1pp1/p6p/3N4/8/8/PP3PPP/3Q2K1 b - - 1 20,e8e6 c7d7 e6d7 d5f6 g7f6 d1d7,1651,74,95,46767,advantage attraction discoveredAttack endgame long sacrifice,https://lichess.org/BSNvXV5w/black#40,
h4Czm,8/3k4/5p2/5Pb1/2R1B3/P4P2/KPP4p/4r3 w - - 0 36,f3f4 e1e4 c4e4 h2h1q,1620,74,95,46108,advancedPawn advantage endgame promotion short,https://lichess.org/G11kmS4L#71,
KKvqa,r1bq3r/ppp3p1/2n1k2p/3np3/2B5/2PP1QP1/P1P2P1P/R1B2RK1 b - - 0 12,h8f8 c4d5 d8d5 f3f8,1619,79,97,45111,crushing opening short,https://lichess.org/fibZixWp/black#24,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
gFPBY,r6r/p1p3k1/2b1n1p1/1p3p2/4PP2/2PB4/PK5Q/7R w - - 0 29,h2g2 e6f4 g2g5 f4d3,1665,79,95,44927,advantage fork middlegame short,https://lichess.org/jFxDFmhs#57,
XSHWx,rq4r1/3b3p/n1pPp2k/pp2Qpp1/3P2PN/P7/1PB2P1P/R4RK1 b - - 1 24,g5h4 e5f6 g8g6 g4g5 h6h5 c2d1,1648,76,96,44201,exposedKing long mate mateIn3 middlegame,https://lichess.org/nGSuwEsg/black#48,
6WnpS,2k3r1/p1pp2q1/1p6/1P2Pr1p/P2pR2P/6P1/2P2PK1/R2Q4 w - - 1 27,a4a5 f5f2 g2f2 g7g3 f2e2 g3g2 e2d3 g8g3 d3c4 g2e4,1639,76,94,43590,attraction crushing deflection endgame fork sacrifice veryLong,https://lichess.org/p0DkMMcW#53,
uIqMv,r4rk1/pR4bp/2pq2p1/4pp2/8/2BPQ3/b1P1NPPP/5RK1 b - - 1 25,a2d5 b7g7 g8g7 c3e5 d6e5 e3e5,1603,78,95,43172,attraction crushing fork long middlegame,https://lichess.org/G20iD7kD/black#50,
AmYp4,r4rk1/6p1/pp2p3/3P2q1/P2P3b/2PQ1p1p/1P3P1B/R4R1K w - - 0 29,f1g1 g5g2 g1g2 f3g2 h1g1 h4f2,1612,73,97,42580,advancedPawn collinearMove exposedKing kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/YwlABzqw#57,
O82Si,3q1rk1/p1p2pbp/1r4pn/8/2BPQ3/7P/PP3PP1/R1B2RK1 b - - 0 15,d8d4 e4d4 g7d4 c1h6,1611,75,95,42523,advantage master middlegame short,https://lichess.org/6p2wLLma/black#30,Modern_Defense Modern_Defense_Other_variations
WnrPY,6r1/1R4P1/8/4pk1P/5p2/8/6K1/8 b - - 0 49,f5f6 h5h6 f6g6 b7b6,1617,79,96,42519,crushing endgame master masterVsMaster rookEndgame short superGM,https://lichess.org/LR9aY2sL/black#98,
LUeAD,3r2k1/1R1B1pp1/1p5p/2b1P2P/2b1P3/5PP1/6K1/2B5 w - - 3 36,g2h3 d8d7 b7d7 c4e6 g3g4 e6d7,1657,73,95,42055,attraction crushing endgame fork long sacrifice,https://lichess.org/5jtvuY81#71,
Zxuvb,2kn1Q1R/1pp1b3/p3P3/7p/7P/4B2B/1q2KP2/7b w - - 6 34,e2e1 e7b4 f8b4 b2b4,1622,82,85,41871,collinearMove crushing fork middlegame short,https://lichess.org/Mv2Hz770#67,
0Hg6g,rnb2r2/pp4k1/3b1p1p/3BN2q/3P1BpP/8/PPPQ2P1/5RKR w - - 0 17,e5c4 d6f4 d2f4 h5d5,1603,80,95,41682,advantage middlegame short,https://lichess.org/eqDsSv5m#33,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit
tNkqf,r2q1r1k/3bNppp/p1p5/1p1N4/7R/1P3Q2/P4PPP/b5K1 b - - 1 20,c6d5 h4h7 h8h7 f3h5,1610,77,95,41671,anastasiaMate attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/0nYmj2wS/black#40,
c19HB,r4rk1/p4ppp/8/n1pNp2q/3b4/1B4Q1/PPP1bPP1/R1B2RK1 b - - 3 17,e2f1 d5f6 g8h8 f6h5,1608,74,96,41328,crushing kingsideAttack middlegame pin short,https://lichess.org/F1SS5jWp/black#34,Italian_Game Italian_Game_Two_Knights_Defense
MY6Yi,r1bqk2r/pp3p1p/3bpnpB/3p4/8/3B1P2/PPP2P1P/RNQ3RK b kq - 1 13,d8c7 h6g7 f6h5 g7h8,1645,74,96,41155,advantage fork opening short,https://lichess.org/Wlbh8QeV/black#26,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
lLVE7,1r3nk1/p6p/4p1p1/6P1/6N1/3q2P1/PBp4P/4Q1K1 b - - 2 33,b8b2 g4h6 g8h8 e1e5,1633,73,95,41044,endgame mate mateIn2 short,https://lichess.org/J1EReEbx/black#66,
G3TIB,n1r1r1k1/p3qp2/1pRbb2p/3p1pp1/3P4/P2BPN1P/1PQN1PP1/2R3K1 w - - 2 19,d3f5 c8c6 c2c6 e6f5,1621,75,95,40733,advantage middlegame short,https://lichess.org/OcCpnoiA#37,Trompowsky_Attack Trompowsky_Attack_Other_variations
oOg6n,r1bq1rk1/ppp2pb1/3p4/4n1pQ/2P1P3/2NB2B1/PP3PPP/R3K2R w KQ - 0 13,e1c1 c8g4 g3e5 g4h5,1615,73,95,40226,crushing fork middlegame short trappedPiece,https://lichess.org/tMLoDDZ5#25,Kings_Indian_Defense Kings_Indian_Defense_Accelerated_Averbakh_Variation
eeC8T,5r1k/pp1n3p/1q4p1/8/2Bb1QP1/8/PP3R1B/R4K2 b - - 0 28,d4f2 f4f8 d7f8 h2e5 b6f6 e5f6,1612,81,95,39916,clearance doubleBishopMate long mate mateIn3 middlegame sacrifice,https://lichess.org/ZJE8Troq/black#56,
n9kJT,6k1/pp3pp1/3p3p/6rq/4b3/1B5P/PPPQ2PK/6R1 b - - 2 25,e4d5 g2g4 h5h4 b3d5,1623,73,95,39706,advantage endgame short,https://lichess.org/XPwOM2uy/black#50,
5CP5z,r4rk1/3n1ppp/b2qpn2/3p4/pp1P4/2N1PNP1/PP3P1P/R1RQ1BK1 w - - 0 18,c3a4 a6f1 g1f1 d6a6 f1g2 a6a4 d1a4 a8a4,1613,76,96,39368,advantage attraction middlegame veryLong,https://lichess.org/6jaoqEPj#35,Queens_Pawn_Game Queens_Pawn_Game_Symmetrical_Variation
jHB62,br3rk1/4Rp2/7p/4Q3/6p1/5NPq/P3PP1P/5RK1 w - - 0 25,f3h4 h3f1 g1f1 b8b1,1607,73,95,39353,attraction mate mateIn2 middlegame pillsburysMate sacrifice short,https://lichess.org/Y7DyGDUW#49,
nPGG0,4r1k1/pp1nrppp/8/8/3Pbq2/1Q3N1P/PP1RBPP1/4R1K1 w - - 3 22,g1f1 e4f3 b3f3 f4d2,1637,77,95,39300,capturingDefender crushing middlegame short,https://lichess.org/uJK7pSbA#43,
wtwTH,2rq1r1k/p4pp1/np2p3/2bb4/4B3/P3PN2/1PQ2PPP/R1B1K2R w KQ - 1 15,e4d5 c5b4 a3b4 c8c2,1637,72,95,39269,advantage discoveredAttack opening short,https://lichess.org/R8H4SjhO#29,Nimzo-Indian_Defense Nimzo-Indian_Defense_Classical_Variation
B9jGX,7k/ppp2Kp1/3r1pP1/4p2p/5q2/1B6/P3Q3/8 b - - 5 39,d6d8 e2h5 f4h6 h5h6 g7h6 g6g7 h8h7 b3c2 e5e4 c2e4 f6f5 e4f5,1609,78,95,39165,advancedPawn endgame mate mateIn5 veryLong,https://lichess.org/eugcF9Es/black#78,
T7fMI,r3kbn1/ppp2q1p/2p1b1p1/4Q3/8/4P3/PPPP1PPP/RNB1K2R w KQq - 3 10,b2b3 f8g7 e5a5 g7a1,1602,71,96,39032,advantage middlegame short skewer,https://lichess.org/QPYxbPWG#19,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
HN9Jz,2r2b1r/5k1p/6p1/2p1Q3/q7/8/PPP2PPP/2KRR3 w - - 0 27,e5h8 f8h6 c1b1 c8h8,1644,77,95,39023,crushing discoveredAttack endgame short,https://lichess.org/4Mulsdwv#53,
aYvgb,1rb1k2r/2pqbppp/3p1n2/1N1Pp3/1n2P3/1B3N2/1PP1QPPP/R1B1K2R b KQk - 0 12,d7b5 b3a4 c8d7 a4b5,1659,76,96,38981,advantage master opening pin short superGM,https://lichess.org/O9dC4VF0/black#24,Ruy_Lopez Ruy_Lopez_Morphy_Defense
BPmos,2q1r1k1/p3rp2/3p2pp/3P1p2/2PQ1P2/1P5P/P4KP1/4RR2 w - - 1 25,d4f6 c8c5 f2g3 e7e1 f1e1 e8e1,1601,75,97,38502,crushing deflection endgame long,https://lichess.org/QbtX65BP#49,
PYhtb,6R1/p4p1p/1kp5/4P3/N7/2B4b/1PPK4/5q2 b - - 6 33,b6c7 c3a5 c7d7 a4c5 d7e7 a5d8,1650,79,96,38163,endgame long mate mateIn3 morphysMate,https://lichess.org/Z9j8JrMz/black#66,
3hdDw,5rk1/pq1n1rp1/4Q3/4Pp2/8/1P1R2RP/P4PPK/8 b - - 2 30,d7c5 g3g7 g8g7 d3g3 g7h7 e6g6 h7h8 g6h6 f7h7 h6f8,1669,76,96,38022,attraction deflection mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/WxJOHhsN/black#60,
xt1Bx,r7/p4pR1/4k1b1/3p3p/3B1R1P/r7/4KP2/8 b - - 3 28,a8c8 f4f6 e6d7 f6g6,1600,74,95,37761,advantage endgame pin short,https://lichess.org/T9ZlX2Y1/black#56,
d1rFi,8/3b1p2/pb2p2k/1p1pn2p/3P1N1P/P3BP1K/1P2B3/8 b - - 3 42,e5g6 f4d5 h6g7 d5b6,1601,76,96,37755,crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/CJHWYkI2/black#84,
Fg61m,r2q1rk1/1p2ppbp/p1bp1npB/8/4P3/P1N2N1P/1P1Q1PP1/R4RK1 b - - 1 13,f6e4 c3e4 c6e4 h6g7 g8g7 d2d4 f7f6 d4e4,1669,77,95,37616,advantage attraction fork middlegame veryLong,https://lichess.org/Zkxh79tO/black#26,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
zVjpp,r1b2rk1/p4ppp/2pbpn2/3pq3/8/2P1B1P1/PP1NBP1P/R2QK2R b KQ - 0 12,c6c5 e3f4 e5f5 f4d6,1618,76,96,37245,advantage opening short skewer,https://lichess.org/LJ0ktnI4/black#24,Sicilian_Defense Sicilian_Defense_French_Variation
kGkC1,8/7p/6p1/Pk2P3/1P3pPP/4b3/4K3/8 b - - 0 39,b5b4 e5e6 e3c5 a5a6,1626,78,94,37174,bishopEndgame crushing endgame short,https://lichess.org/yVOdG4hp/black#78,
DMve8,5k2/pp5r/2p5/P1P2p2/3PpPp1/4P3/1R4KP/8 b - - 0 41,f8e8 a5a6 b7b5 c5b6,1666,77,95,37105,crushing enPassant endgame rookEndgame short,https://lichess.org/yrvxUloe/black#82,
k3x9O,6rk/1pq4p/4Qb1B/2Pp4/3P4/8/p6P/5R1K b - - 0 32,f6d4 e6g8 h8g8 f1f8,1642,75,96,37008,attraction endgame mate mateIn2 operaMate sacrifice short,https://lichess.org/DUnWl8E7/black#64,
iVsA8,6k1/3bppbp/3p2p1/2pPn3/1pP1P3/1P3PP1/rBQN2BP/6K1 w - - 0 23,c2b1 a2b2 b1b2 e5f3 d2f3 g7b2,1620,75,95,37007,advantage discoveredAttack long middlegame,https://lichess.org/Z7e5AIB1#45,
TBNNG,3r4/8/1R2k3/3p1pp1/3P4/5KP1/7P/8 b - - 2 46,d8d6 b6d6 e6d6 h2h4 g5h4 g3h4,1604,78,96,36982,crushing endgame long rookEndgame,https://lichess.org/cYIXnbfu/black#92,
mzSwB,r3kb1r/pppn1ppp/q3pn2/5bP1/2NP3P/2N4R/PPP2P2/R1BQKB2 w Qkq - 1 13,g5f6 f5h3 f1h3 a6c4,1655,77,96,36927,advantage opening short,https://lichess.org/ylO6R7uV#25,Scandinavian_Defense Scandinavian_Defense_Lasker_Variation
JJdZl,r1b2k1r/1pp2ppp/1b1n4/pP6/P1BP1P2/6Pq/1B2Q2P/RN2R1K1 b - - 1 18,c8g4 e2e7 f8g8 c4f7 d6f7 e7e8 a8e8 e1e8,1622,80,96,36926,backRankMate master mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/lfgc5JLi/black#36,Italian_Game Italian_Game_Evans_Gambit_Declined
UGkmy,rn1qr3/1p3ppk/p1p4p/3pP3/3P3N/P3Q1P1/3B1P1P/4RK2 b - - 0 26,d8g5 e3d3 h7g8 d2g5,1673,76,96,36751,crushing discoveredAttack middlegame short,https://lichess.org/wxXFE7GN/black#52,
WbuzK,8/8/5k2/3p1pp1/5P1p/1K2P1PP/8/8 w - - 0 45,g3h4 g5g4 h3g4 f5g4,1642,77,94,36731,crushing endgame pawnEndgame short,https://lichess.org/hUIMfbXn#89,
Qwy4e,r1bqk2r/ppp1nppp/2nP4/2b5/5B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 1 6,d6e7 c5f2 e1f2 d8d1,1619,73,96,36725,advantage attackingF2F7 deflection opening short,https://lichess.org/j4lmtITP#11,Englund_Gambit Englund_Gambit_Other_variations
WOss2,5rk1/pp2Qppp/2p5/7q/2B5/3P1bPP/P1P2P2/4R1K1 b - - 3 21,h5h3 e7f7 f8f7 e1e8,1633,73,95,36710,clearance endgame mate mateIn2 pin sacrifice short,https://lichess.org/f4e9dRBr/black#42,
rOBZc,r3k2r/p1p2ppp/2p1q3/4p3/1b4b1/5N2/PPPP1PPP/R1BQR1K1 w kq - 0 11,e1e5 e6e5 f3e5 g4d1,1610,77,96,36594,advantage middlegame short,https://lichess.org/tqQzzC6f#21,Russian_Game Russian_Game_Three_Knights_Game
P0Yzw,2r2k2/6p1/p4q1p/1p1Rp3/4Q3/2P3P1/P4P1P/6K1 b - - 0 36,c8c3 e4b4 f8g8 b4c3,1613,77,96,36581,crushing endgame fork short,https://lichess.org/HGIY7gga/black#72,
ZR8i5,2r2k1r/3b1p2/1p6/p2n2R1/3q3N/PQ1P2P1/1P5P/5R1K w - - 0 30,g5d5 d7c6 h4g6 f8g7,1600,79,94,36519,advantage defensiveMove middlegame pin short,https://lichess.org/dtwi0WUB#59,
1JRPv,4Q3/pp3rqk/6r1/2B1b3/6P1/2P2P2/PP3K2/3R4 b - - 0 40,g6g4 d1h1 h7g6 e8e6 g7f6 e6g4,1643,76,97,36505,crushing exposedKing fork long middlegame,https://lichess.org/aOgrDcVL/black#80,
4IQns,r5k1/p4ppp/2Q5/3nqpB1/8/8/P4KPP/3R4 b - - 0 25,d5b6 c6a8 b6a8 d1d8 e5e8 d8e8,1621,76,95,36458,backRankMate endgame fork long mate mateIn3 sacrifice,https://lichess.org/NkPJ47QU/black#50,
r2Ux1,rnbqkb1r/p1p2ppp/1p2pn2/3pN3/2PP4/P7/1P2PPPP/RNBQKB1R b KQkq - 1 5,b8d7 e5c6 c8b7 c6d8,1618,74,95,36426,crushing opening short trappedPiece,https://lichess.org/2U6Yxvl4/black#10,Queens_Indian_Defense Queens_Indian_Defense_Petrosian_Variation
uB1zD,5b1N/p1B3pp/8/1k1b4/8/5P2/Pn4PP/5K1R w - - 1 26,c7e5 d5c4 f1f2 b2d3 f2e3 d3e5,1623,78,95,36415,advantage endgame fork long,https://lichess.org/OiVDOE2q#51,
jPpp9,8/2Br4/1P6/3k4/1P3P2/3K4/8/8 w - - 7 59,b6b7 d5c6 d3e4 c6c7,1610,81,96,36409,crushing discoveredAttack discoveredCheck endgame master masterVsMaster short superGM,https://lichess.org/SpiB8CQg#117,
hMeN2,rn2kbnr/pp3ppp/4p3/q1PpPb2/8/2N1B3/PPP2PPP/R2QKBNR b KQkq - 0 8,f8c5 f1b5 b8c6 e3c5,1663,76,96,36395,advantage interference intermezzo opening pin short,https://lichess.org/LJFsNg6R/black#16,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
jFGPl,rnbk2nr/ppN2ppp/1q2p3/2bp4/5B2/2N5/PPP1PPPP/R2QKB1R w KQ - 5 8,c7a8 c5f2 e1d2 b6d4 d2c1 d4f4,1681,74,94,36375,advantage attackingF2F7 fork long opening,https://lichess.org/RtAAageo#15,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
5B6Qh,3rr1k1/1pp1qppp/p1n1pn2/2PpN3/3P1P2/4P3/PP1bN1PP/2RQ1RK1 w - - 0 14,e5c6 d2e3 g1h1 b7c6,1629,76,94,36374,crushing fork intermezzo middlegame short,https://lichess.org/62c8RktW#27,Bird_Opening Bird_Opening_Dutch_Variation
v2N83,r1bqk2r/1pp2p2/p2p3p/2b1p1pn/4P3/P1NP1NBP/1PP1QPP1/R3K2R w KQkq - 1 12,f3e5 h5g3 f2g3 d6e5,1609,75,95,36356,advantage intermezzo middlegame short,https://lichess.org/zb8wrvqw#23,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
a6NV0,r3kbnr/ppp1qppp/8/3PB3/2p1P1b1/5P2/PP3P1P/RN1QKB1R w KQkq - 1 9,d1a4 g4d7 a4c4 e7e5,1606,74,95,36126,advantage defensiveMove opening short,https://lichess.org/ANbDRJ7Y#17,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
dlisQ,8/2q1k3/5p1p/3Q2p1/4p3/6PP/5P1K/1r1N4 b - - 0 45,c7d6 d5e4 e7d8 e4b1,1642,79,96,36126,crushing endgame fork short,https://lichess.org/YOMQpK7W/black#90,
lgQj8,r3n3/pprbkQp1/4ppP1/3p3P/3P4/2P5/PP1q1P2/1K2R2R b - - 1 26,e7d6 f7f8 d6c6 f8c5,1619,77,96,36040,mate mateIn2 middlegame short,https://lichess.org/1FNjbbGa/black#52,
WZbjW,3q1rk1/1b1nb2p/4p1p1/rB1pPp2/3P1Q2/PP5R/1B1N2PP/R5K1 w - - 2 23,b5e2 e7g5 f4f2 g5d2,1624,77,96,36000,advantage middlegame short skewer,https://lichess.org/YoIuX3Pl#45,
