PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0O04M,3r2k1/b3qp2/5Npp/np2P3/6Q1/P4N2/1B3PPP/3rR1K1 b - - 5 27,g8h8 g4f4 h8g7 f6g4 g6g5 e5e6,3061,128,90,3363,crushing discoveredAttack discoveredCheck long middlegame,https://lichess.org/FOu0Y2OM/black#54,
FhyeW,8/b7/P3p3/4p1Pp/1p3k1P/5P2/3p2K1/1R6 w - - 2 46,b1b4 e5e4 b4b1 e4e3 g5g6 e3e2 g6g7 d2d1q g7g8q e2e1n,3052,116,90,3350,advancedPawn crushing defensiveMove endgame promotion underPromotion veryLong,https://lichess.org/SJ1ivDph#91,
Ivt5K,8/p2k3p/1p3p2/2p3p1/2P1P1K1/5P1P/P5P1/8 w - - 0 43,h3h4 b6b5 h4g5 b5b4 g4f5 f6g5 f5f6 d7e8,3034,134,86,3337,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/N5PgFNPr#85,
tEJoM,rnb1k1nr/pp3p1p/1q2p1p1/3pP3/5P2/2BBbNP1/PPQ4P/RN3K1R b kq - 0 14,g8h6 c3d4 e3d4 c2c8 e8e7 c8h8 h6g4 f1g2 d4e5 f4e5 b8d7 h8h7,3076,110,91,3244,advantage discoveredAttack middlegame skewer veryLong,https://lichess.org/SAxcSbYQ/black#28,French_Defense French_Defense_La_Bourdonnais_Variation
877xz,2kr4/1pp4P/2p5/5pK1/2B5/p7/6P1/8 b - - 1 50,b7b5 c4g8 a3a2 g8a2 d8h8 a2e6 c8b7 e6f5,3022,109,90,3236,crushing endgame quietMove veryLong,https://lichess.org/W5XvGc4q/black#100,
LQCMG,8/8/1kp5/1p6/6p1/PQ4K1/2P1q1P1/8 w - - 2 41,b3d3 e2d3 c2d3 b6a5 g3g4 c6c5 d3d4 b5b4 a3b4 c5b4,3017,121,90,3201,crushing endgame master queenEndgame quietMove veryLong,https://lichess.org/OmwxNGpl#81,
rHT5N,1nkr4/Qpp3p1/1P1p4/N7/3Nq3/K1P5/P5r1/3R4 b - - 0 33,c7c5 d1e1 e4d5 d4b3 g2f2 e1e7,3001,126,89,3141,crushing long middlegame,https://lichess.org/EUSFF4Ul/black#66,
IyOGp,r2q1rk1/5p1p/3p1ppQ/8/p3bP2/7R/1PP1B1PP/R5K1 b - - 1 24,g6g5 e2d3 d8b6 g1f1 b6b4 f4g5 f6g5 d3e4 b4e4 h6g5,3063,137,89,3074,advantage defensiveMove master masterVsMaster middlegame veryLong,https://lichess.org/qdjIavkE/black#48,
yU0RG,1R6/5p2/kR1p4/3qp2p/8/4P3/2K5/8 b - - 1 41,a6a5 b6b7 d5g2 c2c3,3016,108,91,3044,crushing defensiveMove endgame queenRookEndgame short,https://lichess.org/i2GTF5yr/black#82,
eC07g,8/p5p1/3p3p/8/3B4/P2K1k2/8/8 b - - 2 51,g7g5 d4a7 f3f4 d3d4 f4f5 d4d5 h6h5 a7b8 h5h4 b8d6 g5g4 d6e7 g4g3 e7h4 g3g2 h4f2,3068,128,90,2998,bishopEndgame crushing defensiveMove endgame veryLong,https://lichess.org/Q9qtNNyI/black#102,
ivFl8,8/8/8/p2k1ppp/8/1pK2P2/P5PP/8 w - - 0 33,c3b3 d5d4 b3a4 f5f4 a4a5 g5g4 h2h4 g4g3 a5b5 d4e3 a2a4 e3f2 a4a5 f2g2 a5a6 g2h3 a6a7 g3g2 a7a8q g2g1q,3096,129,89,2967,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/Gyma42eH#65,
0pGLq,3rk1r1/p2n1p2/qpQP2p1/4P2p/2P4P/6PB/P7/2R3K1 b - - 2 33,f7f5 e5f6 e8f8 c6e4 d8e8 e4f4 a6a3 f6f7,3047,138,88,2966,advancedPawn crushing enPassant middlegame pin quietMove veryLong,https://lichess.org/6fuh1HNl/black#66,
bCcbJ,r5rk/6p1/1q2p1Qp/p1ppPp2/3p3P/PPb5/2P2P1P/1RB3RK b - - 3 22,a8a7 g6h5 g7g6 g1g6 g8g6 h5g6,3037,104,91,2913,crushing long middlegame,https://lichess.org/ma0wLWcc/black#44,
RNZ5L,2b5/8/3p4/P1k1p3/1pB1Pp2/1P3Pp1/3K2P1/8 w - - 11 47,d2c2 d6d5 e4d5 e5e4 c4e2 c8f5,3023,105,91,2910,bishopEndgame crushing defensiveMove endgame long master,https://lichess.org/AGdmZMvJ#93,
zgvCK,1bkr4/p2q4/2p2p2/3p3p/5PrP/BP3Q2/P2N2P1/R2R2K1 w - - 3 23,g2g3 d8g8 d2f1 g4f4 f3e2 f4f1 g1f1 b8g3,3045,120,90,2902,advantage discoveredAttack exposedKing kingsideAttack middlegame pin quietMove veryLong,https://lichess.org/htfL2R72#45,
kRioN,8/k7/6p1/PP2pp1p/3pP3/3K2P1/7P/8 b - - 0 41,a7b7 e4f5 g6f5 b5b6 b7c6 h2h3 e5e4 d3d4,3023,110,91,2893,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/jlUijQqO/black#82,
lRI5L,r5k1/pb4pp/1pn1pr2/3q1p2/P2Pn3/B3PN2/2Q1BPPP/R4RK1 w - - 0 16,f3e5 c6d4 e3d4 e4d2 f2f3 d5d4 g1h1 d2f1 a1f1 d4e5,3081,113,91,2892,crushing fork intermezzo middlegame sacrifice veryLong,https://lichess.org/TOTWNXIg#31,Indian_Defense Indian_Defense_Other_variations
kisJp,r4rk1/p2P3p/1pQ1p1p1/5pq1/2R5/8/P1R2PPP/6K1 b - - 0 26,g5e7 c6a8 f8a8 c4c8 g8f7 c2d2,3027,97,91,2860,clearance crushing defensiveMove endgame long sacrifice,https://lichess.org/R83jcYOC/black#52,
SBZRi,r3k2r/pp1n2pp/8/8/4P1q1/Q7/P4P1P/3R1R1K b kq - 2 25,g4e4 f2f3 e4e7 f1e1 d7e5 a3b3 a8d8 d1d5 d8d5 b3d5,3044,135,90,2851,advantage collinearMove defensiveMove middlegame pin veryLong,https://lichess.org/8EeDbDm5/black#50,
lewkO,1r1q4/5Q2/3kp3/2pp1P2/Pr1n2P1/1P1P4/1R5P/4R2K b - - 0 36,d8h4 b2e2 d4e2 e1e2 e6e5 f7e6 d6c7 e6e5 c7b7 e5d5 b7a6 a4a5 h4g4 e2e6,3008,113,91,2844,crushing deflection master middlegame quietMove sacrifice veryLong,https://lichess.org/UKyfkeOf/black#72,
F7BEN,8/kp3p1p/2nq2p1/4p3/PPQ5/1KPNRP1P/3r2r1/1R6 w - - 0 37,c4b5 g2e2 e3e2 d6e6 c3c4 c6d4,3009,110,92,2834,advantage long middlegame sacrifice,https://lichess.org/yca9icKH#73,
dFXCx,r2q4/4kr2/1nb4Q/1p1pP3/PbpP1P2/2N5/1B4PP/5RK1 b - - 0 25,d8g8 h6c6 f7g7 f1f2 g8e6 c6b5 b4c3 f4f5 e6h6 f5f6 e7f7 f6g7,3021,125,89,2833,advancedPawn advantage discoveredAttack discoveredCheck exposedKing fork hangingPiece middlegame quietMove veryLong,https://lichess.org/Uh1P1Qw7/black#50,
lmRci,8/1p3k2/1Pp3p1/p1Pp1nP1/P2P2K1/8/4N3/8 b - - 10 50,f7g7 g4f4 g7f7 e2c1 f5d4 f4e5 d4f3 e5d6,3031,96,91,2821,crushing endgame knightEndgame quietMove veryLong,https://lichess.org/zXjnYrPN/black#100,
kqk9Z,1k4r1/1bq5/pp1p4/5Qr1/3pP3/N2P2p1/PP4B1/R3R1K1 w - - 0 29,f5h3 c7g7 e1f1 b7c8 h3h4 c8g4,3036,124,90,2818,advantage long master middlegame quietMove,https://lichess.org/kvfQWZBe#57,
16fcm,r4b1r/pppk2p1/4p1n1/3P1q2/3QN2p/5PB1/PP3P1P/R3R1K1 b - - 0 17,e6d5 d4d3 d7d8 e4f6 f5f6 d3d5 f8d6 g3d6,3005,125,90,2785,advantage deflection middlegame pin sacrifice veryLong,https://lichess.org/GElWfZcY/black#34,Nimzowitsch_Defense Nimzowitsch_Defense_Scandinavian_Variation
Fk8qk,r1bqk2r/ppp2p2/4pnp1/2bPN3/2P1P3/P1NB4/1P4PP/R2Q1R1K b kq - 2 18,f6e4 d1e1 e4f2 f1f2 d8h4 g2g3,3035,133,87,2778,advantage long master middlegame,https://lichess.org/Bfll4SaQ/black#36,English_Opening English_Opening_Other_variations
YzrgG,6k1/2P2pp1/7p/8/1Q6/1P6/p3qPPP/4B1K1 w - - 0 33,b4b8 g8h7 h2h4 a2a1q c7c8q a1e1 g1h2 e2f2 c8g8 h7g6 b8d6 g6h5 d6d5 f7f5 d5f3 f2f3 g2f3 e1f2,3058,122,89,2769,advancedPawn clearance crushing deflection endgame pin promotion veryLong,https://lichess.org/lfL7Y87u#65,
f6gle,8/2b5/1p2k2p/p3P1p1/P1PPK1P1/7P/8/8 b - - 0 36,e6e7 e4d5 e7d7 e5e6 d7e8 d5c6 c7d8 c6b7 e8e7 b7c8 b6b5 c4b5 d8b6 d4d5,3070,117,89,2752,bishopEndgame crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/sHTukLR3/black#72,
HdWJD,Q6r/2p1kppp/p1P1bn2/4p3/P3P3/3qP3/6PP/RN2K1NR w KQ - 1 16,a8h8 e6c4 h8b8 d3e3 e1d1 c4b3 b8b3 e3b3,3053,105,91,2743,crushing exposedKing middlegame quietMove veryLong,https://lichess.org/IfDQN8Kw#31,English_Opening English_Opening_The_Whale
9P4Up,6k1/2q2p2/p1r4p/7P/2pR4/2Q2P2/P5P1/K7 b - - 2 34,a6a5 d4g4 g8f8 g4e4 f7f6 c3e3 c4c3 e4e8 f8f7 e8h8 c7e5 e3a7 f7e6 h8e8,3045,113,90,2727,crushing endgame veryLong,https://lichess.org/j3fFmBNQ/black#68,
fcbIg,8/8/6p1/3k1p2/5P2/1R1K3P/1p4P1/1r6 w - - 0 46,d3c3 d5e4 g2g3 b1f1 b3b4 e4e3 c3b2 f1f3,3006,116,90,2712,advantage defensiveMove endgame rookEndgame veryLong,https://lichess.org/xh96ZRC2#91,
xkAEp,rnb2rk1/pp1n1pp1/4p2p/3pP3/3N2QP/5N2/PqP2PP1/2RK1B1R b - - 1 13,b2a2 h1h3 f7f5 g4g6 d7c5 f3g5 h6g5 d4f3 c5e4 f3g5 e4g5 h4g5 a2a4 f1e2 a4d4 d1e1,3083,137,90,2697,crushing defensiveMove opening quietMove sacrifice veryLong,https://lichess.org/9ifDkArI/black#26,French_Defense French_Defense_Alekhine-Chatard_Attack
kzAw5,2bqr1k1/r4p2/4p1p1/pp2Q1PB/2pNP3/P7/1P5R/3K4 b - - 0 25,g8f8 d1c1 d8c7 e5h8 f8e7 h8f6 e7d7 h2d2,3021,122,90,2696,advantage defensiveMove middlegame veryLong,https://lichess.org/kZsbKzwg/black#50,
Nvqeh,3r3k/3q2bp/pB4p1/3n4/2B5/NQ3P2/P3p1pP/2R3K1 w - - 0 30,b6d8 d5f4 d8h4 g7d4 h4f2 d4f2 g1f2 d7d2 b3b8 h8g7 b8e5 g7h6 e5f4 d2f4,3054,132,89,2673,clearance crushing middlegame quietMove veryLong,https://lichess.org/irTjU0pm#59,
mFVnE,3r3k/p1q2pp1/Ppp1p2p/3r3P/1P1P1R2/2P2QP1/5PK1/4R3 b - - 7 31,d8d7 e1e6 f7e6 f4f8 h8h7 f3g4 d5h5 g4h5,3018,90,92,2630,crushing endgame kingsideAttack master sacrifice veryLong,https://lichess.org/mdxJOB4g/black#62,
wi7dB,2r1k3/5p1p/3p1B2/p2qn3/P2N4/1P6/1P4rP/1K1RQ3 b - - 0 26,g2h2 d4b5 d5b3 f6e5 b3c2 b1a2,3043,110,91,2627,advantage long master middlegame,https://lichess.org/iFz2fGs8/black#52,
fOyYb,k2r4/p5p1/np2Pp1p/4p2P/3p2P1/8/PP6/1KR1R3 w - - 0 35,c1c6 a8b7 e6e7 d8e8 c6d6 b7c7 d6d5 a6c5 b2b3 a7a5,3033,119,90,2619,advantage defensiveMove endgame quietMove veryLong,https://lichess.org/letsZ7tN#69,
RMBsN,8/8/8/p4p2/Pk6/1P3R1b/5Kp1/6Rr w - - 0 36,f3h3 h1h3 g1g2 h3b3 g2g5 f5f4 g5g4 b4a4 g4f4 b3b4 f4f5 b4e4,3000,111,90,2605,crushing defensiveMove endgame hangingPiece quietMove rookEndgame veryLong,https://lichess.org/yztPSzhJ#71,
UDpmy,3brr1k/pp1q3P/1n1p4/5P2/3p2Q1/2N5/PPP4K/R1B3R1 w - - 1 27,g4d4 d8f6 g1g8 h8h7 d4g4 f6e5 h2h1 f8g8 g4h5 h7g7 c3e4 b6d5 c2c4 g7f8 c1h6 f8e7 c4d5 e7d8,3010,129,90,2602,crushing defensiveMove exposedKing middlegame quietMove veryLong,https://lichess.org/NsCLfCxa#53,
ZHGb1,2r2rk1/pp3ppp/1q3P2/3pP1B1/b2n4/P2B1N2/1nP3KP/R3QR2 b - - 3 21,d4f3 d3h7 g8h7 f1f3 c8c4 f3h3 h7g8 f6g7 c4g4 g2f3,3030,123,90,2597,advancedPawn advantage intermezzo middlegame veryLong,https://lichess.org/juaSSsdp/black#42,
bvtiA,r1b2r2/2q2ppk/p2ppb2/1p2n1N1/7P/2N5/PP2QPP1/3RK2R b K - 1 18,f6g5 h4g5 h7g8 e2h5 f7f5 g5f6 f8f6 c3e4,3053,127,89,2581,crushing discoveredAttack discoveredCheck enPassant middlegame veryLong,https://lichess.org/tc0eLizF/black#36,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
3iqEK,8/p7/1bp5/5k2/1PKB4/P7/8/8 b - - 2 38,f5e4 d4b6 a7b6 b4b5 c6c5 a3a4 e4e5 a4a5 b6a5 b5b6 e5d6 c4b5 a5a4 b5a6,3021,106,91,2576,bishopEndgame crushing defensiveMove endgame quietMove veryLong,https://lichess.org/gjZPDNjN/black#76,
tRbwb,r1b2r1k/1p3qn1/2p1pb1B/p7/P2PR3/2P2RQP/1P3PP1/6K1 b - - 10 29,f8g8 f3f6 f7f6 h6g5 f6g6 e4h4 g7h5 g5f6 h8h7 g3c7,3015,112,90,2570,crushing exposedKing kingsideAttack middlegame pin sacrifice veryLong,https://lichess.org/GULAYfUt/black#58,
Kv9Ti,2rr2k1/6P1/2q1pp2/7p/1b5P/1PN1Q3/pKP1N3/6R1 b - - 0 33,c6c5 e3e6 g8h7 c3d5 c5g1 e2g1 c8c2 b2c2 a2a1q g7g8q d8g8 d5f6 a1f6 e6f6,3077,106,91,2566,advancedPawn advantage exposedKing fork master middlegame promotion veryLong,https://lichess.org/wKIcT5tE/black#66,
Utt23,8/5pk1/6p1/P6p/1r6/1P6/1R6/4K3 b - - 2 47,h5h4 e1f1 h4h3 f1g1 g7f6 a5a6 b4b6 b2a2 h3h2 g1h1 b6b8 b3b4 f6e5 b4b5 e5d6 b5b6 d6c6 b6b7,3090,135,90,2564,advancedPawn crushing defensiveMove endgame quietMove rookEndgame veryLong,https://lichess.org/zzC3ZYig/black#94,
06oZg,1rb2rk1/6bp/1qppp1p1/2n3P1/p3PP2/1PN2B2/P1PB3Q/2KR3R b - - 1 19,a4b3 h2h7 g8f7 c3b5 b6b5 d2c3,3018,95,91,2536,clearance crushing long middlegame pin sacrifice,https://lichess.org/IzMiUt9P/black#38,Sicilian_Defense Sicilian_Defense_OKelly_Variation
zv3D7,3q4/1p3k2/p5pp/2PP1p2/1P1p1p2/5B1P/P3RPP1/6K1 b - - 0 28,d8f6 d5d6 d4d3 e2e7 f7f8 e7b7 f6e5 b7e7 e5a1 g1h2 a1d4 c5c6 d3d2 c6c7,3046,129,89,2530,advancedPawn crushing endgame master masterVsMaster veryLong,https://lichess.org/21Er1G2M/black#56,
cDl20,4r1kr/p1q2p2/2p2Pp1/3b3p/7Q/3Bp1R1/PP4PP/R5K1 b - - 2 27,g8h7 h4g5 d5e4 g3h3 h7g8 g5e3 e4d3 e3e8,3056,124,90,2525,advantage middlegame veryLong,https://lichess.org/mvwGZHIi/black#54,
KcQsL,6k1/5pp1/2P1p2p/1p6/1P5P/4r1P1/r3qP2/1QR2RK1 w - - 0 33,g1g2 a2a3 g2h3 g7g5 h4g5 e2h5,3076,134,90,2506,crushing endgame long pin quietMove,https://lichess.org/heFZscjt#65,
jDAMj,8/5pk1/8/P7/5r2/1P5p/2K5/4R3 b - - 1 48,f4f5 b3b4 f5f3 e1h1 g7f6 c2b2 f3g3 a5a6 f6e6 a6a7,3016,120,90,2492,advancedPawn crushing endgame quietMove rookEndgame veryLong,https://lichess.org/TgzK2zwE/black#96,
WV0ol,6k1/qQ3p2/P5pp/5p2/8/7P/6P1/7K b - - 4 58,a7e3 b7b8 g8h7 b8c7 h6h5 a6a7 f5f4 c7a5 f4f3 a7a8q f3f2 a5a1 e3e1 h1h2,3050,124,89,2491,advancedPawn crushing endgame pin promotion queenEndgame quietMove veryLong,https://lichess.org/QLMD5mRH/black#116,
WqhEP,r5k1/2p3pp/p5q1/3Ppr2/2P1N2b/5pPP/P4P1K/R2Q1R2 b - - 2 26,h4e7 d5d6 a8d8 d1d5 g8h8 d6e7 d8d5 c4d5 g6e8 d5d6 c7d6 e4d6 e8e7 d6f5,3012,108,90,2490,advancedPawn clearance crushing fork middlegame veryLong,https://lichess.org/5RJMECNg/black#52,
R3er7,r2r4/P5bk/3NQnpp/2p5/8/2B5/1PqN1PPP/R5K1 b - - 0 26,d8d7 d6e4 f6e4 e6d7 e4c3 b2c3,3032,110,91,2456,crushing deflection long master middlegame pin,https://lichess.org/dwkfw1QB/black#52,
eZtcp,r1b2rk1/pp1pb1pp/4pn2/1Nq3B1/8/3Q1N2/PPP5/2KR3R b - - 9 21,g7g6 h1h7 f6h7 d3g6 g8h8 d1h1 e7g5 c1d1 f8f7 g6f7 c5f5 f7f5 e6f5 f3g5,3085,131,89,2420,capturingDefender crushing kingsideAttack middlegame pin sacrifice veryLong,https://lichess.org/qd7RXpTY/black#42,
QjrAb,8/1p4r1/p3Kpk1/5R1p/5pp1/2P2P1P/1P4P1/8 b - - 1 40,g7e7 e6e7 g6f5 h3h4 f5e5 e7f7 g4f3 g2f3 b7b5 b2b4 e5d5 f7g6 d5c4 g6h5,3067,121,89,2414,advantage endgame quietMove rookEndgame veryLong,https://lichess.org/snq4AVuA/black#80,
un8Xu,8/5p1p/4k1p1/2R1p3/2Pr4/4K1PP/5P2/8 b - - 4 48,h7h5 c5e5 e6e5 f2f4 d4f4 g3f4 e5d6 h3h4 d6c5 e3d3 f7f6 d3c3 g6g5 h4g5 f6g5 f4f5 c5d6 c3d4,3033,118,89,2411,attraction crushing defensiveMove endgame quietMove rookEndgame sacrifice veryLong,https://lichess.org/YYwAtPMy/black#96,
hk4g4,2rk1b2/p2qp1p1/6Q1/N2pB3/4n2r/P7/1PP5/1K1R4 b - - 1 29,d7g4 d1d5 e4d6 g6f7 h4h1 b1a2 c8c2 e5d6 c2b2 a2b2 g4e2 b2c3 h1c1 c3b4,3047,122,89,2402,advantage defensiveMove middlegame pin veryLong,https://lichess.org/wMvU1hUg/black#58,
XWdFu,2r4k/pp3Qp1/4p2p/q1rp4/1bn3P1/2N5/PPP1N1BP/1K1R1R2 w - - 2 22,f7e6 b4c3 e2c3 a5b4 c3a4 c4a3 b1a1 a3c2 a1b1 c2a3,3031,123,90,2394,advantage clearance deflection middlegame pin queensideAttack veryLong,https://lichess.org/AOStTgUW#43,
43U7P,3r1r1k/pp4pp/2pq4/8/4p3/P1P2b1P/BPQB1P2/R3K1R1 w Q - 2 21,a2c4 b7b5 c4e2 f3e2 e1e2 f8f2 e2f2 d6h2 f2e3 h2h3,3002,125,89,2393,advantage attraction middlegame sacrifice veryLong,https://lichess.org/MRfpJX2s#41,
0Vvbn,2krb2r/2p4p/p1p1N1pn/3p4/5q2/1R6/P1P2PPP/1R4K1 b - - 0 22,f4e4 e6c5 e4e1 b1e1 d8d6 b3a3 e8d7 a3a6,3059,123,90,2391,crushing middlegame veryLong,https://lichess.org/i1dYzMrG/black#44,
RzptS,2r1k1rQ/5pP1/8/1p2pP2/1b2b3/1PNR3P/1PK5/q6R b - - 1 26,a1h1 h8g8 e8e7 g8c8 h1g2 c2b1 e4d3 b1a2 b4c3 c8f8 e7f6 g7g8n g2g8 f8g8,3018,114,90,2391,advancedPawn crushing hangingPiece middlegame promotion skewer underPromotion veryLong,https://lichess.org/cLe9tRu7/black#52,
9A6XT,1k5r/pp3Q2/3b3q/PPp5/2Pp1npN/3P2P1/4P1KP/R6R w - - 1 32,g2f1 h8f8 f7d7 f4e2 f1g2 e2g3,3014,114,90,2389,advantage discoveredAttack discoveredCheck long middlegame,https://lichess.org/rBTg9u9f#63,
XeXvQ,8/2N5/p1p5/PpPp2k1/1P1Pp1p1/4Pn2/3B2K1/8 b - - 24 54,f3d2 c7a6 d2c4 a6c7 c4e3 g2f2 e3c2 a5a6 e4e3 f2e2 g4g3 a6a7 g3g2 a7a8q g2g1n e2d3,3005,103,91,2384,advancedPawn crushing endgame knightEndgame promotion veryLong,https://lichess.org/vAIBao77/black#108,
7wXkM,3r4/ppb1k3/2p1P3/8/PP2Q3/2P3qB/6P1/4R2K w - - 4 33,h1g1 d8h8 g1f1 c7b6 f1e2 g3f2 e2d1 f2b2 e4d3 h8d8 d3d7 d8d7,3068,134,90,2364,crushing endgame pin quietMove veryLong,https://lichess.org/Z6aOb5iA#65,
WaXIm,8/2p1p3/1p1pP1k1/3P2p1/p1P3K1/P5P1/8/8 b - - 0 38,g6f6 g4h5 c7c6 d5c6 f6e6 h5g6 g5g4 g6g7 b6b5 g7f8,3022,124,90,2362,advantage endgame master pawnEndgame veryLong,https://lichess.org/HhxvYEFF/black#76,
d2zVj,r1bq1rk1/3nbpp1/4p3/2ppP1PQ/1p1n1BN1/pP1P2P1/P1P2PBK/R3R3 b - - 2 19,c8a6 e1h1 g7g6 h5h4 d4f5 g4h6,3059,121,90,2343,crushing long master middlegame quietMove,https://lichess.org/61O85QoI/black#38,Kings_Indian_Attack Kings_Indian_Attack_Sicilian_Variation
DA8ip,B4rk1/p4pbp/n2Q2p1/1N2pb2/6n1/2P1BNPq/P3PP1P/R4RK1 w - - 2 18,d6a6 e5e4 f1d1 e4f3 a8f3 h3h2 g1f1 g4e3 f2e3 g7h6 a6a7 h2g3 f3g2 h6e3 a7e3 g3e3,3058,116,90,2341,advantage kingsideAttack middlegame veryLong,https://lichess.org/GI1eOFQo#35,Neo-Grunfeld_Defense Neo-Grunfeld_Defense_Classical_Variation
esAAO,rq3rk1/2p2pp1/1n2p2R/ppNb2P1/3P2P1/1P1Q1P2/P1P5/1K5R b - - 0 26,g7h6 h1h6 f8e8 g5g6 e8e7 g6f7,3071,114,89,2329,advancedPawn advantage kingsideAttack long middlegame,https://lichess.org/hmnxuwg9/black#52,
cJ4wH,2k2q1r/ppp3pb/8/8/3P1n2/1PP1B3/PQ6/2KR3R w - - 0 29,b2f2 f8a3 c1d2 a3a2 d2e1 f4g2 e1f1 a2a6 c3c4 g2e3,3092,131,90,2327,crushing exposedKing interference middlegame queensideAttack veryLong,https://lichess.org/kIfYPUU6#57,
dONad,r2qr1kb/5p1p/6pB/2pp1bN1/pN5P/2Q5/BpP2PP1/1K1RR3 w - - 0 24,a2d5 h8c3 d5f7 g8h8 d1d8 e8d8 f7d5 d8d7,3023,131,90,2324,advantage fork middlegame veryLong,https://lichess.org/RVGSTuwk#47,
bzLuC,5r2/1pR3bk/1q1pPrp1/pP1B3p/P7/4p3/2Q2PPP/5RK1 w - - 0 30,c7b7 f6f2 f1f2 e3f2 g1f1 b6e3 c2d1 f8f5,3018,107,91,2314,advancedPawn crushing kingsideAttack middlegame veryLong,https://lichess.org/ScA3eZZZ#59,
