PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
EvaTk,2r2rk1/1p1n2p1/p3R2p/2pN4/3b1NQ1/7P/P1P2PPK/q7 b - - 1 19,d4f2 d5e7 g8h8 f4g6 h8h7 g6f8 d7f8 e6h6 h7h6 e7f5 h6h7 g4h5 h7g8 f5e7,2764,96,93,7582,attraction discoveredAttack fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/YmWsPWhO/black#38,French_Defense French_Defense_Exchange_Variation
YWi8M,6K1/p1pkn1p1/2p4p/5br1/3B4/1P4P1/P3P2P/3R3R w - - 8 28,g8f7 f5e6 f7f8 e7g6 f8g7 g6e5 g7h6 e5f7 h6h7 e6f5,2768,109,94,7473,discoveredAttack discoveredCheck endgame mate mateIn5 morphysMate sacrifice veryLong,https://lichess.org/VplOVX3p#55,
Rtedi,r3k2r/ppp2p1p/5q1p/4p3/1n1b2QP/5P2/PPPN2B1/R3K1NR w KQkq - 2 14,e1c1 f6c6 g4f5 b4a2 c1b1 a2c3,2733,118,94,7293,crushing long middlegame queensideAttack,https://lichess.org/BPLfBtOj#27,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
9LosV,5Q2/2P2p1k/p5p1/1p1P3p/1P1nP1K1/P1q4P/B5P1/8 w - - 0 39,g4g5 d4e6 d5e6 f7f6 g5h4 c3e1 g2g3 e1e4 g3g4 e4e1,2743,101,93,7246,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/bl2oGJ8r#77,
kuxpS,4q1k1/4rp2/1pR2Qpp/1P1P4/P7/6P1/1B5P/R3r1K1 w - - 1 33,g1g2 e7e2 g2h3 e2h2 h3h2 e8e2 h2h3 e2h5 f6h4 h5f5 h4g4 f5f1 h3h4 f1h1 g4h3 g6g5 h4g4 e1e4 g4h5 h1h3,2766,103,91,7020,attraction deflection mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/2ZGZECbS#65,
eimKB,r1b1k2r/pppp1p2/2n1p2p/8/1bPq1Bp1/3NP3/PP1n1PPP/R2QKB1R w KQkq - 0 12,e3d4 d2f3 e1e2 f3d4 e2e3 d4f5 e3e4 d7d5 c4d5 e6d5 e4d5 f5e7 d5c4 c8e6 c4b5 a7a6 b5a4 b7b5,2791,109,90,6976,attraction discoveredCheck doubleCheck mate mateIn5 middlegame veryLong,https://lichess.org/G3Mo3zZE#23,Mexican_Defense Mexican_Defense_Other_variations
NlVLS,8/8/p1k3p1/5p2/1P3P2/1K5P/8/8 w - - 1 58,b3a4 c6d5 a4a5 g6g5 f4g5 f5f4,2739,95,84,6936,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/Rzzw5qt2#115,
qXhU0,r1b2b1r/1p3N2/7p/pBnpR2P/3p1k1R/P5p1/1P3PP1/5K2 b - - 1 28,c8g4 b5e2 h8g8 e2g4 g8g4 f2g3 f4g3 h4h3 g3f4 h3f3,2767,115,91,6817,attraction mate mateIn5 middlegame pin veryLong,https://lichess.org/ZLLsoVXi/black#56,
Edqj5,8/8/3kp3/pp1p1p1P/3P1R2/P1P3KP/1P6/5r2 b - - 2 39,f1f4 h5h6 f4e4 h6h7,2777,100,92,6385,advancedPawn crushing endgame rookEndgame short,https://lichess.org/CfxOr3gT/black#78,
6lNCC,8/4b3/4PpQp/8/5kP1/2p5/1q3P1P/6K1 b - - 2 37,f4f3 g6d3 f3g4 f2f3 g4g5 h2h4 g5f4 d3e4 f4g3 e4g4,2703,94,93,6363,endgame mate mateIn5 veryLong,https://lichess.org/Kh7o4i5g/black#74,
HFpFh,8/p7/1p4p1/6k1/1PPK4/8/P7/8 b - - 0 41,g5f5 d4d5 f5f6 d5d6 f6f7 c4c5,2712,87,92,6219,crushing endgame long master masterVsMaster pawnEndgame superGM,https://lichess.org/guPn8l6Z/black#82,
9b36g,r2q1bkr/pb1n1p2/1p1p1npB/2p1pN2/2BPP3/2P2P2/PP1Q2PP/RN3RK1 b - - 4 15,g6f5 d2g5 g8h7 c4f7 h8g8 h6g7 f8g7 f7g6 h7h8 g5h4 f6h5 h4h5 g7h6 h5h6,2781,104,92,5976,collinearMove deflection kingsideAttack mate mateIn5 opening sacrifice veryLong,https://lichess.org/nmzGmY4Q/black#30,Rat_Defense Rat_Defense_Small_Center_Defense
oZi4h,8/3k3p/6p1/4Q3/8/2p1P1P1/pqP2PKP/8 w - - 4 41,e5g7 d7c6 g7f6 c6b5 f6e5 b5a4 e5e4 b2b4 e4a8 b4a5 a8g8 a2a1n,2772,97,93,5919,advancedPawn crushing defensiveMove endgame promotion queenEndgame underPromotion veryLong,https://lichess.org/hBMpZbaL#81,
anPSH,8/1pp5/6k1/p2qr3/7p/1P4P1/P1Q2P1K/2B5 b - - 1 41,g6h5 g3g4 h5g4 f2f3 d5f3 c2g6 e5g5 g6g5,2732,96,94,5816,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/OvMzmfn0/black#82,
hcCeP,1k6/8/KP4p1/2NpP3/5P2/6bp/8/8 b - - 3 55,h3h2 e5e6 h2h1q c5d7 b8c8 b6b7 c8d8 b7b8q d8e7 b8f8 e7e6 d7c5,2742,90,91,5798,advancedPawn deflection endgame exposedKing mate mateIn5 promotion veryLong,https://lichess.org/ZzkqilSD/black#110,
QNwRO,rn3b1r/p5p1/k1Q5/Pp2p2p/3qNB2/8/2P2P2/RR3BK1 b - - 0 21,b8c6 b1b5 d4a1 b5b6 a6a5 b6a6 a5b4 f4d2 a1c3 d2c3,2748,105,93,5635,discoveredCheck doubleCheck fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/saDbAyFc/black#42,
IhJSr,r2q1rk1/pp3ppn/5b1p/2p1N3/8/1PQP2P1/P4PBP/R4RK1 w - - 1 17,g2b7 d8b8 b7a8 f6e5 c3c5 e5a1,2730,105,93,5580,advantage long middlegame sacrifice skewer,https://lichess.org/zcROZ1ky#33,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
7SCzx,3R4/p6R/1ppk2p1/3p2P1/q1PP1K2/b4P2/8/8 b - - 5 41,d6e6 d8e8 e6d6 e8f8 a3c1 f4g4 c1g5 g4g5 d5c4 f8f6 d6d5 h7d7,2720,98,93,5566,endgame mate mateIn5 quietMove veryLong,https://lichess.org/fjhHThsT/black#82,
FSJXI,5k1K/pp5P/8/7P/8/8/PP6/8 w - - 1 53,h5h6 f8f7 a2a3 a7a6 b2b3 b7b6 a3a4 a6a5 b3b4 a5b4 a4a5 b4b3 a5a6 b3b2 a6a7 b2b1q a7a8q b1b2,2725,96,92,5542,advancedPawn endgame mate mateIn5 pawnEndgame promotion quietMove veryLong zugzwang,https://lichess.org/k93GJc9X#105,
u45GV,8/pp1NRkp1/1b5p/8/4R2P/1P3K2/r7/7r b - - 3 42,f7g6 d7f8 g6h5 e4e5 g7g5 e5g5 h5h4 g5h5 h4h5 e7e5 h5h4 f8g6 h4h3 e5h5,2744,99,93,5484,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/J1IahbL6/black#84,
uxBsV,2rq2r1/pp1bppbk/3p4/5PRp/3NP2P/2N1B3/PPPR4/2K5 b - - 2 19,g7d4 g5h5 h7g7 e3h6 g7f6 e4e5 f6e5 d2e2 d4e3 e2e3 e5d4 e3e4 d4c5 h6e3 c5c6 e4c4,2727,97,93,5429,attraction exposedKing mate mateIn5 middlegame pillsburysMate veryLong,https://lichess.org/MsPdISIs/black#38,Sicilian_Defense Sicilian_Defense_Dragon_Variation
Qxwco,r4b1r/ppp1p2p/n2p1kp1/1N1P4/4N3/4KP2/P6P/2R4R b - - 1 22,f6e5 f3f4 e5d5 b5c7 a6c7 e4g5 c7b5 h1d1 b5d4 d1d4,2711,101,92,5415,fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/AgQuhuUg/black#44,
KWddC,1r6/3r2k1/1P4p1/5p1p/4K3/6P1/1R5P/1R6 w - - 0 49,e4e5 d7d3 b2b4 b8e8 e5f4 g7f6 h2h4 e8e3 b1f1 e3g3 b6b7 g3g4,2791,112,90,5411,endgame exposedKing mate mateIn5 quietMove rookEndgame veryLong,https://lichess.org/CSeSpAq2#97,
UDlqc,2RQ4/p4pk1/4q1pp/8/5pK1/1P3B1P/P5P1/4r3 w - - 2 36,g4f4 e6e5 f4g4 f7f5 g4h4 e1e4 g2g4 e4g4 h3g4 e5h2,2798,98,93,5345,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/1D9rK0G1#71,
Gn7s1,r5k1/p4p2/5p1Q/2pR4/4r3/5NP1/Pq3P1P/6K1 b - - 0 27,e4c4 g1g2 c4g4 d5h5,2709,108,90,5343,crushing endgame master short superGM,https://lichess.org/QRiuE5RF/black#54,
7gVfy,8/4bp1k/P3p1p1/1Q2Pn1p/2P5/6PK/P4r1P/8 w - - 3 36,a6a7 g6g5 g3g4 h5g4 h3g4 f2f4 g4h3 g5g4 h3g2 f5e3 g2g3 f4f3,2725,90,93,5325,attraction endgame mate mateIn5 pillsburysMate quietMove veryLong vukovicMate,https://lichess.org/rCHazGf4#71,
nMjfn,B3r1k1/P6p/2Qp3B/3Ppp1q/3p4/5P1b/RP3P1P/R5K1 w - - 4 32,c6d6 h5f3 d6e6 e8e6 d5e6 e5e4 a8e4 f3g4 g1h1 g4e4 f2f3 e4f3 h1g1 f3g2,2754,103,92,5320,fork mate mateIn5 middlegame quietMove veryLong,https://lichess.org/azZZgQ7d#63,
YBN2H,3k3r/pp1P2p1/6p1/P1Pp4/5q2/3B3r/2Q2PP1/R4RK1 w - - 1 24,g2h3 f4g5 g1h2 g5g4 f2f3 h8h3,2700,92,94,5283,endgame long mate mateIn3 pin,https://lichess.org/nWcQ44kR#47,
fvjMt,5r2/4k3/p2rbnQ1/4R2p/6pP/1NP5/PK2R1P1/5q2 b - - 3 29,f8b8 g6g7 e7d8 e5e6 d6e6 g7f8 e6e8 e2e8 f6e8 f8f1,2740,116,91,5200,crushing deflection exposedKing master masterVsMaster middlegame sacrifice superGM veryLong,https://lichess.org/M3b8qnOv/black#58,
5AtjK,2n5/pk2qp2/2P2n2/3p2p1/3P4/1QNBPP2/5Pp1/1KR4r b - - 0 29,b7c6 c3d1 c6d7 d3f5,2720,106,91,5134,crushing discoveredAttack discoveredCheck master masterVsMaster middlegame short superGM,https://lichess.org/VHWPG4ua/black#58,
2A9pk,r1b2rk1/1p3pbp/2pp2p1/p1n5/2PNP2q/1PN2P2/P5P1/1RBQRBK1 b - - 2 15,g7d4 d1d4 h4e1 c3d5,2768,119,88,5105,advantage defensiveMove middlegame sacrifice short,https://lichess.org/PxPwX76q/black#30,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
Bx8w7,8/ppR3p1/4R3/1k1p4/8/1P3P2/PKP2n2/3q4 b - - 2 32,d1f3 c2c4 d5c4 a2a4 b5b4 c7c4 b4a5 c4c5 b7b5 c5b5,2789,88,91,4976,endgame mate mateIn5 veryLong,https://lichess.org/AZpHG1hz/black#64,
phgyo,1r3rk1/4p3/q2p2p1/2pP1nNp/2P2PnP/6P1/1BQ1R1K1/4R3 w - - 5 38,e2e7 a6a2 e1e6 g4f6,2756,112,91,4950,crushing master masterVsMaster middlegame short superGM,https://lichess.org/IkKLfWhX#75,
RXtIS,r4rk1/1p1b1pp1/7p/5NNQ/p1n5/P7/1q4PP/1B3R1K b - - 0 29,c4d2 f5e7 g8h8 h5f7 b2b1 e7g6 b1g6 f7f8 a8f8 f1f8,2719,101,92,4751,deflection fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/JHYnN3Ou/black#58,
cA4cR,5rk1/2p4p/p3Q3/1pP1PPK1/n5P1/P1q1r3/8/7R b - - 2 31,g8h8 h1h7 h8h7 e6e7 h7g8 g5g6 f8f6 e7f6 c3e5 f6f7 g8h8 f7f8,2775,109,89,4626,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/yiAafMZv/black#62,
EBy7f,8/4q2k/2R2R1p/3Kp1p1/8/5P2/8/8 b - - 5 59,e7g7 d5e6 g7g8 e6e7,2711,88,93,4617,crushing defensiveMove endgame queenRookEndgame short,https://lichess.org/1f8XCJls/black#118,
jbuHS,4rrk1/1p3pp1/p2p1n1p/6q1/5R2/P1PB3P/2P2QP1/5R1K b - - 0 27,e8e5 h3h4 g5h5 f4f6 g7f6 g2g4 h5g6 d3g6,2726,117,91,4597,advantage middlegame sacrifice veryLong,https://lichess.org/RmNDoKTn/black#54,
oSPKy,8/8/7P/6P1/8/1k5K/8/r7 b - - 0 57,b3c4 h3h2 a1a5 h6h7 a5g5 h7h8q,2738,91,92,4553,advancedPawn crushing endgame long master promotion rookEndgame,https://lichess.org/ugPKuUAA/black#114,
jzXcw,2k2r2/1pp3pp/5r2/1PP2q2/Q2Pp3/4P3/6PP/3R2KR w - - 3 28,h2h3 f5f2 g1h2 f2g2 h2g2 f6g6 g2h2 f8f2,2702,89,91,4541,attraction endgame epauletteMate mate mateIn4 sacrifice veryLong,https://lichess.org/GDZAqdnL#55,
i0aqy,r4rk1/1bq1bpp1/4pn1P/p4PQ1/PpppP3/1B1P3R/1PP4P/R1B3K1 b - - 2 22,g7g6 f5g6 f6e8 g6f7 g8h8 f7e8n e7g5 e8c7,2718,114,91,4524,advancedPawn crushing discoveredCheck doubleCheck kingsideAttack middlegame promotion underPromotion veryLong,https://lichess.org/MboQk2E3/black#44,
hRvIl,r4rk1/2pqnp2/p2p2P1/5b2/3b4/2NB4/PP1Q4/2K3RR b - - 0 22,d4g1 h1h8 g8g7 d2h6 g7f6 g6g7 e7g6 h8f8 d7e6 g7g8n,2797,94,91,4482,advancedPawn crushing discoveredAttack discoveredCheck middlegame pin promotion underPromotion veryLong,https://lichess.org/UgGNN3ab/black#44,
sMDst,8/8/ppp1k3/4p1p1/1PP1K1P1/3P4/P7/8 b - - 0 38,e6f6 b4b5 a6b5 c4b5 c6b5 e4d5 b5b4 d5d6,2733,84,93,4433,crushing endgame pawnEndgame veryLong,https://lichess.org/7vP1LlYH/black#76,
z6dUN,3r1rk1/pppnbppp/8/3qp1B1/6b1/3P1N2/PPPQBPPP/R4RK1 b - - 6 11,f8e8 g5e7 e8e7 d2b4 d5c5 b4g4,2727,81,93,4391,advantage fork long middlegame,https://lichess.org/UAYR2J50/black#22,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
dtYBo,1r4k1/6qp/3Q4/2Ppp3/8/6PP/1p1Bn1P1/1R4K1 w - - 3 36,g1f2 g7g3 f2f1 b8f8 f1e2 g3g2 e2d1 g2e4,2759,99,92,4379,crushing deflection endgame master veryLong,https://lichess.org/TS7YmCSr#71,
5deeX,r3r1k1/pp3ppp/1bp5/8/1P5q/2BP1P1P/1PPQ1P1K/R4R2 w - - 0 19,a1e1 e8e1 d2e1 b6c7 c3e5 a8e8,2768,93,92,4372,advantage long middlegame,https://lichess.org/8aRgSzzF#37,Italian_Game Italian_Game_Hungarian_Defense
GJUpP,3r1rk1/pp3ppp/5n2/3q4/3N4/8/3R1PPP/3QR1K1 b - - 5 20,f8e8 d4b3 d5b3 d2d8,2727,91,93,4277,advantage deflection discoveredAttack middlegame quietMove short,https://lichess.org/cRbuppEP/black#40,
IPPIo,2r3k1/7p/4p3/3p3q/1B1Qn1p1/P3PN2/2r2PP1/1R3RK1 w - - 0 39,f3e1 g4g3 f2g3 e4g3 e1c2 h5h1 g1f2 c8c2 b4d2 c2d2 d4d2 g3e4 f2e1 h1f1 e1f1 e4d2 f1e1 d2b1,2781,89,91,4264,attraction crushing fork intermezzo middlegame sacrifice veryLong,https://lichess.org/k8zTiyBk#77,
QeA9f,8/R7/4N1k1/R7/1Pr5/1r5P/1Kb2PP1/8 w - - 4 45,b2c1 c2b1 c1d2 b3d3 d2e2 c4e4 e2f1 d3d1,2755,98,93,4261,discoveredAttack discoveredCheck endgame exposedKing fork mate mateIn4 veryLong,https://lichess.org/tg2aOMYv#89,
bHwaP,7Q/p4q2/1p2p1pk/7p/P1PR4/7P/4r1PK/8 b - - 10 38,h6g5 h3h4 g5f5 h8d8 e6e5 d8c8,2759,114,90,4261,crushing endgame long master,https://lichess.org/RWlHCWmE/black#76,
pLhQg,r1bq3r/pp1n1kpp/1b3n2/2p5/2Np4/5Q1P/PPP2PP1/RNB1R1K1 b - - 3 16,h8f8 f3b3 f6d5 c4d6,2709,88,92,4246,advantage opening pin short,https://lichess.org/XRCTGqcT/black#32,Russian_Game Russian_Game_Other_variations
ZTF38,r1bq1rk1/ppp2ppp/2p5/2b1n3/2B1P3/1Q6/PPPP1PPP/RNB2RK1 w - - 8 9,c2c3 e5f3 g2f3 d8g5 g1h1 g5f4 f1g1 f4f3,2755,95,93,4230,crushing kingsideAttack master opening sacrifice veryLong,https://lichess.org/W4OBZyvW#17,Russian_Game Russian_Game_Stafford_Gambit
jriZn,rnbqk2r/pp2bppp/2pp2n1/5p2/2BPP3/2N2N2/PPP3PP/R1BQ1RK1 b kq - 1 8,f5e4 f3g5 e7g5 c4f7 e8d7 d1g4 d7c7 g4g5 d8g5 c1g5,2777,104,92,4214,advantage attackingF2F7 opening sacrifice veryLong,https://lichess.org/sZ72aDXZ/black#16,Rat_Defense Rat_Defense_Small_Center_Defense
7JG2l,r2q1b1r/pp2p1pp/1nnpbk2/6N1/3P4/B4Q2/2P2PPP/RN2K2R b KQ - 3 12,f6g5 h2h4 g5g6 h4h5 g6h6 f3e3 g7g5 e3e6 h6g7 h5h6,2739,101,93,4179,fork mate mateIn5 middlegame veryLong,https://lichess.org/g3NETEyP/black#24,Sicilian_Defense Sicilian_Defense_Wing_Gambit
N9l1q,6k1/5p2/2p3pQ/1p3q1P/2n1pP2/1BP3R1/1P3P2/r6K w - - 1 29,h1g2 e4e3 h5g6 f5d5 g3f3 e3e2 h6h7 g8f8 g6g7 f8e7 g7g8q e2e1n g2h3 e1f3,2777,101,91,4168,advancedPawn crushing endgame fork promotion underPromotion veryLong,https://lichess.org/eG5kuv2c#57,
Azo1i,rn2k2r/p1p2ppp/1p6/2bR1q2/4p3/1Q6/P1P3PP/4R2K b kq - 1 21,f5f2 e1e4 c5e7 b3a4 b6b5 e4e7 e8f8 e7e8 f8e8 a4e4 e8f8 d5d8,2774,99,92,4167,attraction mate mateIn5 middlegame veryLong,https://lichess.org/4FWB6K0d/black#42,
jJtyL,5rk1/5ppp/6r1/1N3b2/P2P1P2/1BPn4/5P1P/R4R1K w - - 3 24,b3c2 f5h3 f4f5 g6g4 f2f3 h3g2 h1g1 g2f3,2710,97,93,4147,discoveredAttack discoveredCheck fork mate mateIn4 middlegame pillsburysMate veryLong,https://lichess.org/kSZCfvVU#47,
ckR5V,6k1/p1q2ppp/4p3/2p5/2P2P2/4Q3/Pr3PPP/3R2K1 b - - 0 22,b2a2 e3b3 a2a5 b3b7 c7d6 b7c8 d6f8 c8c7,2749,117,90,4135,advantage endgame veryLong,https://lichess.org/wMfmfVNJ/black#44,
RCjGZ,8/7p/1P6/2np2p1/6P1/2k1KP2/3p3P/3B4 w - - 0 44,f3f4 d5d4 e3e2 g5f4 e2f3 c3b2 f3f4 b2c1 d1f3 c5d3 f4e4 d3e1 b6b7 e1f3,2798,94,91,4132,crushing deflection endgame master masterVsMaster superGM veryLong,https://lichess.org/0ZP7qpnI#87,
xMm1c,8/pp1R2kp/2p5/3p2P1/3P1K1P/r7/8/8 b - - 1 47,g7g6 h4h5 g6h5 d7d6 a3f3 f4f3,2701,106,91,4131,crushing endgame long rookEndgame,https://lichess.org/VVdYhiub/black#94,
D00rp,r5k1/q5pp/8/3P2P1/1pPQp3/1B2Br1b/P5KP/1R3R2 w - - 1 32,g2g1 a7f7 f1e1 a8f8 g1h1 f3g3 d4e4 g3g4,2790,119,90,4128,advantage master masterVsMaster middlegame quietMove veryLong,https://lichess.org/XhixMbNb#63,
MmfF1,4r2r/pR6/8/2bp2N1/P1k2nP1/3n2N1/1P1B2K1/R7 w - - 0 34,g2f3 d3e5 f3f4 e5g6 f4f5 g6h4 f5f6 c5d4 f6f7 h8f8,2714,96,94,4123,blindSwineMate master mate mateIn5 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/z4OGDDgy#67,
grK5X,3r1rk1/5pp1/p1p4p/1p2pBb1/3qP3/3P2RP/4QP1P/6RK b - - 6 29,c6c5 e2h5 f8e8 h3h4 g8f8 h4g5,2725,102,82,4105,crushing long master middlegame,https://lichess.org/pcX5Oqey/black#58,
KA5kE,4kr2/1p3p2/3pq2p/p5r1/2PQPp2/PP6/5PPP/1R2R1K1 w - - 2 27,b1d1 e6h3 g1f1 f4f3 e1e3 g5g2 f1e1 g2f2 e1f2 h3g2 f2e1 f3f2 e1d2 f2f1q d2c3 f1f4,2723,122,90,4079,advancedPawn advantage attackingF2F7 attraction deflection discoveredAttack discoveredCheck endgame kingsideAttack pin promotion sacrifice veryLong,https://lichess.org/GBr2Skjg#53,
a9pON,1rq2rk1/5p1p/3p1P2/1bp1pNP1/1p2p3/3P1R1Q/P6P/7K b - - 1 30,g8h8 h3h6 f8g8 g5g6 g8g6 h6h7 h8h7 f3h3 g6h6 h3h6 h7g8 f5e7 g8f8 h6h8,2704,99,92,4057,attraction fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/RLpVrJMB/black#60,
HK0ZB,r1br2k1/ppp1q1p1/2n1p1BB/4P3/3P3b/P7/1PQ2P1P/RN4RK b - - 0 20,g7h6 g6f7 g8h8 g1g7 h8g7 c2g6 g7h8 g6h6,2728,93,93,4051,attraction deflection discoveredCheck doubleCheck exposedKing kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/LHXtN96t/black#40,
lmhMw,4r3/2qrkp1Q/p1n2R1B/4pB2/1Ppp4/P7/6PP/6K1 b - - 2 27,e7f6 h6g7 f6e7 h7h4 e7d6 g7f8 c6e7 h4f6 d6d5 f5e4 d5e4 f6f3,2720,100,95,4048,attraction dovetailMate mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/XTLiZEB5/black#54,
JBO3U,2r3q1/2r1n2k/3R1p1p/3PpP2/1P2B1QP/1p6/7K/6R1 w - - 2 38,g4h5 c7c2 e4c2 b3c2 g1g8 c8g8 d6d8 c2c1q d8g8 e7g8,2775,101,91,4019,advancedPawn crushing middlegame promotion sacrifice veryLong,https://lichess.org/xqXM1mIz#75,
MVhZx,7k/2p3p1/1p1p4/1P1P3p/2PQP1PP/6K1/5P2/6q1 w - - 3 40,g3f3 h5g4 f3e2 g4g3 d4e3 g3g2 e3g5 g1f1 e2f3 g2g1n,2730,94,91,4014,advancedPawn crushing endgame promotion queenEndgame underPromotion veryLong,https://lichess.org/64Zh9KCJ#79,
Yng0G,2kr1b1r/ppp1pppp/5n2/q7/3n1P2/2NQ1B2/PPP3PP/R1B2RK1 b - - 1 10,d4b3 a2b3 a5a1 f3b7 c8b7 d3b5 b7c8 c1e3,2753,96,91,4009,advantage attraction opening sacrifice veryLong,https://lichess.org/c3pwAcqf/black#20,Scandinavian_Defense Scandinavian_Defense_Main_Line
kvUBS,1k1r3r/1p3Qp1/p3p2q/1N4p1/3bP3/P6P/1P4P1/2R2R1K b - - 3 26,a6b5 f7c7 b8a8 f1f7 d8b8 c1c6 d4a7 c6a6 e6e5 a6h6,2704,112,91,4009,advantage clearance master masterVsMaster middlegame veryLong,https://lichess.org/2t2xg4JL/black#52,
