PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
GwpoW,2k5/ppp2r1p/6p1/3p1nB1/3P4/q1P4Q/P1P1R1PP/6K1 b - - 7 22,c8b8 e2e8,482,106,95,2795,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/3QYc75EI/black#44,
KeSSg,r2q1r1k/1p1bN1pQ/p4p2/4R3/3p4/8/PPP2PPP/R5K1 b - - 0 18,h8h7 e5h5,400,104,90,2762,anastasiaMate mate mateIn1 middlegame oneMove,https://lichess.org/rGwAOWI8/black#36,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
o7gPw,r1bqkbnr/pppnp2p/3p2Q1/P3p1P1/2PP4/3B4/1P3P1P/RNB1K1NR b KQkq - 0 12,h7g6 d3g6,405,107,91,2757,bodenMate master mate mateIn1 middlegame oneMove,https://lichess.org/CVx0qbYa/black#24,Alekhine_Defense Alekhine_Defense_Two_Pawn_Attack
sAotB,1R3bk1/p4r1p/6pB/8/3p4/8/P1P3PP/7K w - - 4 27,h6f8 f7f1,453,112,98,2714,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/2GtIAFCI#53,
spdsP,4r1k1/p4pp1/1b2qn1p/5b2/2NP4/2P2B2/PP3PPP/R1BQ2K1 w - - 2 17,c4b6 e6e1 d1e1 e8e1,492,106,97,2703,backRankMate mate mateIn2 middlegame short,https://lichess.org/I6PHjNoQ#33,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
zPEWF,rnbqkb1r/p2np2p/1pp1p1Q1/2Pp4/3P4/2NB4/PP3PPP/R1B1K1NR b KQkq - 0 10,h7g6 d3g6,440,102,89,2698,bodenMate mate mateIn1 oneMove opening,https://lichess.org/T16Zvfwa/black#20,Alekhine_Defense Alekhine_Defense_Other_variations
NyKyR,r2qkb1r/pppbp2p/3p2Q1/P7/1nPp4/2N5/2BP1PPP/R1B1K2R b KQkq - 0 16,h7g6 c2g6,483,102,96,2675,bodenMate mate mateIn1 oneMove opening,https://lichess.org/2HXL2mG6/black#32,Alekhine_Defense Alekhine_Defense_Two_Pawn_Attack
Sniup,rnbqkb1r/ppp2ppp/8/2npN3/8/1B3Q2/PPPP1PPP/RNB1K2R b KQkq - 2 6,c7c6 f3f7,464,103,96,2674,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/lVjVkylx/black#12,
lT0LS,r1bqr1k1/pp3ppp/2p5/2np4/3Qn3/5N2/PBB2PPP/R4RK1 b - - 5 15,d8d6 d4g7,484,117,92,2668,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/PhfoM3jw/black#30,Danish_Gambit_Accepted Danish_Gambit_Accepted_Classical_Defense
HiCkG,7r/p6p/1p2pkp1/8/1PP5/P2r4/2R2PPP/4R1K1 w - - 2 34,e1e3 d3d1 e3e1 d1e1,472,106,94,2646,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/ROVUv8gL#67,
okz4g,rn1qkb1r/pppnp2p/6Q1/3pp3/3P4/3B4/PPP2PPP/RNB1K2R b KQkq - 0 10,h7g6 d3g6,449,101,82,2638,bodenMate mate mateIn1 oneMove opening,https://lichess.org/B3k5GbBs/black#20,Queens_Pawn_Game Queens_Pawn_Game_Anti-Torre
4Lnn6,r2qk2r/1p3pp1/p2bp1bp/2ppN3/3P2P1/2PBPQ1P/PP3P2/R3K2R b KQkq - 3 14,g6d3 f3f7,477,104,95,2634,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/TZLYD9aK/black#28,Indian_Defense Indian_Defense_Other_variations
469oJ,6k1/5pp1/1r6/6p1/4p3/8/6PP/5Q1K w - - 0 46,f1e2 b6b1 e2d1 b1d1,400,106,97,2623,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/rWDrVmm0#91,
MHHIn,r1bqk2r/ppp2pp1/2np3p/2b5/2BNP1n1/2N2Q2/PPP2PPP/R1B2RK1 b kq - 1 9,c6d4 f3f7,489,106,98,2617,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/PWckBvvj/black#18,
ntGmZ,1rb2rk1/p3ppbp/1qpp1npB/8/4P3/2N2P2/PPPQ2PP/2KR1B1R w - - 8 12,h6g7 b6b2,481,99,98,2598,mate mateIn1 oneMove opening queensideAttack,https://lichess.org/vgrBjExc#23,Sicilian_Defense Sicilian_Defense_Open
2ASwE,4r1k1/5pp1/1p5p/6r1/4p3/1PP1Pn1q/P3QPB1/3RB2K w - - 0 31,g2h3 g5g1,493,104,92,2596,arabianMate mate mateIn1 middlegame oneMove,https://lichess.org/t9ReI0tw#61,
FPCJd,5rk1/2prRppp/pnp5/8/5N2/5P2/PPP2P1P/2K1R3 b - - 6 21,f8d8 e7e8 d8e8 e1e8,457,107,93,2581,backRankMate endgame mate mateIn2 short,https://lichess.org/y9nlTnl6/black#42,
uxlGt,r3kb1r/1p3pp1/p3p2p/1N1pPn2/B6B/7P/PP3PP1/R4RK1 b kq - 0 18,a6b5 a4b5,450,105,89,2580,bodenMate mate mateIn1 middlegame oneMove,https://lichess.org/r3YXd6cr/black#36,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
IIt82,rnbqk2r/ppp1bppp/4p3/8/2BP4/2P2Q1N/P1P3PP/R1B2RK1 b kq - 3 10,b8d7 f3f7,464,111,93,2578,attackingF2F7 master mate mateIn1 oneMove opening,https://lichess.org/SaHHVNWu/black#20,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Vienna_Variation
EFkl3,6k1/R4ppp/2p2n2/3p1p2/3P1N2/4qPP1/P1P4P/5B1K b - - 3 21,e3d4 a7a8 f6e8 a8e8,459,107,99,2563,backRankMate endgame mate mateIn2 short,https://lichess.org/BWF0Arba/black#42,
yGIFA,5k2/1n3p1B/1p2p1p1/rN1pP3/8/R7/5PPP/6K1 w - - 0 30,a3b3 a5a1 b3b1 a1b1,437,116,93,2557,backRankMate endgame mate mateIn2 short,https://lichess.org/3ZkeRvth#59,
eaEss,2k1r3/pp1b4/2pQp3/3pP3/3P2q1/2N5/PPP5/1K1R4 w - - 0 29,c3a4 g4d1,488,108,92,2550,endgame hangingPiece mate mateIn1 oneMove queensideAttack,https://lichess.org/8kCXEApS#57,
j5xDc,r6r/1pk3p1/2p2p2/2b1p3/p5P1/P1P1n2b/1P5N/R1BR2KB w - - 0 23,c1e3 c5e3,410,108,87,2548,bodenMate kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/iZiMrDgo#45,
BGUfJ,6k1/rb3ppp/1q2p3/3p4/3N4/4Q3/2P2PPP/R5K1 w - - 0 25,a1a7 b6b1 e3c1 b1c1,449,115,94,2545,backRankMate endgame mate mateIn2 short,https://lichess.org/0ST36hTi#49,
kpGDQ,N1R2bk1/1p1p1r1p/p5p1/q3P2n/3n4/1Q3N2/P4PPP/4R1K1 w - - 1 19,f3d4 a5e1,483,106,93,2541,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/u2HwQL7K#37,Danish_Gambit_Accepted Danish_Gambit_Accepted_Classical_Defense
znNQy,r6k/1pp1R1pp/p2p4/6q1/2P5/P7/1P1Q2PP/4RBK1 b - - 0 25,g5d2 e7e8 a8e8 e1e8,472,102,89,2538,backRankMate endgame mate mateIn2 short,https://lichess.org/NmJUAQnF/black#50,
VtfPZ,5bk1/1N3p2/2r2npp/p1B1p3/Pp6/1P6/1P1R1PPP/6K1 w - - 1 35,c5f8 c6c1 d2d1 c1d1,456,115,97,2535,backRankMate endgame mate mateIn2 short,https://lichess.org/lwILWmBa#69,
krbzA,r5k1/2R2ppp/pp6/8/P2r4/8/1P3PPP/2R3K1 b - - 1 20,d4a4 c7c8 a8c8 c1c8,495,110,97,2524,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/42cDUEF7/black#40,
mzhHD,rnbqkb1r/pp1np2p/2p1p1Q1/3p4/3P4/3B4/PPP2PPP/RNB1K1NR b KQkq - 0 7,h7g6 d3g6,432,103,87,2523,bodenMate mate mateIn1 oneMove opening,https://lichess.org/VkhOqb3Y/black#14,
6K7Yq,rn1qkb1r/pb1np2p/1pppp1Q1/P7/3P1P2/3B4/1PP3PP/RNB1K1NR b KQkq - 0 11,h7g6 d3g6,493,106,91,2490,bodenMate mate mateIn1 middlegame oneMove,https://lichess.org/IKVPhr0g/black#22,Alekhine_Defense Alekhine_Defense_Other_variations
z51M2,2krr3/1pp4p/p2p4/1P1P1pp1/5p2/N1B2R2/P1Q3PP/b3q2K w - - 1 22,c3e1 e8e1 f3f1 e1f1,448,103,90,2489,backRankMate mate mateIn2 middlegame short,https://lichess.org/TKIEGzHU#43,
s4mr6,3r2k1/5p1p/2Q1pbp1/p7/2P5/3r4/5PPP/2q2RK1 w - - 0 31,f1c1 d3d1 c1d1 d8d1,472,99,91,2477,backRankMate endgame mate mateIn2 short,https://lichess.org/HVwQ66IF#61,
zFLuh,r3r1k1/pp1n1ppp/5n2/3p1QB1/3P4/PqP5/5PPP/1R4K1 w - - 0 22,b1b3 e8e1,400,108,99,2472,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/V3lUXMFB#43,
JOyev,r5k1/p4ppp/5p2/1p1P4/4r3/P4P2/4n1Pq/R2Q1R1K w - - 0 20,h1h2 e4h4,486,102,90,2471,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/Dvb0dbW8#39,
PCikq,3rbr1k/1p2N1pR/p2P1p2/2P1pP2/4R3/Pn5P/1P4P1/6K1 b - - 0 30,h8h7 e4h4 e8h5 h4h5,413,117,92,2460,anastasiaMate endgame mate mateIn2 short,https://lichess.org/Bh9c7don/black#60,
EoSyF,r1bqkbnr/pp1np2p/2p2pQ1/3p4/3P1P2/3BP3/PPP3PP/RNB1K1NR b KQkq - 0 6,h7g6 d3g6,420,110,94,2441,bodenMate master mate mateIn1 oneMove opening,https://lichess.org/ygJqLVBL/black#12,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
AptuD,3r2k1/pp3ppp/8/8/8/8/Pq3PPP/R1Q3K1 b - - 1 25,d8d2 c1c8 d2d8 c8d8,457,107,98,2427,backRankMate endgame mate mateIn2 short,https://lichess.org/jeZiERUg/black#50,
XMN1j,r1bq1bkr/ppp3pp/8/n2Qp3/2B5/3P4/PPP2PPP/RNB1K2R b KQ - 0 9,d8d5 c4d5 c8e6 d5e6,430,116,88,2420,doubleBishopMate kingsideAttack mate mateIn2 opening short,https://lichess.org/SSrHoaNv/black#18,Italian_Game Italian_Game_Two_Knights_Defense
J7STm,rnb2rk1/pp4bp/2pp1qp1/4p2P/2P1B3/3P2P1/PP3P2/1RBQK1NR w K - 1 12,h5g6 f6f2,492,106,94,2419,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/RZfk7iW5#23,English_Opening English_Opening_Anglo-Dutch_Defense
UHaLd,r2qkbnr/pb1pp2p/1pn2pQ1/2p5/2P5/1P1BP3/PB1P1PPP/RN2K1NR b KQkq - 0 7,h7g6 d3g6,442,108,91,2419,bodenMate mate mateIn1 oneMove opening,https://lichess.org/nGHXHhMV/black#14,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Symmetrical_Variation
3PimD,8/Q4pkp/6p1/4r3/P7/8/1P2nPPq/5R1K w - - 0 30,h1h2 e5h5,477,114,93,2418,anastasiaMate endgame master mate mateIn1 oneMove,https://lichess.org/EUeoqf1S#59,
IKcqf,6k1/5ppp/3p1b2/1p1P4/2n1P3/6P1/2QN1P1P/q1B3K1 b - - 4 29,c4d2 c2c8 f6d8 c8d8,411,109,96,2403,backRankMate endgame mate mateIn2 short,https://lichess.org/lHIYfPyF/black#58,
6Fgbt,2Rr1Q1k/p5pp/1q6/3p4/4p1P1/8/P4PKP/2R5 b - - 0 31,d8f8 c8f8,451,101,97,2401,backRankMate endgame master masterVsMaster mate mateIn1 oneMove queenRookEndgame,https://lichess.org/yL58qBLL/black#62,
xPKmj,r1bqr1k1/ppp2ppp/1bn5/8/1PBP4/2P1n3/P2NQ1PP/RNB1R1K1 b - - 1 13,e3c4 e2e8 d8e8 e1e8,490,101,95,2399,backRankMate mate mateIn2 opening short,https://lichess.org/c81Nfc6w/black#26,Italian_Game Italian_Game_Classical_Variation
yl6To,rnb2rk1/pp4pp/2p2q2/8/3Pp3/4N3/PPP2PPP/R2QKB1R w KQ - 0 12,c2c3 f6f2,498,102,91,2386,attackingF2F7 master mate mateIn1 middlegame oneMove,https://lichess.org/nIyfLNeP#23,Latvian_Gambit Latvian_Gambit_Mason_Countergambit
dDW7S,6k1/3n2pp/4p3/P1PqP3/1Q1B4/8/7P/6K1 b - - 6 37,d7e5 b4b8,466,103,98,2367,crushing endgame oneMove,https://lichess.org/HqmkQsji/black#74,
LSggz,5r1k/pp4pp/2p5/4R3/1n5P/6P1/PP3QP1/6K1 b - - 0 29,f8f2 e5e8 f2f8 e8f8,492,103,95,2361,backRankMate endgame mate mateIn2 short,https://lichess.org/x69D8YdA/black#58,
Wz9lK,8/p3kqQ1/1p6/8/8/5PPK/7P/8 w - - 3 37,g7e5 f7e6 e5e6 e7e6,475,108,90,2360,crushing endgame queenEndgame short,https://lichess.org/TnpcgRmH#73,
dM0g9,r2qk1nr/1ppbbp1p/p1np2p1/3Q4/2BNPP2/8/PPP3PP/RNB2RK1 b kq - 1 9,c6d4 d5f7,418,109,91,2354,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/ulqEuXye/black#18,
4CVVp,r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR b KQkq - 1 3,f8e7 h5f7,497,103,98,2353,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/EqmKQFvW/black#6,
GJPy9,2kr4/ppp3pp/4Bp1n/2q1p3/4P3/PPB2P1P/2P2P2/3RK2R b K - 3 19,c8b8 d1d8,493,98,94,2352,backRankMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/FYIxm8Nz/black#38,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
Q4BwO,r6k/2R3pp/1pPP1p2/1b6/8/4PN2/5PPP/6K1 w - - 1 32,d6d7 a8a1 f3e1 a1e1,480,98,96,2350,backRankMate endgame mate mateIn2 short,https://lichess.org/tyD6kWJI#63,
UcTke,rnb1k1nr/ppp2ppp/3b4/3p4/8/2NP2q1/PPPBP2P/R2QKBNR w KQkq - 0 7,h2g3 d6g3,431,102,86,2345,bodenMate mate mateIn1 oneMove opening,https://lichess.org/2jBdyCvV#13,
19roU,2r3k1/1R3ppp/1p6/3p4/p2Nb3/P5PP/1P4P1/6K1 b - - 2 28,c8c4 b7b8 c4c8 b8c8,463,114,93,2344,backRankMate endgame mate mateIn2 short,https://lichess.org/aQN60PdW/black#56,
0RXpZ,5rk1/p4ppp/1p6/1N1pp3/Pq6/2R5/2P2PPP/3Q2K1 w - - 2 23,d1d5 b4b1 d5d1 b1d1,441,107,97,2343,backRankMate endgame mate mateIn2 short,https://lichess.org/caEjGTMv#45,
k7SGI,2r3k1/p4ppp/2p5/5qPP/1r1P1P2/1R6/PP2Q3/K3R3 b - - 2 34,b4b3 e2e8 c8e8 e1e8,450,103,96,2338,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/GmOWu8UX/black#68,
5a4FP,4r1kr/1p1q1bb1/p6p/2p5/7R/2N5/PPn2PPP/R1BQ3K w - - 0 21,d1d7 e8e1,442,108,94,2325,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/enQsdpaJ#41,
bm89N,2r3k1/5ppp/1q2p3/4P3/1P4PP/P1n2P2/1K2Q3/2R5 b - - 3 31,c3e2 c1c8 b6d8 c8d8,445,98,99,2316,backRankMate endgame hangingPiece mate mateIn2 short,https://lichess.org/AAE7HvBT/black#62,
x7uNm,8/8/4pk1p/p5p1/r2P2P1/1pn1B2P/PR3P2/K7 w - - 0 36,b2b3 a4a2,420,105,92,2312,arabianMate endgame mate mateIn1 oneMove,https://lichess.org/v1Y7SwdG#71,
7zNsO,1k6/ppp4R/2n5/4p3/2B2p2/1PP5/P2r4/5K2 b - - 0 41,d2a2 h7h8 c6d8 h8d8,459,107,96,2307,backRankMate endgame mate mateIn2 short,https://lichess.org/ymE81Hn4/black#82,
eF2Sw,4r1k1/5ppp/8/1p1P4/2p5/1PPn1P1P/4Q1P1/R5K1 b - - 0 33,e8e2 a1a8 e2e8 a8e8,454,99,93,2301,backRankMate endgame mate mateIn2 short,https://lichess.org/V8Mk2eyg/black#66,
1aq1P,6k1/1b3ppp/1p2p3/p7/6P1/2rp1N2/1r2BK1P/3R4 b - - 1 41,d3e2 d1d8,412,113,92,2298,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/h0UBloSR/black#82,
tf2vo,2r2rk1/pb3ppp/1p2pn2/2bq4/1nNN4/PP2P3/1B2BPPP/2RQ1RK1 w - - 1 16,a3b4 d5g2,489,102,97,2287,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/GKdLc7KR#31,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
3MxiA,r5k1/pppr1ppp/2n1p3/4n3/1PRP4/P3B2N/4RPPP/6K1 w - - 3 21,d4e5 d7d1 e2e1 d1e1,451,107,95,2280,backRankMate mate mateIn2 middlegame short,https://lichess.org/noWQIWbE#41,
phaXH,2k3r1/ppp5/5N2/6pR/3p4/P7/KPP3r1/8 b - - 3 31,g8g6 h5h8 g6g8 h8g8,445,110,92,2274,endgame mate mateIn2 short,https://lichess.org/C16Ruw8k/black#62,
b7zPh,6k1/p4ppp/2p5/3P4/1P2r3/N7/P2BnPPb/4R2K w - - 0 27,h1h2 e4h4,443,110,93,2272,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/cqx2pWN6#53,
12RCQ,6k1/2R3b1/5Bp1/3p4/7p/1P3Q2/rP3PPP/6K1 w - - 0 28,f6g7 a2a1 c7c1 a1c1 f3d1 c1d1,494,97,93,2271,backRankMate endgame long mate mateIn3,https://lichess.org/TVJpEwWU#55,
vSpku,2rq1r1k/1b3Bpp/p7/1p4N1/Pn6/2b5/5PPP/RQB2RK1 b - - 2 21,c3a1 b1h7,488,103,96,2271,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/MrpE2FLr/black#42,
A0QmR,r1r3k1/p3R1p1/1p1pP1p1/8/b2q4/4R1B1/P2Q1PPP/6K1 w - - 0 25,d2d4 c8c1 d4d1 c1d1 e3e1 d1e1,400,120,91,2269,backRankMate long mate mateIn3 middlegame,https://lichess.org/eMluosoR#49,
OB8Iq,2k1r3/2pbq3/7p/1p1pN1p1/p2P4/2P3Q1/P4PPP/1R4K1 w - - 2 31,e5d7 e7e1 b1e1 e8e1,476,98,95,2267,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/CEFOkmwH#61,
4RWsn,rn1qkb1r/p1ppp2P/1p3n2/7Q/8/2NB4/PPPP1PbP/R1B1K1NR b KQkq - 0 7,f6h5 d3g6,469,97,89,2257,bodenMate mate mateIn1 oneMove opening,https://lichess.org/60t5ikqD/black#14,
ASkTW,8/r2n1kp1/1p1R1p1p/2p5/4P3/1PN5/1PP2PPP/6K1 w - - 4 25,c3d5 a7a1,439,117,93,2255,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/Kj8QmpqC#49,
JfwEQ,2r3k1/5p1p/Q3p1pP/1p6/3p4/8/PP6/K1q4R w - - 0 33,h1c1 c8c1,402,105,98,2255,backRankMate endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/3P2C2E49#65,
smVOm,2k5/ppp1NNpp/8/8/8/1n4P1/1P2rPP1/3R2K1 b - - 2 26,e2e7 d1d8,439,105,96,2249,endgame mate mateIn1 oneMove,https://lichess.org/ODdhqKOM/black#52,
o8LBY,6k1/5p2/1pq4p/6p1/3r4/P7/1P3PPP/3Q2K1 w - - 0 29,d1d4 c6c1 d4d1 c1d1,498,105,85,2246,backRankMate endgame mate mateIn2 queenEndgame short,https://lichess.org/py1zCghX#57,
7fnqL,3r3k/p7/1p4qp/7Q/3r1b2/8/PPP5/1K5R w - - 0 31,h5g6 d4d1 h1d1 d8d1,483,107,95,2245,backRankMate endgame mate mateIn2 short,https://lichess.org/gOMR3rVD#61,
0R8P3,2r2Q1k/1b2N1pp/pq6/1n2p3/1P1pP3/P7/2P3PP/5R1K b - - 2 30,c8f8 f1f8,480,102,94,2240,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/MGTlAjEj/black#60,
MaImn,r2q1r1k/1bp1NppQ/p2p4/1p1P4/5P2/5R2/PPP3PP/R1n3K1 b - - 0 16,h8h7 f3h3,471,103,95,2238,anastasiaMate mate mateIn1 middlegame oneMove,https://lichess.org/AVb8sg9N/black#32,
3H841,8/2R2p2/1p2bpkp/1p2p3/1P1rP3/5P2/6PP/3R3K w - - 0 29,c7c6 d4d1,454,101,86,2235,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/a291DA5u#57,
uPAvH,6k1/1p3ppp/p3p1b1/3pN3/1P1P4/r6P/5PP1/2R3K1 b - - 1 27,f7f6 c1c8 g6e8 c8e8,423,106,94,2235,endgame mate mateIn2 short,https://lichess.org/n6vS4EUG/black#54,
VQ67P,r4rk1/5ppp/R7/8/3p1N2/5P2/KP1n2PP/7R w - - 4 29,a6a8 f8a8,481,96,97,2234,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/MXgikwkX#57,
dn3mS,1k1r4/ppp4p/8/1qP1p1p1/1Nnr2Q1/P3P3/1P4PP/2KR3R b - - 1 25,d4g4 d1d8,475,100,91,2230,backRankMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/LEwIP8dT/black#50,
mycin,5r1k/1np1qprQ/pp1p1Nn1/3P3R/1P2P1B1/6PP/P6K/5R2 b - - 0 33,g7h7 h5h7,480,94,97,2228,arabianMate kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/s1AFv4E7/black#66,
u8Fqi,r7/1b3kpp/3qpp2/1p6/2p1P3/4Q3/1P3PPP/3R2K1 w - - 0 35,d1d6 a8a1 d6d1 a1d1 e3e1 d1e1,493,104,96,2227,backRankMate endgame long mate mateIn3,https://lichess.org/bdbkGwDt#69,
Baviv,r5kr/ppp4p/2npQq1B/2b5/2B1P3/8/PPP2PPP/2KR3R b - - 0 14,f6e6 c4e6,497,100,90,2225,bodenMate kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/JhUjtCap/black#28,Three_Knights_Opening Three_Knights_Opening_Other_variations
ptxMC,3rR2k/2p3pp/p1Q2b2/P7/1P6/5PN1/3q1P1P/6K1 b - - 4 30,d8e8 c6e8,400,114,96,2223,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/dewJsrRw/black#60,
K1l9r,7k/7p/p1r1pK2/3p1p2/1R6/8/4r3/8 b - - 3 37,e2e4 b4b8 c6c8 b8c8,473,112,97,2208,endgame mate mateIn2 rookEndgame short,https://lichess.org/CyjK0dYl/black#74,
