PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
AQuUD,8/5p2/p5pp/1pB1P3/1Pb1kPKP/P7/6P1/8 w - - 0 47,g2g3 c4e6 f4f5 e6f5,1837,84,90,210909,bishopEndgame endgame mate mateIn2 short,https://lichess.org/OFtFdizX#93,
uEAZu,1qr5/r1b1Qp1k/p1R1p1pp/4P3/1P1PBP2/4P1B1/6PP/6K1 b - - 2 32,c7d8 c6c8 b8c8 e7a7 c8c1 g1f2,1889,80,88,207187,crushing long middlegame,https://lichess.org/p7hZBhtY/black#64,
KGJNl,r1bq1rk1/p4pp1/2p4p/3pB3/3Qn3/8/PPP1BPPP/R4RK1 w - - 4 15,e5g7 c6c5 d4e3 g8g7,1805,79,85,206839,advantage deflection middlegame short,https://lichess.org/HYlcRxY7#29,French_Defense French_Defense_Classical_Variation
PogiP,2rq2k1/p5pQ/4p1B1/n2p4/2nP1B1b/2P4P/Pr3PP1/4R1K1 b - - 3 31,g8f8 h7h8 f8e7 h8g7,1865,84,87,206827,deflection master mate mateIn2 middlegame short,https://lichess.org/dCrq29XP/black#62,
PVuCI,5rk1/5p1p/p1B1p1p1/1pQ1P3/3N4/4n1P1/q6P/5RK1 w - - 2 34,d4e6 a2e6 c5e3 e6c6,1843,81,81,203722,advantage hangingPiece middlegame short,https://lichess.org/BmZYeIsT#67,
BwPiW,6r1/5p1k/3Nb1q1/3pP2p/1Bp5/P4PP1/3Q1KR1/8 w - - 9 48,g2h2 g6g3 f2e3 g3e5 d6e4 d5e4,1847,79,88,202229,crushing fork long middlegame,https://lichess.org/kd4IB74A#95,
ObOM7,2Q4k/4bpr1/5p2/p3p3/5PN1/1P1p1q2/P1P3RP/6K1 b - - 1 34,g7g8 c8g8 h8g8 g4f6 g8h8 g2g8,1863,88,93,194105,arabianMate attraction discoveredCheck doubleCheck endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/hZkp2c3R/black#68,
0ES9R,r5k1/p2p2p1/2b1pqp1/5rNp/2P4P/1P4P1/P1Q1RP2/5RK1 w - - 4 26,f1d1 f5g5 h4g5 f6f3,1843,82,77,189834,clearance crushing middlegame sacrifice short,https://lichess.org/t8BW2eba#51,
7PvtP,r4q1k/pb2b3/1p2p3/4P3/3nB3/2P5/P1Q2N1P/5R1K w - - 0 28,c3d4 f8f3 e4f3 b7f3 h1g1 a8g8 f2g4 g8g4 g1f2 g4g2 f2f3 g2c2,1862,81,91,187681,advantage middlegame sacrifice skewer veryLong xRayAttack,https://lichess.org/S3XLanB7#55,
OUofm,2r1k1nQ/pp3p1p/8/3q4/1b3B2/4P3/PP3PPP/R3K2R w KQ - 1 16,e1e2 c8c2 e2f1 d5c4 f1g1 c2c1 a1c1 c4c1,1856,80,93,182184,backRankMate mate mateIn4 middlegame veryLong,https://lichess.org/qMLW1RGG#31,Queens_Gambit_Declined Queens_Gambit_Declined_Queens_Knight_Variation
zrJRm,8/8/R7/1p6/1P4P1/Pkp4P/2n5/2K5 w - - 1 46,g4g5 c2d4 a6d6 d4e2 c1d1 c3c2 d1e2 c2c1q,1894,88,92,180687,advancedPawn advantage deflection endgame exposedKing promotion quietMove veryLong,https://lichess.org/a2VqllTd#91,
39axN,2rr2k1/4bppp/8/1p3bP1/p6P/P3BP2/BPP5/2KR3R w - - 2 24,c2c3 c8c3 b2c3 e7a3,1857,84,91,179157,deflection mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/zoLJmT4t#47,
du4HF,r1bQ1b1r/p1p1Nkpp/1p3p2/1q6/8/8/PPP2PPP/RNB2RK1 w - - 0 11,b1c3 b5f1 g1f1 c8a6 d8d3 a6d3,1808,79,90,178585,advantage attraction kingsideAttack long opening sacrifice,https://lichess.org/rPcpMFBo#21,Ruy_Lopez Ruy_Lopez_Nurnberg_Variation
8VTTY,r2r2k1/pq2bppp/1p2p3/4P3/3p1P2/1P4P1/PBPQ3P/3R1RK1 w - - 0 18,b2d4 d8d4 d2d4 e7c5 f1f2 c5d4,1883,82,91,177636,advantage attraction long middlegame pin sacrifice,https://lichess.org/karE1xWR#35,Indian_Defense Indian_Defense_Knights_Variation
NnmLV,8/8/5bk1/8/3N3P/r3P3/p2K4/R7 w - - 1 40,d4c2 f6a1 c2a3 a1c3 d2c3 a2a1q,1810,82,91,176453,advancedPawn attraction crushing endgame long promotion,https://lichess.org/posmXmG9#79,
m0l0T,r1bqk2r/pp3ppp/2n1pn2/8/1bBP4/2N2N2/PPQ2PPP/R1B1K2R b KQkq - 0 9,c6d4 f3d4 d8d4 c2a4 c8d7 a4b4,1873,81,90,176017,advantage fork long opening,https://lichess.org/QAKOH5sW/black#18,Nimzo-Indian_Defense Nimzo-Indian_Defense_Classical_Variation
4doZ4,r1b2rkb/pp3p1p/1n1p1PpB/4q3/3p4/1B1P2Q1/PPP3PP/4RRK1 b - - 4 18,e5g3 b3f7 g8f7 e1e7 f7g8 f6f7 f8f7 e7e8 f7f8 f1f8,1849,83,90,175304,advancedPawn attraction kingsideAttack mate mateIn5 middlegame operaMate sacrifice veryLong,https://lichess.org/VeO1lLdd/black#36,Sicilian_Defense Sicilian_Defense_Closed
MvlyT,r4rk1/3R1ppp/p3p3/1p2P3/8/P3q2P/BPb3P1/5Q1K b - - 3 27,a8d8 f1f7 f8f7 d7d8 f7f8 a2e6 g8h8 d8f8,1833,83,91,173679,backRankMate deflection mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/qvtnrsg4/black#54,
kFbSF,3r3k/p2Q2pp/8/q7/8/8/PP1b1PPP/1K1R3R w - - 2 22,d1d2 d8d7 d2d7 a5f5 b1c1 f5d7,1842,83,90,173291,advantage endgame fork long,https://lichess.org/JBgKpj8G#43,
QxZn3,8/R7/3p2k1/2nPp1pp/3r4/1p5P/1P1K2P1/5R2 w - - 2 44,d2c3 c5e4 c3b3 e4d2 b3c2 d2f1,1858,81,91,172110,crushing endgame exposedKing fork long,https://lichess.org/dbFu7HH7#87,
wMdJY,r5k1/2p2q2/1b6/4B3/1P1P2P1/2P2p2/2Q3P1/1R5K w - - 0 31,c2b3 f7b3 b1b3 a8a1 h1h2 f3f2,1873,82,92,170772,advancedPawn crushing endgame long,https://lichess.org/nNu0DW8S#61,
0ICTk,6k1/1b3rp1/pbp1Q3/8/3q1P2/1P4P1/P4R1P/2R3KB w - - 4 40,h1c6 d4f2 g1h1 f2f3 c6f3 b7f3,1808,95,93,168489,doubleBishopMate long mate mateIn3 middlegame xRayAttack,https://lichess.org/O3AhZaGO#79,
1gp2Z,r2q2k1/3n1pp1/p1Q4p/8/2P1p3/4B3/1P3PPP/R5K1 w - - 5 28,a1a6 d7b8 c6e8 d8e8,1873,84,87,166705,advantage endgame fork short,https://lichess.org/78Z0SrlG#55,
0ygbI,8/pp2Q1kp/6p1/8/8/2P5/3q1rPP/4R1K1 b - - 6 25,g7h6 e7h4 h6g7 h4f2 d2f2 g1f2,1844,87,90,166387,crushing endgame long,https://lichess.org/vPOALI7x/black#50,
wGKOX,1r1q1rk1/pp3pp1/5b1p/3BN3/3P4/1P4Pb/P4P1P/R2QR1K1 w - - 1 18,d5f7 f8f7 e5f7 d8d5,1804,77,88,165700,advantage middlegame sacrifice short,https://lichess.org/2auxW2mb#35,Old_Indian_Defense Old_Indian_Defense_Other_variations
SySmb,r2qkbnr/1pp4p/p2p1p2/3Pn1pb/P3Pp2/2N2N1P/1PP1B1P1/R1BQ1RK1 b kq - 2 11,d8d7 f3e5 h5e2 e5d7 e2d1 d7f8,1834,79,90,165532,advantage long opening,https://lichess.org/ZjR6Pfeu/black#22,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit
fCyTH,r2k2n1/pp3q1r/2pQ4/4B2p/4P1pP/2P5/PP3PP1/R5K1 b - - 2 25,f7d7 d6f8 d7e8 a1d1 h7d7 d1d7 d8d7 f8d6 d7c8 d6c7,1896,77,92,162698,attraction exposedKing fork mate mateIn5 middlegame pin veryLong,https://lichess.org/ZN4v2JJs/black#50,
9zvLf,2rq1rk1/1b2bppp/p3pn2/1p2Q3/4N3/2BB4/PPP2PPP/2KRR3 b - - 5 15,b5b4 e4f6 e7f6 d3h7 g8h7 e5h5 h7g8 d1d8,1841,78,92,161544,advantage attraction discoveredAttack kingsideAttack middlegame sacrifice veryLong,https://lichess.org/hPDZ0fux/black#30,Sicilian_Defense Sicilian_Defense_Modern_Variations
ukiNw,r3r2k/ppp3p1/8/3QP3/P5Pp/1Pq5/8/2R2RK1 b - - 3 32,c3e5 f1f8 h8h7 d5e5 e8e5 f8a8,1821,79,92,158374,crushing endgame intermezzo long,https://lichess.org/wMRmKPUX/black#64,
eDFaT,r1b1k1nr/ppp2ppp/2nb1q2/1B1pp3/5P1N/1P2P3/PBPP2PP/RN1QK2R w KQkq - 5 8,f4e5 f6h4 g2g3 h4e4,1896,82,89,158341,advantage hangingPiece middlegame short,https://lichess.org/74F7F6cz#15,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Modern_Variation
r4CcI,Qn2q1k1/5ppp/p2p4/7b/PN5N/1P2r3/2P3PP/R6K w - - 1 23,h2h3 e3e1 a1e1 e8e1 h1h2 e1b4,1824,82,90,157188,advantage fork long middlegame,https://lichess.org/ACMuPDHo#45,
uuOCY,r5k1/pp3pp1/7p/3p4/3q4/1Q3P2/PPP1r1PP/4RRK1 w - - 4 21,g1h1 d4f2 f1f2 e2e1 f2f1 e1f1,1861,76,92,157008,backRankMate deflection endgame long mate mateIn3 sacrifice,https://lichess.org/8kiKW85T#41,
HFGDD,8/2p5/pp6/2PPpk2/1P4p1/P4pK1/5P2/8 b - - 0 72,e5e4 d5d6 c7d6 c5b6,1836,76,91,156798,crushing deflection endgame pawnEndgame short,https://lichess.org/yhnxTtlP/black#144,
ybFej,2r4r/1b1pkp1p/p6Q/1p2Rp2/2q5/2P2P2/P1P3PP/5R1K b - - 0 20,e7d8 h6b6 c8c7 b6f6 d8c8 f6h8,1881,80,93,156007,backRankMate fork long mate mateIn3 middlegame,https://lichess.org/c5LJA7nc/black#40,
JCIym,8/8/7p/8/6P1/pK6/8/k7 b - - 7 50,a3a2 b3c2 h6h5 g4g5 h5h4 g5g6 h4h3 g6g7 h3h2 g7g8q h2h1q g8g7,1878,82,93,155927,advancedPawn endgame mate mateIn5 pawnEndgame promotion quietMove veryLong zugzwang,https://lichess.org/t0GCEMfz/black#100,
9WYv3,7r/1B2kpp1/p2R3p/1p2pP2/1B6/nP6/2r3PP/6K1 b - - 2 31,c2c1 d6d1 e7f6 d1c1,1835,80,89,155643,crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/c7Q9Cxma/black#62,
fNOdY,1rb2r1k/p2nb1R1/4p2P/3pPp1Q/N3qP2/1P4RK/7P/8 b - - 3 30,c8a6 g7h7 h8h7 h5g6 h7h8 g6g7,1835,82,93,155445,attraction exposedKing kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/YTwZn1XL/black#60,
Vdfoy,3r2k1/1b3ppp/pNp5/2n1p3/2B5/P7/2P2PPP/4R1K1 b - - 1 24,c5d7 e1d1 g8f8 d1d7 d8d7 b6d7,1875,59,91,155384,crushing endgame long,https://lichess.org/Dgd8R0hX/black#48,
QSa8c,8/7Q/1p6/1PbP2k1/4B1P1/5p2/5P2/q5K1 w - - 2 55,g1h2 c5d6 h2h3 a1f1,1849,84,88,154817,endgame mate mateIn2 short,https://lichess.org/k9aiHnyr#109,
AmLUp,r1b1k3/p4p2/4p3/2P3p1/2Pp2n1/B5q1/P2NPRBr/2RQ2K1 w q - 7 25,d2e4 h2h1 g1h1 g3h2,1875,82,90,154402,attraction kingsideAttack mate mateIn2 middlegame pin sacrifice short,https://lichess.org/SatDZjwV#49,
2TuIy,r2q1rk1/5pp1/p2p3p/2p1pN2/PpP1P1Q1/1P1PR3/5P2/nN4K1 b - - 1 21,d8g5 g4g5 h6g5 f5e7 g8h7 e3h3,1802,81,93,153887,anastasiaMate kingsideAttack long mate mateIn3 middlegame,https://lichess.org/qjxuIPUG/black#42,
TY9ij,r3r1k1/ppp2pp1/2p5/2b2b1p/3qP3/2NN4/PPPPQ1PP/R1BK3R w - - 0 12,b2b3 f5g4 e2g4 h5g4,1803,81,83,153741,advantage middlegame pin short,https://lichess.org/f22PJAeH#23,Four_Knights_Game Four_Knights_Game_Spanish_Variation
3OIkf,8/pp6/8/P7/1r4PP/3p1P2/2k5/R4K2 w - - 0 44,h4h5 b4b1 a1b1 c2b1 f1f2 d3d2,1881,81,88,153621,advancedPawn crushing endgame long master rookEndgame,https://lichess.org/nNv8ncVy#87,
qQce1,r4rk1/ppp2pp1/5q1p/4pN2/4P3/4PP2/PPP1K1Q1/R7 b - - 0 19,f6g5 g2g5 h6g5 f5e7 g8h7 a1h1,1897,82,93,153599,anastasiaMate endgame kingsideAttack long mate mateIn3,https://lichess.org/bDO8nk6r/black#38,
Zg1Xr,2rkR3/1pNn2pp/p4p2/2pP1P1b/2B2B2/8/PP4K1/8 b - - 2 25,h5e8 c7e6 d8e7 d5d6 e7f7 e6g5 f7f8 g5h7,1871,79,91,153042,discoveredCheck doubleCheck endgame exposedKing mate mateIn4 veryLong,https://lichess.org/BbX8Je2M/black#50,
WvPAM,r3r2k/pp3R2/2p4P/3pN3/3P1P2/2P5/P7/K4n2 b - - 1 28,e8f8 e5g6 h8g8 f7g7,1814,83,91,152020,endgame master mate mateIn2 short vukovicMate,https://lichess.org/QVM1RsFw/black#56,
I70Fc,8/4P3/2b1B2k/3p2p1/3Pp1K1/1p2P1P1/8/8 w - - 0 59,e6d5 c6d7 d5e6 d7e6,1835,85,90,151259,bishopEndgame endgame mate mateIn2 short,https://lichess.org/vE7wMxOc#117,
0VH9x,2rqkbnr/4pppp/p2p4/1p1Pn3/4P3/1B3P2/PP3P1P/RNBQK2R w KQk - 1 11,a2a4 c8c1 d1c1 e5d3 e1e2 d3c1,1898,81,91,151168,attraction crushing fork long opening pin sacrifice,https://lichess.org/g8AZGvqo#21,Sicilian_Defense Sicilian_Defense_Delayed_Alapin
IBQWF,6rk/2q2pbp/p3rnp1/1pp1p1N1/4P2N/3P3Q/PPP3PP/R4R1K b - - 1 24,e6e7 g5f7 e7f7 h4g6,1886,88,91,151034,kingsideAttack mate mateIn2 middlegame pin short smotheredMate,https://lichess.org/j6leelvT/black#48,
2ce1R,8/pp3r1k/2p1Q2P/1nPp2p1/1P1Pp3/P7/KB2qr2/1R4R1 w - - 1 40,g1g5 b5c3 a2a1 e2b2 b1b2 f2f1 b2b1 f1b1,1858,84,93,150595,arabianMate mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/4EhbquiJ#79,
OuMWi,4r1k1/1p3ppp/p4P2/3Q4/1P6/P7/1B2K1p1/2R1R2q w - - 1 27,b2e5 g2g1n e2f1 h1d5,1895,92,91,150542,advancedPawn advantage discoveredAttack endgame promotion short underPromotion,https://lichess.org/SDgpb9To#53,
8UtDm,6k1/6b1/pp2P1Q1/3q4/P7/7P/3r2P1/5R1K b - - 0 38,d2e2 f1f8 g8f8 g6f7,1806,82,92,150524,attraction endgame mate mateIn2 pin sacrifice short,https://lichess.org/ApCoqSfm/black#76,
bF4Ah,3r3r/p1R1Q3/6p1/3qp1k1/4np2/7P/P4PP1/2B3K1 b - - 1 35,g5h5 g2g4 f4g3 e7h7 h8h7 c7h7,1872,82,92,150175,long mate mateIn3 middlegame pillsburysMate sacrifice,https://lichess.org/hZN8VEWb/black#70,
lMTpz,r1bR1bk1/pp3ppp/2q5/8/8/1NB2PP1/PPP1R2P/2K5 b - - 0 21,c6f3 d8f8 g8f8 c3b4 f8g8 e2e8,1885,83,92,150056,attraction backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/P233raMp/black#42,
K2nXO,r1bq1rk1/ppp1bppp/2n2n2/3N1N2/2B1P3/8/PPP2PPP/R1BQK2R b KQ - 0 8,f6e4 d5e7 c6e7 d1d8 f8d8 f5e7,1830,84,91,149974,capturingDefender crushing discoveredAttack intermezzo kingsideAttack long opening,https://lichess.org/Xy0Aeii3/black#16,Scotch_Game Scotch_Game_Benima_Defense
WL18u,r1bq1rk1/1p3ppp/p1n2b2/7Q/2B5/5N2/PP3PPP/R1B1R1K1 b - - 1 15,d8a5 h5f7 f8f7 e1e8,1875,81,92,149586,kingsideAttack mate mateIn2 opening pin sacrifice short,https://lichess.org/SQxt8IS2/black#30,Sicilian_Defense Sicilian_Defense_Alapin_Variation
95tYL,2r4r/bpp1nk2/p2pNNp1/6B1/3nP1Q1/8/PPP3PP/R4RK1 w - - 3 22,f6d5 d4f3 g1h1 h8h2,1883,86,91,149480,arabianMate discoveredCheck doubleCheck kingsideAttack mate mateIn2 middlegame short,https://lichess.org/BF80VzcS#43,
mCOUy,8/p2R4/1p1p1b2/3Pp2k/4P3/1P3p1K/P3nPpP/1RB5 w - - 6 33,c1e3 g2g1n b1g1 e2g1 h3g3 f6h4,1827,88,92,149041,advancedPawn endgame exposedKing long mate mateIn3 promotion underPromotion,https://lichess.org/c6nPObaX#65,
kYkx5,8/6p1/1R3p2/5kP1/7K/4r3/8/8 w - - 5 89,g5f6 g7g5 h4h5 e3h3,1857,87,91,148882,endgame master mate mateIn2 rookEndgame short,https://lichess.org/AnEt8mAi#177,
CrLkM,2r4k/3n2p1/4p1Pn/pp1pP3/3B1qN1/PP1B3Q/6R1/2b3K1 w - - 6 36,g4h6 f4d4 g2f2 c1h6,1829,78,89,148729,crushing discoveredAttack hangingPiece middlegame short,https://lichess.org/wjFSk2Jp#71,
HgyYC,r4rk1/p4ppp/2p2b2/2qb4/6R1/3B3Q/PPP3PP/R6K b - - 3 20,h7h6 h3h6 f8d8 h6f6,1868,77,90,148358,advantage middlegame pin short,https://lichess.org/hNEJIBaA/black#40,
ofyTI,3qr1k1/pp3p1p/3r2pQ/3p3n/1P1N2P1/P3PP2/7P/R4RK1 w - - 1 26,g4h5 g6g5 h6d6 d8d6,1895,81,90,147891,advantage middlegame quietMove short trappedPiece,https://lichess.org/fev5LvMR#51,
0XqV2,3r2rk/ppq2p1p/2p1p3/4Rp2/3P4/2P4P/PP1Q1PP1/4R1K1 w - - 5 23,d2f4 f7f6 e5f5 c7g7 g2g3 e6f5,1855,73,92,146321,advantage clearance endgame intermezzo long,https://lichess.org/MNMYnEjm#45,
VcKUq,rnbq1rk1/pp3ppp/2pbp3/3p3n/3P1N2/3BP1B1/PPPN1PPP/R2QK2R b KQ - 5 8,h5g3 d3h7 g8h7 h2g3 h7g8 d1h5,1806,79,89,146164,advantage discoveredAttack discoveredCheck intermezzo kingsideAttack long opening,https://lichess.org/4KTV7ln3/black#16,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
89do9,5rk1/4bpp1/p1q2n2/1p3RQ1/1P1P4/2r5/2P2B2/6KR b - - 6 31,c3c2 g5g7 g8g7 f5g5,1809,87,91,146120,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/KTipOT0p/black#62,
jsWDl,N2kr3/pp3ppp/2n4q/3p1b2/Q2P4/4PP2/PP3KPb/R4BNR w - - 1 15,a4b3 h6h4 f2e2 c6d4,1898,80,93,145877,crushing master middlegame pin short,https://lichess.org/hMivy76w#29,Queens_Pawn_Game Queens_Pawn_Game_Levitsky_Attack
3z2st,r1b1kb1r/pp2pppp/2np1n2/qBpP4/4P3/2N2N2/PPP2PPP/R1BQK2R b KQkq - 2 6,f6e4 d5c6 e4c3 c6b7 c3b5 c1d2,1875,84,91,145851,advancedPawn advantage discoveredAttack discoveredCheck long opening sacrifice,https://lichess.org/hxZj9l1g/black#12,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
HB7MY,2r2b1r/k4pp1/bp1pp2p/4P3/2pN4/2q1B1NP/Q4PP1/5RK1 b - - 3 29,c3a5 d4c6 c8c6 a2a5,1884,88,90,145576,crushing middlegame pin short,https://lichess.org/B92R9pgI/black#58,
krFGT,3r2r1/1pp2p1k/p2p4/3Pp3/2P1b1Nq/1P4R1/1P1Q1K2/6R1 b - - 0 30,f7f5 g4f6 h7h8 d2h6 h4h6 g3g8 d8g8 g1g8,1889,86,92,145446,arabianMate exposedKing mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/xYYT0bTZ/black#60,
QL1KV,4k3/4P3/3K1Pp1/1p4p1/pP4Pp/P1p4P/8/8 b - - 1 45,c3c2 d6e6 c2c1q f6f7,1838,87,91,145441,advancedPawn endgame mate mateIn2 pawnEndgame short,https://lichess.org/ummAMuAh/black#90,
sVRcP,7Q/5k2/6p1/p6p/5PK1/1q5P/6P1/8 w - - 0 44,g4g5 b3g3 g5h6 g3f4 h6h7 f4f6 h8g8 f7e7 g8a8 f6f7 h7h6 f7f8 a8f8 e7f8,1812,81,91,145412,clearance crushing deflection endgame queenEndgame veryLong,https://lichess.org/zWb7psC8#87,
7tmDN,8/1p3pp1/p7/3n1PPP/2k5/8/3K4/8 b - - 0 41,d5e7 h5h6 g7h6 g5h6 e7f5 h6h7,1811,83,91,144892,advancedPawn advantage endgame knightEndgame long,https://lichess.org/Tg4orVj6/black#82,
24WWr,r2q1rk1/pb2b1pp/2n1pp2/1p1pP1P1/2p2B1P/2P1P3/PPBN1P2/R2QK2R b KQ - 0 14,f6e5 c2h7 g8h7 d1h5 h7g8 g5g6 f8f4 h5h7 g8f8 h7h8,1858,83,93,144877,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/rVznCuY1/black#28,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
8pV72,8/p4r1k/6pp/8/P1P1P3/5q2/1Q2KP2/2RR4 w - - 5 36,e2d2 f3f2 d2c3 f7f3 d1d3 f3d3 c3d3 f2b2,1829,82,91,144686,advantage endgame exposedKing veryLong,https://lichess.org/tcRB0dwP#71,
G5kVY,6k1/1P3rP1/3p4/p1pP4/P3N2q/2N3Rb/6K1/Q4r2 w - - 5 37,g3h3 f7f2 e4f2 h4f2,1871,86,89,144404,master mate mateIn2 middlegame sacrifice short,https://lichess.org/D6cVYsvw#73,
V8mBq,r6k/3q2pp/5p2/4b3/rPQ1p3/P7/5PPP/RRB3K1 w - - 0 25,a1a2 d7d1 c4f1 e5h2 g1h2 d1f1,1891,87,91,144133,crushing deflection long middlegame,https://lichess.org/oKbUpUI3#49,
sl0Ub,3r4/7k/p2q1Npp/1p6/1P2p3/P1Q2P1P/6P1/6K1 b - - 1 32,h7g7 f6e8 g7f7 e8d6,1890,80,88,143867,crushing discoveredCheck doubleCheck endgame short,https://lichess.org/WVTav3Au/black#64,
SVkyI,r5k1/pp4bp/3Q1qp1/4n3/5B2/2P3NP/PP3nP1/R5K1 w - - 1 22,f4e5 f6e5 d6e5 g7e5 g1f2 a8f8,1890,85,89,143821,advantage long middlegame,https://lichess.org/nawOiZwM#43,
yL5x3,1b1r3k/p4p1p/5P2/8/3p2QP/8/2q2PK1/4R3 b - - 0 42,d8g8 g4g8 h8g8 e1e8,1898,83,89,143618,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/03p5cnGa/black#84,
Gl4hk,r2q2k1/6p1/p1n1p1Q1/2p1P1N1/3p4/5r2/PP5P/6RK b - - 0 27,c6e5 g6h7 g8f8 g5e6 f8e7 e6d8,1839,82,90,143572,advantage fork long middlegame pin,https://lichess.org/y09aC73m/black#54,
wOcfO,r3r1k1/1b1p1ppp/P2b4/1P6/3Pn3/2N1B2q/1Q3PP1/R4R1K w - - 0 25,g2h3 e4f2 h1g1 f2h3,1819,84,92,143567,discoveredCheck doubleCheck kingsideAttack mate mateIn2 middlegame short,https://lichess.org/JKAOY5oM#49,
zedsa,rr4k1/1b3pbp/1q2pnpB/3p4/p6P/P1NB1P2/1PPQ2P1/2KR3R w - - 1 17,c3a2 f6e4 h6g7 e4d2,1876,86,88,143534,crushing middlegame short,https://lichess.org/KTYBViWa#33,Sicilian_Defense Sicilian_Defense_Accelerated_Dragon
FcmiQ,1r3rk1/5pp1/2q3p1/3P2Q1/2p4R/2B4P/P4RK1/1q6 b - - 0 35,c6d6 h4h8 g8h8 g5h6 h8g8 h6g7,1850,85,93,143473,attraction long mate mateIn3 middlegame pin sacrifice,https://lichess.org/IXolHfSC/black#70,
ZmI5N,8/p1qb1Q2/1p1kpb2/1P1p4/3P4/2P3P1/P2n1PK1/2R5 b - - 2 35,d2e4 f7f8 f6e7 f8f4 e6e5 f4e5,1808,79,91,143408,endgame long master mate mateIn3,https://lichess.org/vkdz4Vnk/black#70,
