PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
oEOxZ,rn1qk2r/1p5p/p1p1bp2/2b1Np2/8/5NQ1/PPPP1PPP/R1B1K2R b KQkq - 0 13,f6e5 g3e5 e8f7 e5c5,2131,83,88,173324,advantage fork opening pin short,https://lichess.org/xqpMBLiR/black#26,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
37LpS,r6r/1p3pk1/1q2p1b1/1N1p2B1/p2Pn3/8/BKP1QP2/6RR w - - 1 27,b2c1 h8h1 g1h1 e4g5,2103,77,87,170821,advantage deflection middlegame short,https://lichess.org/9ViOO0iC#53,
UHOOB,1r4r1/pp3k1p/1q1bpN2/1b1p2BQ/1P1n3P/P2n4/5PP1/R4K1R b - - 3 25,f7f8 f6h7 f8g7 g5f6,2129,79,93,170011,balestraMate mate mateIn2 middlegame short,https://lichess.org/DRa8uyFz/black#50,
cp1a3,6r1/ppk4p/2p1Q3/3p4/3q4/1B5P/PPP2rb1/R1K3R1 w - - 2 23,e6g8 d4f4 c1b1 f2f1 g1f1 f4f1,2127,78,92,168230,backRankMate long mate mateIn3 middlegame,https://lichess.org/8s5UEKw0#45,
La7cH,8/8/p1p5/8/1P6/3kp3/3p4/3K1N2 w - - 0 59,f1d2 e3d2 b4b5 c6c5 b5b6 c5c4 b6b7 c4c3 b7b8q c3c2,2132,75,93,167013,advancedPawn endgame mate mateIn5 veryLong,https://lichess.org/AY8u2HGX#117,
xP84q,1k1q3r/pp2b3/5N2/3pPQ2/7r/1P5P/P5K1/2R3N1 b - - 0 32,d8a5 f5c8 h8c8 f6d7 b8a8 c1c8,2191,77,93,165171,backRankMate deflection long mate mateIn3 middlegame sacrifice,https://lichess.org/GK5bL9iH/black#64,
7mJsh,5r1k/Q5bp/6p1/3Bnp2/P7/2P1BKP1/5P1q/R6R w - - 4 26,f3f4 g6g5 f4g5 g7h6,2104,71,93,164852,attraction mate mateIn2 middlegame short,https://lichess.org/hbuvxZhq#51,
Mn9Bh,4rr1k/1pqb2pp/p7/4bp2/1P6/PB1Q4/1B3PPP/R3R1K1 w - - 0 21,a1c1 e5b2 c1c7 e8e1 d3f1 e1f1,2124,84,89,164697,crushing discoveredAttack kingsideAttack long middlegame,https://lichess.org/zxMrEKFX#41,
GI0Kh,r1b2rk1/1p2pp1p/pq1p2p1/8/3nPPn1/N1NB4/PPPQ2PP/R4RK1 w - - 2 15,a3c4 d4e2 g1h1 b6g1 f1g1 g4f2,2184,84,93,163679,discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice smotheredMate,https://lichess.org/zS3sCvEA#29,Sicilian_Defense Sicilian_Defense_Accelerated_Dragon
HZaO4,6r1/5k1P/3p4/p1pP3K/P1P3P1/1P6/8/8 b - - 0 48,g8h8 h5h6 h8d8 g4g5 d8e8 g5g6 f7f6 g6g7 e8e3 g7g8n f6f7 g8f6 f7f6 h7h8q,2126,87,91,160477,advancedPawn attraction crushing endgame exposedKing promotion rookEndgame underPromotion veryLong,https://lichess.org/4jQHZ39e/black#96,
lbs6i,1r1q1rk1/6pp/pp1NpPn1/7n/P3Q3/6R1/BP3PP1/4R1K1 b - - 0 28,h5g3 e4e6 g8h8 e6g8 f8g8 d6f7,2104,84,93,160180,kingsideAttack long mate mateIn3 middlegame sacrifice smotheredMate,https://lichess.org/dCtnjJv5/black#56,
2umr0,r4r1k/2qn1ppp/4p3/2PpP3/5BQ1/4R3/5PPP/2R3K1 b - - 2 24,c7c5 e3g3 g7g6 c1c5,2106,83,89,159448,advantage intermezzo middlegame quietMove short,https://lichess.org/nZNfZ0um/black#48,
hKXgg,rnb1kbnr/1ppp1pp1/p6p/8/3Pq3/6B1/PPP1B1PP/RN1QK1NR b KQkq - 1 7,e4g2 e2f3 f8b4 b1c3,2129,85,90,159104,crushing defensiveMove opening short,https://lichess.org/dlC00Kla/black#14,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit
Qli7S,5r1k/p5p1/b6p/n2Q4/B2Pp3/P7/1q3PPP/R3R1K1 w - - 0 27,d5a5 b2f2 g1h1 a6f1 a5g5 h6g5 e1f1 f2f1 a1f1 f8f1,2167,92,91,158893,backRankMate mate mateIn5 middlegame veryLong,https://lichess.org/PjwOEFli#53,
g95bj,5r1k/7p/1p6/pP4p1/P2NP3/R2Pn1PK/7P/8 w - - 0 32,d4e6 f8f6 e6f4 f6h6 f4h5 h6h5,2187,85,92,158095,anastasiaMate endgame long mate mateIn3,https://lichess.org/qNfg94WM#63,
jljsl,8/8/P4k2/7p/1PpKnP2/8/8/8 b - - 0 44,c4c3 d4d3 h5h4 a6a7,2136,85,90,157780,advancedPawn crushing endgame knightEndgame short,https://lichess.org/8Vf0r6HV/black#88,
MyufG,5r2/R4ppk/4pN1p/3pP2Q/5N1P/1p3nP1/1qr2PK1/3n4 b - - 5 39,h7h8 f4g6 f7g6 h5h6 g7h6 a7h7,2102,86,93,157727,arabianMate kingsideAttack long master mate mateIn3 middlegame sacrifice,https://lichess.org/NnYwl5Pt/black#78,
G1WCQ,rnbqk2r/ppp2ppp/3b4/8/4n3/1P3N2/P1P1PPPP/RNBQKB1R w KQkq - 1 6,c1b2 e4f2 e1f2 d6g3 h2g3 d8d1,2195,89,91,156521,advantage attackingF2F7 attraction discoveredAttack long opening sacrifice,https://lichess.org/bIjKykfF#11,Englund_Gambit_Complex Englund_Gambit_Complex_Hartlaub-Charlick_Gambit
QvMS2,2r5/5Rbk/p1r3pp/1p1N4/3pP1q1/P2P4/1P1Q2P1/5R1K b - - 0 31,c6c2 d5f6 h7h8 d2h6 g7h6 f7h7,2179,81,94,156163,arabianMate deflection fork long mate mateIn3 middlegame sacrifice,https://lichess.org/ezb4hO3l/black#62,
MhEy9,5r1k/2b3pp/p3Q3/8/7q/PN6/1P2R2P/7K w - - 0 32,e6e7 f8f1 h1g2 f1f2 e2f2 h4e7,2118,85,91,155566,crushing deflection endgame long master,https://lichess.org/q9LbEpXH#63,
tBL2D,4r1k1/5pp1/3Q1b1p/P7/2PP3n/2P2qNP/R4P1K/5R2 w - - 5 32,f1g1 f3g2 g1g2 h4f3 h2h1 e8e1 g3f1 e1f1 g2g1 f1g1,2162,81,93,155416,arabianMate mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Lrb5MUOe#63,
izYpP,8/2n2N2/4pPP1/3pP3/1p1P4/p7/K1k5/8 w - - 1 55,g6g7 c7b5 g7g8q b4b3 a2a1 b3b2 a1a2 b2b1q,2139,74,93,154919,advancedPawn endgame exposedKing knightEndgame mate mateIn4 promotion quietMove veryLong,https://lichess.org/jWMsIenh#109,
8qusB,7r/R6p/6p1/p1N1pk2/1pP5/1P4P1/1r3P1P/6K1 b - - 2 43,h8d8 a7f7 f5g4 f2f3 g4g5 c5e6 g5h6 e6d8,2112,83,92,153030,advantage endgame fork veryLong,https://lichess.org/Aabj0Zk4/black#86,
kRcaD,r1q3nr/p1b5/2R2pk1/2pp1nN1/1P4Qp/P1B5/2P2PPP/R5K1 b - - 0 21,d5d4 g5e6 g6f7 c6c7 c8c7 e6c7,2147,78,92,152115,crushing discoveredAttack discoveredCheck fork long middlegame,https://lichess.org/Km5aQ9ko/black#42,
iEkMS,1rr3k1/p3pp2/6p1/q7/6P1/P1p2P2/1PPQ4/1K1R1B1R w - - 0 23,d2h2 b8b2 b1c1 b2b1 c1b1 a5b6 f1b5 b6b5 b1a1 b5b2,2155,79,93,152109,attraction mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/ZHA4q2bb#45,
Hh1wf,2k2b1r/ppp2ppp/4p1b1/2q3Q1/3N1BP1/1P5P/2P2P2/2KR4 b - - 2 20,h7h6 g5d8 c8d8 d4c6 d8e8 d1d8,2182,76,93,151326,attraction discoveredCheck doubleCheck long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/KCpEsY9z/black#40,
kdSUC,5rk1/pp3rbp/2pp1nq1/5Np1/2PpP1P1/5P1R/PP2Q1P1/2K4R b - - 0 23,b7b5 h3h6 g7h6 h1h6,2105,83,90,150886,advantage middlegame sacrifice short,https://lichess.org/6yvM3BKd/black#46,
4qmph,7r/7p/3R2pk/8/4pKp1/4Pb2/6r1/2R5 b - - 5 58,h6g7 d6d7 g7h6 c1h1 g2h2 h1h2,2116,84,91,150775,endgame long mate mateIn3,https://lichess.org/bvQhF5y7/black#116,
NNaDi,2Q5/5rbk/p2pn1p1/6P1/1q2P3/2N5/1PP3PP/3R2K1 w - - 0 27,c8e6 b4d4 d1d4 g7d4 g1h1 f7f1,2158,82,92,150615,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/6zdY12qL#53,
4ETlW,3q1r1k/p2p1p1p/1pn1pP2/8/2rP3Q/P2R4/5PPP/5RK1 b - - 2 24,c4d4 h4h6 f8g8 d3h3 g8g2 g1g2,2171,94,90,150567,advantage long master masterVsMaster middlegame quietMove superGM,https://lichess.org/79iwrr3F/black#48,
BDfej,r1b2rk1/1pq3pp/p3p3/8/1P2QPP1/P3B3/2P4P/3R2RK w - - 1 25,e3c5 b7b6 c5f8 c8b7,2101,80,89,150489,advantage clearance middlegame pin sacrifice short,https://lichess.org/OtIlbiId#49,
Z3b9I,5k1K/8/1p5P/p1p5/P7/1P6/8/8 w - - 3 55,h6h7 f8f7 b3b4 a5b4 a4a5 b4b3 a5a6 b3b2 a6a7 b2b1q a7a8q b1b2,2158,77,93,150294,advancedPawn endgame mate mateIn5 pawnEndgame promotion veryLong zugzwang,https://lichess.org/sPfCk7kq#109,
w2mBM,4rrk1/1p3p1p/p1b1p1p1/3pQ2P/3P4/6R1/P1P1NPPK/q7 b - - 0 20,a1f1 e5f6 f1e2 h5h6 e2h5 g3h3 h5h6 h3h6,2103,62,92,149829,advantage defensiveMove middlegame pin sacrifice veryLong,https://lichess.org/hJjfwEux/black#40,
HJKmm,4r3/8/2p2Pk1/B1Q3p1/1P3n2/2P2p1q/1P3P1P/R6K w - - 1 37,a1g1 h3g2 g1g2 f3g2 h1g1 e8e1,2159,95,91,149756,advancedPawn endgame long mate mateIn3 sacrifice,https://lichess.org/fxy9EarF#73,
qc9ry,2r3k1/P4p2/2P1p2p/2Q3p1/3Pp3/6PK/1R5P/4q3 w - - 3 36,c5c2 e1f1 c2g2 g5g4 h3g4 f1f5 g4h4 f5g5 h4h3 g5h5,2183,81,94,149444,attraction endgame mate mateIn5 pin veryLong,https://lichess.org/R0Ev2X5d#71,
rYK96,r5k1/6pp/p1pq1rb1/1p2N1Q1/3pPP1P/1P1P4/1PP5/R3R1K1 w - - 1 26,g1f2 h7h6 g5g3 d6e5,2194,80,92,149413,advantage middlegame pin short,https://lichess.org/vpjeAHTM#51,
J2bRF,5rk1/1p1n2p1/p3p2N/3pP2Q/8/6P1/PP3qPP/2r2R1K b - - 0 23,g8h8 h6f5 h8g8 f5e7,2123,73,93,149389,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame short,https://lichess.org/fVEPIOxE/black#46,
ZTvDm,6k1/p4p2/2p1r2p/1pPn4/1P4q1/P2Q1N2/5PP1/3R2K1 w - - 0 28,d1e1 d5f4 d3f1 e6e1 f3e1 f4e2 f1e2 g4e2,2179,79,92,149020,crushing endgame pin veryLong,https://lichess.org/DNa7EyW2#55,
s0NUk,8/4kpp1/8/1KQ4p/1PP1B3/q1b2P2/6PP/4r3 b - - 5 37,e7f6 c5d6 f6g5 h2h4 g5h4 d6f4,2144,72,93,148861,attraction endgame exposedKing long mate mateIn3,https://lichess.org/f96MwIOz/black#74,
sJXaP,2q4k/1p4pp/3B3r/pP2r3/P3P1P1/1QP2pRn/5P1K/3R4 w - - 0 30,d6e5 h3f4 h2g1 f4e2 g1f1 h6h1 g3g1 h1g1,2163,74,94,148829,discoveredAttack discoveredCheck exposedKing fork hookMate mate mateIn4 middlegame veryLong,https://lichess.org/t2jZzAna#59,
7BoRY,4R3/2p2kpp/2pp2p1/p7/2P2q2/P7/1P3P2/4R1K1 b - - 2 25,f4c4 e8e4 c4b5 e4f4,2167,60,93,148646,advantage endgame master masterVsMaster queenRookEndgame short,https://lichess.org/9DHEXDAU/black#50,
VX1aL,r4r1k/1bq2ppp/p3p3/2p3P1/2P2bN1/1P5Q/PB1p1P1P/R2K2R1 b - - 1 22,c7c6 b2g7 h8g7 h3h6 g7h8 h6f6 h8g8 g4h6,2130,80,93,148564,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/n3BQ2UJb/black#44,
hFdNx,2rkr3/pp4Q1/1q2p2p/3pP3/3N4/2P5/PP4PP/5R1K b - - 0 23,b6b2 d4e6 e8e6 f1f8 e6e8 g7f6 d8c7 f6d6,2108,81,93,147653,dovetailMate endgame exposedKing mate mateIn4 sacrifice veryLong,https://lichess.org/EzAaOBws/black#46,
2yZEg,4r1k1/6pp/p1qp3r/1p6/3Q1N1n/1P4BP/P4PP1/R4RK1 w - - 0 30,a1c1 c6g2 f4g2 h4f3 g1h1 h6h3 g3h2 h3h2,2176,81,94,147172,arabianMate discoveredAttack fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Xpy6iRS3#59,
eY39I,5Q2/5ppk/2b2b1p/1pB1p3/1Pn1P3/5PN1/2Bq2PP/7K w - - 10 38,c2b3 c4e3 c5e3 d2e3 h2h3 e3b3,2111,93,91,146547,crushing long middlegame,https://lichess.org/DIXSO3S4#75,
y1hSC,2r1r1k1/pp1qbpp1/5p1p/3p1b2/B2n4/2P2P2/PP1NQ1PP/2KR2NR w - - 0 16,a4d7 c8c3 b2c3 e7a3,2195,79,93,145707,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/81xt9vy7#31,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
SpWA1,6k1/1pp3pp/p1n2R2/2q1p3/6Q1/N1Pr3P/PP4PK/1R1r4 b - - 2 24,d1b1 g4e6 g8h8 e6e8 c5f8 f6f8,2124,93,91,144990,backRankMate long mate mateIn3 middlegame,https://lichess.org/xklPtj49/black#48,
RLxf5,r2qk2r/pp1n1ppp/2p1pn2/2bp3b/8/3P1NP1/PPPNPPBP/R1BQ1RK1 w kq - 8 9,f1e1 c5f2 g1f2 f6g4 f2g1 g4e3 d2f1 e3d1,2164,80,93,144846,attraction crushing kingsideAttack long opening sacrifice,https://lichess.org/RdcJ8mru#17,Hungarian_Opening Hungarian_Opening_Slav_Formation
Rtgu1,5r2/1kp4Q/1p1p4/3Np3/4P3/2P3PP/r2n2B1/6qK w - - 0 32,h1g1 f8f1 g2f1 d2f3 g1h1 a2h2,2104,81,94,144839,arabianMate endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/bd2WBNec#63,
Ge8LL,8/8/7p/pk1p1pp1/1P1Pp2P/1K2P1P1/5P2/8 w - - 0 41,h4g5 a5a4 b3b2 h6g5,2131,78,90,144563,crushing endgame intermezzo pawnEndgame short,https://lichess.org/Kt3pHUlp#81,
ef7AK,r2q2k1/pb3p1p/2p1p1p1/8/4P3/BQb3P1/P4PBP/1R4K1 b - - 1 18,d8b6 b3c2 b6a5 b1b7 a5a3 b7b3,2129,78,91,143113,advantage discoveredAttack long middlegame skewer,https://lichess.org/1VfXBGZX/black#36,Zukertort_Opening Zukertort_Opening_Sicilian_Invitation
5fXJw,r4rk1/pp3p1p/2n2Qp1/2bq4/3Np3/2B1P3/PP3PPP/R3R1K1 b - - 1 17,c5e7 f6g7 g8g7 d4f5 g7g8 f5h6,2136,82,93,143085,attraction discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/5xI7XrnL/black#34,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
CGxrM,7k/3b4/5R1B/1p2p3/p3Pn2/3P4/KPr3q1/R2Q4 w - - 0 31,h6f4 c2b2 a2a3 b5b4,2157,89,91,142572,mate mateIn2 middlegame short,https://lichess.org/Z2sbd0aG#61,
tHXit,5rk1/2p2rpp/3qp3/p1R5/8/2P5/P1P2PPP/2Q2RK1 w - - 3 26,c5a5 d6b6 a5a4 f7f2 a4d4 f2f1,2152,84,90,142483,advantage endgame long,https://lichess.org/BfZQVrBO#51,
0KuxT,3q1r2/1b1nbp1k/4p2p/3pP2Q/2pP1PPN/1pP5/1P6/rNKR3R b - - 0 25,f8g8 h5h6 h7h6 h4f5 h6g6 h1h6,2165,84,92,142329,attraction discoveredCheck doubleCheck hookMate long mate mateIn3 middlegame sacrifice,https://lichess.org/3XrMPwVW/black#50,
EVVu9,2rq1rk1/5ppp/p2bp3/1p1p4/2nPn3/PQN1PB1P/1P1B1PP1/2RR2K1 w - - 3 18,c3e4 d5e4 f3e4 c4d2 c1c8 d2b3 c8d8 f8d8,2136,80,91,142275,advantage master middlegame veryLong,https://lichess.org/bEUrzck8#35,Slav_Defense Slav_Defense_Chameleon_Variation
sEnM4,8/1pk2Np1/1np2np1/2Qp4/3P4/4PP2/PP2Bq1r/1KR5 b - - 4 25,f6d7 c5d6 c7c8 c1c6 b7c6 e2a6,2140,77,93,142242,balestraMate deflection discoveredAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/QCePtrcj/black#50,
wCuJW,1rb1k2r/p4ppp/2p1p3/8/1b1qN3/1P1B1Q2/P1P2PPP/R4RK1 b k - 3 15,e8g8 c2c3 b4c3 e4c3,2122,79,86,142080,advantage fork middlegame short,https://lichess.org/Sj3QPJ4I/black#30,Sicilian_Defense Sicilian_Defense_Old_Sicilian
6DoCg,3rbrk1/6pp/Q1p5/2P2p2/Pq6/6P1/6BP/2R2R1K w - - 0 28,g2c6 f8f6 a6c4 b4c4,2168,82,91,141521,advantage middlegame short,https://lichess.org/vwbwI65U#55,
8EbBp,2r1k3/6p1/2N1p2p/1K1nP3/2R2P1P/8/2P5/8 w - - 1 40,c6b4 d5c3 c4c3 c8c3,2151,92,91,140980,advantage endgame short xRayAttack,https://lichess.org/KLC7NZeW#79,
f3WVB,r7/1R1R1pk1/4pNp1/2q1Pn1p/8/6P1/5P1P/6K1 b - - 4 29,c5c6 d7f7 g7h6 f7h7 h6g5 f2f4,2115,83,91,140801,endgame long mate mateIn3,https://lichess.org/GG2D6Jtl/black#58,
xeGhu,r7/1p4pk/6pp/p7/3PBrPq/PQ6/1P3P2/R4RK1 w - - 3 23,e4f3 h4h3 f3d1 f4g4 d1g4 h3b3,2161,86,91,140778,advantage deflection long middlegame,https://lichess.org/LiBqoouJ#45,
GijRZ,rn2k1nr/5ppp/1q2p3/pP1p1b2/3P4/2B5/4PPPP/R2QKBNR b KQkq - 0 11,b6b5 e2e4 b5c6 d1b3,2148,65,89,140632,advantage opening short,https://lichess.org/fJJ0pTWM/black#22,Slav_Defense Slav_Defense_Other_variations
Lbojp,6Bk/pp2p2p/5p2/3PpP2/5pQ1/5K2/PP1q4/R7 w - - 0 37,a1h1 e5e4 f3e4 d2e3,2133,74,94,140352,attraction endgame mate mateIn2 short,https://lichess.org/bxVeHMbO#73,
lxXLD,5r1k/1p3ppN/pq2p3/4P3/1b1P3Q/1P5P/PB2r1b1/6K1 b - - 1 25,b4d2 h7g5 h8g8 h4h7,2103,78,91,139850,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame short,https://lichess.org/GQYBNsiy/black#50,
b4YDL,8/2r5/p4k1p/1p1p2p1/4pp2/PB3K1P/1PP1N3/5R2 w - - 0 36,f3g4 h6h5 g4h5 c7h7 h5g4 h7h4,2140,83,91,139678,attraction endgame long mate mateIn3,https://lichess.org/a8Pa2VvD#71,
NaGFp,r4qk1/pp3pn1/2b3pQ/3pR2p/P2B4/2P2P2/1PB3PP/6K1 b - - 2 28,g7e6 h6h8 g8h8 e5h5 h8g8 h5h8,2173,79,93,139357,attraction discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/PGkCzetW/black#56,
0AGx4,r4rk1/2p2ppp/p1qp1b2/1p2p2b/4P3/2NP1N1P/PPP2PP1/R2Q1RK1 w - - 0 14,f3e5 c6c3 b2c3 h5d1,2114,80,89,139215,advantage middlegame short,https://lichess.org/7m5ivcqC#27,Ruy_Lopez Ruy_Lopez_Closed
fxTEG,r5rk/p4p1p/4pPpQ/q6P/1p1P1B2/8/2p1BP2/5K1R b - - 0 26,a5f5 h6h7 h8h7 h5g6 h7g6 h1h6,2154,76,93,139192,attraction discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/ns1lpRT0/black#52,
FPfGr,Q4k2/3R1p1p/p3ppr1/1pN1b3/1P6/P5P1/2q2P2/6K1 b - - 3 36,f8g7 c5e6 g7h6 a8h1,2117,84,93,138031,anastasiaMate endgame mate mateIn2 pin short,https://lichess.org/aUXP0cJ2/black#72,
pXk9F,3R4/7p/2p1r1p1/1pP5/1Pk1pp2/2P4P/3K1PP1/8 b - - 1 35,e4e3 d2c2 e6e4 f2f3 e3e2 f3e4,2108,88,91,137804,crushing defensiveMove endgame long master masterVsMaster rookEndgame superGM,https://lichess.org/ziBYcfbp/black#70,
Hgpd5,8/p3Q3/5ppk/3Rp2p/4P3/5P1P/P5PK/2r1q3 b - - 0 30,h5h4 e7f8 h6h5 f8h8 h5g5 f3f4 g5f4 h8f6 f4e3 f6f3,2152,76,93,137523,attraction deflection endgame master mate mateIn5 pin veryLong,https://lichess.org/dCmEwgDE/black#60,
IpTgA,r2k1b1r/pp2pQ1p/2np2p1/5qN1/5P2/8/PP4PP/R1B2RK1 b - - 2 20,h7h6 f7f5 g6f5 g5f7 d8d7 f7h8,2127,83,91,137363,advantage clearance fork long middlegame,https://lichess.org/xsXBipQg/black#40,
VB0Gl,5rk1/rR3ppp/P1p1pb2/2PpN3/5P2/4n2P/R5P1/6K1 b - - 3 29,f8a8 e5c6 a7a6 a2a6,2155,93,90,137363,advantage middlegame short,https://lichess.org/pFzFcJ1g/black#58,
7a00Z,1r4k1/5pp1/2B5/1P6/3p4/2n1r1P1/4P2P/R3R1K1 w - - 3 28,a1a8 b8a8 c6a8 d4d3,2114,90,91,136682,advantage endgame short,https://lichess.org/fji8bXMB#55,
BWB2K,3Rnrk1/1p3ppp/2p5/5NQ1/8/1b4P1/5P1P/4qBK1 b - - 5 28,b3c4 g5g7 e8g7 f5h6 g8h8 d8f8,2185,79,93,136531,backRankMate deflection long mate mateIn3 middlegame sacrifice,https://lichess.org/pmQhM3B9/black#56,
OfVwU,r4k1r/p1p2ppp/8/2N5/Q1pP4/8/Pq3PPP/4R1K1 b - - 3 19,b2d2 a4e8 a8e8 c5d7 f8g8 e1e8,2128,71,93,135655,backRankMate deflection endgame long mate mateIn3 sacrifice,https://lichess.org/fdoe3gOT/black#38,
XQ5eg,3r4/6p1/2pPppp1/3k4/5PP1/2R5/PP5P/6K1 b - - 0 36,d8d6 c3d3 d5c5 b2b4 c5b4 d3d6,2141,87,90,135436,crushing deflection endgame long rookEndgame,https://lichess.org/znxhK69K/black#72,
bHHFo,5r1k/pp4pp/1p3q2/8/1P1N4/1QPb2P1/P5PP/R5K1 w - - 1 28,b3d1 f6f2 g1h1 d3f1 d1f1 f2f1 a1f1 f8f1,2136,81,92,135377,backRankMate endgame mate mateIn4 veryLong,https://lichess.org/sv9juWef#55,
n6qXG,2r1r3/pp3k1p/3R1np1/q2p4/3P4/1PP2Q2/PK3PPP/3R4 b - - 1 22,e8e6 d6e6 f7e6 f3h3 e6d6 h3c8,2119,64,94,134811,attraction crushing long middlegame skewer,https://lichess.org/tolAQDkH/black#44,
DOiOJ,5b1k/3R1Q1p/2p3p1/p3Kp2/2P4P/1P3P2/P3qPn1/8 w - - 19 35,e5f6 e2b2 f6g5 f8h6 g5h6 b2c1 d7d2 c1d2 f3f4 d2f4,2148,80,93,134803,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/JPugLuZk#69,
1T38C,r1bqr1k1/pp3p1p/1np3p1/8/2Pb4/1PNQ2P1/PB3PBP/R4RK1 w - - 0 18,f1e1 e8e1 a1e1 d4f2 g1f2 d8d3,2151,81,91,134702,advantage discoveredAttack kingsideAttack long middlegame,https://lichess.org/DXUhXzTw#35,Kings_Indian_Defense Kings_Indian_Defense_Fianchetto_Variation
YXugi,3r4/pb3p1Q/6rp/1B2R3/PkP5/8/2P2PP1/6K1 w - - 1 33,h7f7 d8d1 e5e1 d1e1 g1h2 g6g2 h2h3 e1h1,2165,83,91,134658,endgame mate mateIn4 veryLong,https://lichess.org/8qhxqFxu#65,
