PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
7d5G4,1k4rr/1pp3b1/p1nq3p/2Nnp3/5p1P/3P1P1B/PPPQ1B2/1K1R3R b - - 8 27,g7f6 c5d7 b8a8 f2c5 d6c5 d7c5,1983,81,91,218874,clearance crushing long middlegame queensideAttack trappedPiece,https://lichess.org/4TJsMfj4/black#54,
N5ki4,r7/1p3p2/1ppp3p/rP2p3/P1P1P1kP/4K1P1/R4P2/R7 b - - 1 31,f7f5 f2f3 g4h5 e4f5,1912,80,86,218123,crushing deflection endgame rookEndgame short,https://lichess.org/pCcNkkv9/black#62,
cdZ3G,3k2r1/2p2p2/5b1q/1PpPp3/P1P1P3/2Q3p1/4R3/3R2K1 w - - 2 32,e2g2 g8h8 c3g3 h6h1 g1f2 h1d1,1908,81,91,217210,crushing endgame exposedKing long quietMove skewer,https://lichess.org/pK8EGeRv#63,
vWmzb,2rqkbnr/pp2pppp/3p4/3Pn3/4P3/5b1P/PP2BPP1/RNBQK2R w KQk - 0 9,e2f3 c8c1 d1c1 e5d3 e1e2 d3c1,1902,82,92,215985,attraction crushing fork long opening pin sacrifice,https://lichess.org/EWPrgmr8#17,Sicilian_Defense Sicilian_Defense_Old_Sicilian
lmVyL,2kr1b1r/p5pp/5p2/1Np1p2n/5P1B/p3P2P/1PP2P2/3RKBR1 w - - 0 18,f4e5 d8d1 e1d1 a3a2,1941,82,92,215304,advancedPawn crushing middlegame short,https://lichess.org/NpofoCDo#35,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
Vb7cm,4q1rk/b4p1p/p3pP2/4P3/1p6/3Q1NN1/P5PP/7K b - - 0 38,e8d8 f3g5 g8g5 d3d8,1929,82,84,213710,crushing deflection endgame master short,https://lichess.org/cTzOLlBy/black#76,
Dmgd3,3r3k/p4p1p/1q6/2b3R1/6P1/2p1r3/P1Q3BP/3R3K w - - 0 29,d1d8 b6d8 g5c5 e3e1 g2f1 e1f1 h1g2 d8d2 c2d2 c3d2 c5c8 h8g7 g2f1 d2d1q,1941,79,88,210659,advancedPawn crushing middlegame promotion veryLong,https://lichess.org/TmB0wYVq#57,
P70Uo,2r5/R2k1pp1/4p2p/2P5/p5P1/r6P/P4PK1/R7 b - - 4 33,c8c7 c5c6 d7d6 a1d1 d6c6 d1c1,1982,79,90,209909,crushing endgame long pin rookEndgame,https://lichess.org/lT7Fg8u8/black#66,
oVfQx,5rk1/1bq3p1/pp5p/2n2p2/3N4/2P1Q2P/PP3P2/2R1R1K1 w - - 2 23,d4e6 c7c6 f2f3 f8e8,1936,68,90,208056,crushing middlegame short,https://lichess.org/X2liC3zW#45,
RabsI,6k1/p7/4pPN1/6Pp/1Pbp3P/P1p5/8/3K4 b - - 3 38,d4d3 f6f7 g8f7 g6e5 f7g7 e5c4,1934,85,92,206985,advancedPawn attraction crushing endgame exposedKing fork long,https://lichess.org/C8w9HxOp/black#76,
pe7pv,4R2r/p1pN1pk1/1qp3bp/2np4/3B4/2P5/P5PP/6K1 b - - 2 28,f7f6 d4f6 g7f7 e8e7 f7g8 e7g7,1934,84,92,205446,long mate mateIn3 middlegame operaMate,https://lichess.org/XTDlu9em/black#56,
x6mGO,2b2rk1/1p3ppp/8/QPbp4/2p1n3/6qP/1PP1BPP1/R1B2RK1 w - - 2 17,c1e3 c5e3 f2e3 g3e3,1937,80,85,205316,crushing kingsideAttack middlegame pin short,https://lichess.org/WfijHaUv#33,Scotch_Game Scotch_Game_Other_variations
XHc5f,3r3k/p1p3pp/2Q5/3N4/1q1KPBb1/8/PPP3PP/R7 w - - 3 22,c6c4 c7c5 d4d3 g4e2 d3e2 b4c4,1979,87,92,203237,attraction crushing deflection long middlegame pin,https://lichess.org/9RQNKML2#43,
EtIEh,q3r1k1/1b1n1ppp/3p1n2/1p6/4PP2/P3Q1NP/1P1N2B1/2R3K1 w - - 2 25,c1c7 f6d5 e4d5 e8e3,1972,80,87,201923,crushing fork middlegame pin short,https://lichess.org/zJhcaW1I#49,
Ek9QT,8/6pp/1p6/2k2p2/P4P2/2K5/6PP/8 b - - 1 36,b6b5 a4b5 c5b5 c3d4 b5c6 d4e5,1945,78,87,201460,crushing endgame long pawnEndgame,https://lichess.org/rgytPAcR/black#72,
opyFD,r1bqk2r/pp1n1ppp/3bpn2/2p1N3/2B1NP2/8/PPPPQ1PP/R1B1K2R b KQkq - 0 8,d7e5 e4d6 d8d6 f4e5,1905,79,89,200752,advantage intermezzo opening short,https://lichess.org/JMXslkYI/black#16,Bird_Opening Bird_Opening_Dutch_Variation
0BlI4,2R5/2p2p2/3p1kp1/2n4p/r2R1P2/P1p3P1/1P3K1P/8 w - - 0 40,d4a4 c3b2 c8b8 c5a4,1985,79,85,200182,advancedPawn crushing endgame intermezzo short,https://lichess.org/WQWcNOfL#79,
UQZsO,4rr1k/1pb3pp/p3B3/3pQ1P1/5PK1/2Pq2P1/1P2R3/7R w - - 6 32,g5g6 d3g6 e5g5 e8e6 g5g6 e6g6,1935,71,90,193876,crushing deflection long master middlegame pin,https://lichess.org/8AjzLrmf#63,
l0Vnj,2r3k1/pp3pb1/1q4p1/4P2p/1P1n1Pn1/P1N5/1Q4BP/4RRK1 w - - 1 26,c3d5 d4e2 g1h1 b6g1 f1g1 g4f2,1993,81,94,192221,discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice smotheredMate,https://lichess.org/eK7Afcqq#51,
H3q4N,r1r4k/1p2BPbp/p7/2pp4/P2n3N/3P3R/1P4PP/6K1 b - - 6 23,g7f8 e7f6 f8g7 h4g6,1963,87,92,187009,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/cv4q74IC/black#46,
VLShf,r2r2k1/pp3ppp/2pBR3/8/8/1PP2Q2/q1P3PP/5R1K b - - 0 17,f7e6 f3f7 g8h8 d6f8 d8f8 f7f8 a8f8 f1f8,1973,84,92,186657,backRankMate endgame mate mateIn4 sacrifice veryLong,https://lichess.org/Peyn8G2Y/black#34,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense
sMCbh,2b3k1/p2n2pp/1p1p4/3Np1q1/3bP3/5Q2/PPP3rP/RK3R2 b - - 5 20,g2g1 f3f7 g8h8 f7e8 d7f8 e8f8,1959,83,91,185470,long mate mateIn3 middlegame,https://lichess.org/xTzWdT4e/black#40,
juAgF,2r2rk1/3qbppp/p2p1n2/1n1PpNB1/8/7Q/B4PPP/1R3RK1 b - - 7 24,b5c3 g5f6 e7f6 f5h6 g7h6 h3d7,1990,82,91,185006,advantage discoveredAttack kingsideAttack long middlegame,https://lichess.org/ihJXPakc/black#48,
cwyLH,5bk1/pp3p2/2pq1p1p/3n3N/3Q3P/1P3PP1/P3N1K1/8 b - - 5 29,c6c5 d4d5 d6d5 h5f6 g8g7 f6d5,1947,80,93,184821,attraction capturingDefender crushing deflection endgame fork long sacrifice,https://lichess.org/aMYdcdBH/black#58,
atyp9,5rk1/6pR/2p3p1/1p6/6Q1/3P4/rqP3RK/5q2 b - - 0 28,b2c2 h7g7 g8h8 g7h7 h8h7 g4g6 h7h8 g6g7,1967,76,92,184725,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/HLdnTKC3/black#56,
xqgMa,3bk2r/pp3p2/4p1n1/3q2p1/2NN4/1P1R1PPp/P3QK1P/8 b k - 0 28,a7a6 d4e6 d5e6 d3e3,1919,79,90,183503,advantage middlegame pin sacrifice short,https://lichess.org/CWBC7jSa/black#56,
HlSum,5Rk1/pp3r1p/6p1/2NQ4/3p4/P2P2P1/1P1q3P/6K1 b - - 0 27,g8f8 d5d8 f8g7 c5e6 g7h6 d8h4,1974,81,94,182172,anastasiaMate endgame exposedKing long mate mateIn3,https://lichess.org/Fja0BocV/black#54,
Kgrl7,r1b2rk1/pppnbppp/4p3/8/q2NN1Q1/2P5/PP3PPP/R1B2RK1 b - - 4 12,f7f5 d4f5 f8f5 e4f6 d7f6 g4a4,1906,82,91,181200,advantage discoveredAttack long opening pin sacrifice,https://lichess.org/5EQuIw18/black#24,French_Defense French_Defense_Schlechter_Variation
dqfrl,8/6bk/p3p1p1/3nN2p/1p1P1QPP/4P3/PP3K2/1b6 w - - 1 33,f4g5 g7f6 g4h5 f6g5,1967,80,89,180936,advantage endgame short trappedPiece,https://lichess.org/F6nyS94o#65,
c1xcs,r1bqk2r/pp2npbp/2n1p1p1/1NP5/3pP3/4BP2/PPPQ2PP/2KR1BNR b kq - 1 9,d4e3 d2d8 c6d8 b5c7 e8f8 d1d8,1999,86,93,180801,backRankMate deflection fork long mate mateIn3 opening,https://lichess.org/STv21kwi/black#18,Modern_Defense Modern_Defense_Standard_Line
6efms,2r5/1p2n1kp/pq1rR1p1/3Pn3/2P3B1/1P6/P5PP/2RQ3K b - - 0 25,e5g4 e6e7 g7f6 d1g4 f6e7 g4c8,1942,81,89,180329,crushing hangingPiece intermezzo long middlegame,https://lichess.org/mzB8iITz/black#50,
LXvbn,5k2/6RK/6p1/5b1p/7P/8/8/8 w - - 30 68,g7g6 f8f7 h7h8 f7g6,1960,81,90,180184,crushing endgame pin short,https://lichess.org/uUAv12jH#135,
QInOa,8/6Pq/2pk1K2/1p1b1pQ1/p2P1P2/4R3/8/8 w - - 3 63,g5f5 h7h6 f5g6 h6f4,1950,80,89,180130,crushing deflection endgame master short superGM,https://lichess.org/tA5uMPwL#125,
5hoOI,2r3k1/1pp2p2/p2p2p1/4r3/4P3/4Q1R1/PPP4q/2K3R1 b - - 1 25,c8e8 g3h3 h2g1 e3g1,1913,81,88,179784,advantage endgame short trappedPiece,https://lichess.org/MtlAyDZW/black#50,
ZmK8a,8/5k2/2P3p1/1p6/p3R3/P2r3P/6P1/6K1 b - - 0 41,d3a3 e4c4 b5c4 c6c7,1942,73,90,179115,advancedPawn crushing endgame rookEndgame sacrifice short,https://lichess.org/c8w1HOqW/black#82,
3JZ6I,8/4R2P/7r/8/8/4p3/3k4/6K1 w - - 3 76,g1f1 h6h7 e7h7 e3e2 f1g2 e2e1q,1995,90,92,178686,advancedPawn crushing deflection endgame exposedKing long master promotion rookEndgame sacrifice,https://lichess.org/SZgLISF1#151,
y9wxj,r5k1/pp5p/5QP1/2p3P1/1q2r3/7P/PP2p1N1/4R2K b - - 0 31,a8f8 g6h7 g8h7 f6f8,1950,83,89,177966,advancedPawn crushing endgame short,https://lichess.org/Q03Mu1Qm/black#62,
zCFYB,rn3rk1/p4ppp/2p5/q5n1/8/1BP2P2/P1PB1P1P/R2Q1RK1 w - - 1 15,c3c4 a5d2 d1d2 g5f3 g1h1 f3d2,1954,84,92,177858,advantage attraction fork long middlegame sacrifice,https://lichess.org/v1j5CCfc#29,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
LVp1z,6r1/3R4/p3R3/1p4k1/2p3P1/2Pr1PK1/P2p4/8 b - - 3 34,d2d1q d7d5 d3d5 f3f4,1992,78,93,174793,collinearMove endgame mate mateIn2 queenRookEndgame sacrifice short,https://lichess.org/nIQ7eu4K/black#68,
oTl9d,1r4rk/p4p1p/4p3/q2p1p2/8/1B5R/PbPBQ1PP/6K1 b - - 1 24,a5c7 h3h7 h8h7 e2h5 h7g7 h5h6,1917,85,92,174463,attraction dovetailMate kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/0Wni85gX/black#48,
v8FSg,r1bk4/ppp3pp/8/b7/N1r5/2P1B2P/PP3nPK/3RR3 b - - 1 21,c8d7 e3g5 d8c8 e1e8 d7e8 d1d8,1969,79,91,174070,clearance long mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/go07ZboK/black#42,
4X2zF,rn2k1n1/ppp2pp1/8/2b5/6bq/8/PPPPP1BP/RNBQ1K1R w q - 2 10,d1e1 h4f6 g2f3 g4h3,1928,89,93,173896,bodenMate mate mateIn2 opening pin short,https://lichess.org/AAB2PNoH#19,Bird_Opening Bird_Opening_Froms_Gambit
jVCCu,r6k/pp4bp/2p3p1/4qpB1/2BQ3P/PP6/bKP3P1/3R4 b - - 0 26,e5e4 g5f6 e4d4 f6d4 g7d4 d1d4,1958,83,88,173741,advantage long middlegame,https://lichess.org/gsmi3q1v/black#52,
kjucM,r1b4r/p1b1q1k1/2p1p1p1/3p4/1P4N1/P1P1R2P/3Q1PP1/5RK1 b - - 2 25,c7f4 d2d4 e6e5 d4f4,1909,80,90,172782,advantage fork middlegame pin short,https://lichess.org/caXgCSK5/black#50,
H1wYu,r2qkb1r/pp1n1pp1/2p1Bnbp/6N1/3P2P1/5N1P/PPP1QP2/R1B1K2R b KQkq - 0 11,h6g5 e6f7 e8f7 f3g5 f7g8 e2e6 g6f7 e6f7,1974,86,93,172421,attackingF2F7 attraction discoveredCheck doubleCheck intermezzo mate mateIn4 opening veryLong,https://lichess.org/eb5HqE1I/black#22,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
pkVUv,8/4k3/p3p3/1pP1Pp2/2p4P/2P1K3/P7/8 w - - 3 43,e3f4 b5b4 c3b4 c4c3 f4e3 f5f4 e3d3 f4f3 d3c3 f3f2,1940,79,94,172415,advancedPawn crushing endgame pawnEndgame sacrifice veryLong,https://lichess.org/Gan2ZuX9#85,
tRtqO,r1bqkb1r/pppp1ppp/4n3/4N3/2B1n3/8/PPP2PPP/RNBQR1K1 b kq - 1 7,e4f6 e5f7 e8f7 c4e6,1947,82,89,172235,attackingF2F7 attraction crushing opening sacrifice short,https://lichess.org/ewMnJvrS/black#14,Scotch_Game Scotch_Game_Lolli_Variation
LkIYK,1k1r1b1r/pPp1n3/2Bp1p1q/3P4/4P1p1/2P5/1PKN1Q1p/7R b - - 1 29,h6h4 f2a7 b8a7 h1a1 a7b6 d2c4 b6c5 a1a5 c5c4 b2b3,1936,82,92,171802,attraction mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/O7lYhfvM/black#58,
dC2kn,6k1/2p3bp/1p1p2p1/4P2n/r1q1N3/5QP1/3B3P/5RK1 b - - 1 24,a4a8 e4f6 h5f6 f3a8,1970,78,89,171612,crushing discoveredAttack middlegame short,https://lichess.org/IuqYtERA/black#48,
01jKd,8/8/2p3p1/p1k4p/P3Pp1P/3K1P2/8/8 b - - 1 41,c5b4 e4e5 b4c5 d3e4,1975,78,79,171225,advantage endgame pawnEndgame quietMove short zugzwang,https://lichess.org/phhI7L7I/black#82,
Ytssg,6k1/5p1p/6p1/1p3P2/4P1P1/1q5P/2Q5/2K5 b - - 0 49,b3h3 c2c8 g8g7 f5f6 g7f6 g4g5 f6g5 c8h3,1965,83,92,169934,attraction crushing discoveredAttack endgame master masterVsMaster queenEndgame veryLong,https://lichess.org/O3btegJV/black#98,
nyHJA,6R1/5B2/b3pP2/p2pP2k/3r1b2/1P4PP/p7/7K b - - 7 43,h5h6 g8h8 h6g5 h8h5,1947,85,93,169603,endgame mate mateIn2 operaMate short,https://lichess.org/cQRPnL7k/black#86,
JXYGD,rn3rk1/1p3ppp/p4n2/2bpNq2/8/P2P2Pb/2PNPP1P/R1BQR1KB w - - 1 13,e5f3 c5f2 g1f2 f6g4 f2g1 g4e3 d2b3 e3d1,1986,83,90,168403,advantage attraction kingsideAttack opening sacrifice trappedPiece veryLong,https://lichess.org/hoe0AlnU#25,Hungarian_Opening Hungarian_Opening_Other_variations
bY0rm,2R5/8/5p2/4b1k1/6rp/4K3/8/2R5 w - - 0 53,c8h8 e5f4 e3f3 g4g3,1941,87,90,168353,crushing endgame short,https://lichess.org/sLcdbyPk#105,
UiWwF,1r2r1k1/4ppbp/p3b1p1/q1B5/2pP2PP/P1N5/1PP1Q3/2KR3R w - - 1 20,h4h5 g7h6 c1b1 a5c3,1928,79,91,168330,advantage middlegame pin short,https://lichess.org/hQt68Bn9#39,
tCF95,1k6/7p/1PK3p1/1N4n1/8/8/8/8 b - - 1 58,h7h5 b5c7 g5f7 c7a6 b8c8 b6b7,1974,80,91,167750,advancedPawn crushing endgame exposedKing knightEndgame long quietMove,https://lichess.org/E1BUzGEQ/black#116,
oC1rq,r1bqk3/ppp2p1p/1bnp1nr1/8/3NPQ2/2P1B3/PP3PPP/RN2KB1R w KQq - 0 11,b1d2 f6h5 f4f3 c8g4 f3g4 g6g4,1996,86,91,167707,advantage long opening trappedPiece,https://lichess.org/SeXWI9cc#21,Scotch_Game Scotch_Game_Malaniuk_Variation
MTN1r,3k3r/b4ppp/p3p3/1p1n4/5B2/1QN2qP1/PP3P1P/3R2K1 w - - 2 23,c3d5 a7f2 g1f1 f2e3 f1e1 f3f2,1971,66,94,167445,discoveredAttack discoveredCheck kingsideAttack long mate mateIn3 middlegame,https://lichess.org/mnFmLsb2#45,
5teid,r4rk1/1b4pp/3qp1p1/4N3/P1B1nP2/7Q/1P5P/2R3K1 b - - 2 32,d6d2 h3e6 f8f7 e6f7 g8h8 f7g8 a8g8 e5f7,1945,92,92,167267,fork mate mateIn4 middlegame sacrifice smotheredMate veryLong,https://lichess.org/uI5CCGIx/black#64,
kHWOH,q3r2k/2p3bp/p2pQ1p1/1p3n2/3P1P2/2P4P/PP1B2P1/R4RK1 w - - 4 20,e6d7 e8e7 d7e7 f5e7,1983,76,88,166614,advantage middlegame short trappedPiece,https://lichess.org/3pRP734F#39,
abPvP,2r3k1/pp4pp/1q3R2/8/3pP1Q1/1P6/P1r3PP/5RK1 b - - 0 30,b6c5 g4e6 g8h8 e6c8 c5c8 f6f8 c8f8 f1f8,1981,79,94,166473,backRankMate endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/FmEBjQLQ/black#60,
sqqFI,r4rk1/pbp3p1/1p2p1Q1/2b5/4nP2/2Pq2P1/PP4BP/R1B1R2K w - - 0 18,g2e4 d3f3 e4f3 b7f3,1990,89,92,166150,doubleBishopMate kingsideAttack mate mateIn2 middlegame sacrifice short xRayAttack,https://lichess.org/qhGK7OEd#35,Zukertort_Opening Zukertort_Opening_Queenside_Fianchetto_Variation
qNt0H,r2r2k1/pb2qppp/1p2p3/3pQ3/8/1PR2B2/P4PPP/4R1K1 b - - 7 27,d5d4 c3c7 d8d7 f3b7 d7c7 b7a8,1944,80,92,165803,advantage long middlegame,https://lichess.org/mbcOQCM4/black#54,
Mgkqj,6k1/6pp/4K3/3p4/1p4rP/1Pn5/P3R3/3R4 w - - 1 41,e2c2 g4e4 e6d6 c3d1,1974,82,89,165495,crushing endgame short,https://lichess.org/EzWfkc5b#81,
HRClh,5rr1/p2nk2p/1p2pq1p/3p3Q/3P1b2/5N2/PPPN1PPP/R3R1K1 w - - 6 19,a1d1 f4d2 d1d2 f6f3 h5f3 f8f3,1953,79,90,165305,advantage discoveredAttack long middlegame pin,https://lichess.org/uRzwu8hy#37,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
RA0Cp,6k1/1p2nppp/p2P4/P2p4/1B1Pp1r1/1P2P1Pq/5P2/2R2RK1 b - - 0 30,e7g6 c1c8 g6f8 c8f8 g8f8 d6d7 f8g8 d7d8q,1985,77,92,165138,advancedPawn backRankMate discoveredAttack discoveredCheck endgame mate mateIn4 promotion sacrifice veryLong,https://lichess.org/31agVV0d/black#60,
iFM9z,3r4/1p4pk/p1p2pRp/4pQ1P/P2q4/8/1P3PP1/6K1 b - - 1 37,d4f4 g6h6 h7g8 f5e6 g8f8 h6h8,1914,77,92,164371,discoveredCheck doubleCheck endgame long mate mateIn3,https://lichess.org/4H3xRSXa/black#74,
uF8Xs,8/8/2p1kP2/1p2P1p1/p1pP2P1/2P3K1/R7/5r2 b - - 2 40,f1c1 a2f2 c1g1 g3h2 g1g4 f6f7,1973,84,91,164308,advancedPawn crushing defensiveMove endgame long quietMove rookEndgame,https://lichess.org/i5N1O7YQ/black#80,
xaIMq,6k1/3RP3/p6P/1p6/8/2p2K2/5P2/4r3 b - - 0 44,g8f7 h6h7 e1h1 d7d8,1984,80,90,164128,advancedPawn crushing defensiveMove endgame master rookEndgame short,https://lichess.org/OEXcCQz6/black#88,
062e9,8/4R1pp/5pk1/1ppb4/5PPP/8/2r2B2/6K1 b - - 0 37,c5c4 f4f5 g6h6 f2e3 g7g5 f5g6 h6g6 h4h5,1978,74,93,163716,attraction discoveredAttack discoveredCheck enPassant endgame mate mateIn4 veryLong,https://lichess.org/osvRxufn/black#74,
KVSbP,r1b1kb1r/3ppppp/n2n4/qBpP4/8/2NQP3/PP1B1PPP/R3K1NR w KQkq - 7 10,a2a4 a6b4 d3b1 d6b5 c3b5 a5b5 a4b5 a8a1 b1a1 b4c2 e1e2 c2a1,1958,77,93,163072,advantage attraction fork opening pin sacrifice veryLong,https://lichess.org/StgwY3T0#19,Benko_Gambit_Accepted Benko_Gambit_Accepted_Modern_Variation
KEn6z,r4r2/1b1nqpbk/p2p2pp/2p5/2P1PPP1/3R1N2/P1B1Q3/2BR2K1 b - - 3 26,e7e4 f3g5 h6g5 d3h3 h7g8 c2e4,1991,79,93,162831,advantage clearance discoveredAttack long middlegame sacrifice,https://lichess.org/g9KmttmN/black#52,
iZ1ls,3r4/p1k5/1p6/2p3Q1/2Pn4/KP1n1P1N/P6P/8 w - - 5 38,f3f4 d4c2 a3a4 d3b2 a4b5 a7a6 b5a6 d8a8 a6b5 c2a3,1955,80,94,162652,attraction endgame mate mateIn5 veryLong,https://lichess.org/TEo9PI6Q#75,
w4RR7,r3kb1r/1b1n1ppp/p2p4/qp2p1B1/6Q1/N1PB4/PP3PPP/2KR3R b kq - 5 15,h7h6 g4e6 f7e6 d3g6,1901,90,92,161709,doubleBishopMate mate mateIn2 middlegame sacrifice short,https://lichess.org/GrFPZYGN/black#30,Sicilian_Defense Sicilian_Defense_Modern_Variations
dMArd,8/p4p2/6k1/6p1/2P5/1P2Q1P1/2q1K3/8 w - - 16 61,e2f3 g5g4 f3g4 c2f5 g4h4 f5h5,1980,81,92,161563,attraction endgame long master mate mateIn3 queenEndgame,https://lichess.org/aB1kOhqE#121,
bb8cK,r1nk4/pp6/4Q2p/R2pP2P/1b1Pq3/4P3/1P2KR2/8 b - - 0 27,b4a5 f2f8 d8c7 f8c8 a8c8 e6d6,1954,82,93,161397,dovetailMate endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/KpaRqbuu/black#54,
0cvM3,7r/pppb2kB/2n1ppp1/6P1/3PN3/2P1P3/P3KPP1/7R b - - 0 21,h8h7 h1h7 g7h7 e4f6 h7g7 f6d7,1964,80,88,161310,advantage attraction endgame fork long,https://lichess.org/dL3lfHDA/black#42,
25Aom,8/p3kp2/1p2p3/2p1P1p1/4BRP1/2P5/P1P1r3/6K1 w - - 0 26,g1f1 e2e3 f4f2 e3e4,1976,61,88,161299,advantage endgame short,https://lichess.org/7KxHNO5S#51,
ucEX7,2kr4/pp1n1p1p/8/3p4/3Bn3/bPp5/P1P1QPrP/1K1R3R w - - 4 20,h1g1 g2g1 d1g1 e4d2 e2d2 c3d2,1903,80,91,161069,advancedPawn advantage long middlegame,https://lichess.org/HAUC6O3Z#39,
2BPpw,8/8/1r1P2k1/4p1p1/2p1Pp2/4rP2/1PRR4/3K4 b - - 2 40,e3d3 d6d7 b6d6 d2d3 c4d3 c2c6 d6c6 d7d8q,1951,80,92,161044,advancedPawn crushing deflection endgame master pin promotion rookEndgame veryLong,https://lichess.org/AVxwOJBt/black#80,
1RT0X,2kr1b1r/pppb1ppp/3q4/1B2n3/3PQ3/P7/1PP2PPP/R1B1K2R w KQ - 0 11,d4e5 d6d1 e1d1 d7g4 d1e1 d8d1,1936,86,92,160655,attraction discoveredCheck doubleCheck long master mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/eQmr9fsf#21,Four_Knights_Game Four_Knights_Game_Gunsberg_Variation
XesSw,5rk1/2p2rp1/4Q3/P5BN/2p5/8/2q2PPP/4R1K1 w - - 3 32,a5a6 c2f2 g1h1 f2e1 e6e1 f7f1 e1f1 f8f1,1909,84,90,159614,backRankMate clearance fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/k621ICaz#63,
xBULH,8/6rp/2k5/pNpn2K1/Pp4PP/1P6/2PR4/8 w - - 7 41,g5h5 d5f6 h5h6 g7g6,1925,83,90,159612,endgame mate mateIn2 short vukovicMate,https://lichess.org/63RyNsEn#81,
PgyNu,4rr2/3p4/2qP4/p3k1R1/1p6/3Q3K/1P5P/8 b - - 1 47,e5e6 d3g6 f8f6 g6e8 e6d6 e8e5,1970,80,93,159578,deflection dovetailMate endgame exposedKing long mate mateIn3,https://lichess.org/jBsT8aG4/black#94,
