PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
Ny8Bl,r7/pbr3pk/1p1qpp1p/2p4Q/3PpPN1/1PP1P3/P4P1P/2R3RK b - - 3 22,a8g8 h5h6 g7h6 g4f6 h7h8 g1g8,2086,81,93,170822,arabianMate deflection discoveredAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/iFkzQyQ7/black#44,
sZIz7,4r1k1/pp1n2pp/2p5/2bp4/5rq1/1PQ3N1/PBP2PB1/R4RK1 w - - 2 21,a1e1 e8e1 c3e1 g4g3,2070,80,90,169488,advantage middlegame pin short,https://lichess.org/5NBxSuoY#41,
lXcKM,6k1/1q1r1pp1/7p/8/Q3n3/P5P1/1P3P1P/2RR3K w - - 0 33,a4d7 e4g3 h1g1 b7h1,2083,78,93,168754,discoveredCheck doubleCheck endgame mate mateIn2 short,https://lichess.org/C3a3LQ5g#65,
DuBnt,r4rk1/pbpq1ppp/2p2P2/3pPR2/6P1/7Q/PbP4P/RN4K1 b - - 0 17,b7c8 f5g5 d7g4 g5g4 c8g4 h3g4,2050,80,89,168219,advantage long middlegame,https://lichess.org/kBvxs0FC/black#34,Scotch_Game Scotch_Game_Scotch_Gambit
f5yKz,4r3/1p3pkp/p2pn1p1/2q5/b7/4RN1P/2PQ1PP1/3R2K1 w - - 0 27,d2d6 e8d8 d6d8 e6d8,2061,81,88,167677,advantage master middlegame short,https://lichess.org/fverOJeL#53,
R9clr,rnQqkb1r/p1p2ppp/2b2n2/8/2BP4/4B3/PP3PPP/RN2K1NR w KQkq - 3 10,c4f7 e8f7 c8d8 f8b4,2014,82,88,167236,advantage opening sacrifice short,https://lichess.org/zQWgl2tb#19,French_Defense French_Defense_Exchange_Variation
NJCX8,r2q1rk1/5ppn/pp1p1n1p/2pPpQ2/2P1P3/P6P/1P2NPP1/R2R1BK1 w - - 3 25,e2g3 h7g5 h3h4 g7g6 h4g5 g6f5,2004,73,89,164920,advantage long middlegame quietMove trappedPiece,https://lichess.org/VSRRyS7k#49,
iAf06,r2qbbkr/pp4p1/1np1pnBp/4N3/3P4/2P5/PP2QPPP/R1B2RK1 b - - 4 13,b6d7 e5c6 e8g6 c6d8,2084,57,86,164818,advantage master opening short,https://lichess.org/sLc2jlhV/black#26,Caro-Kann_Defense Caro-Kann_Defense_Karpov_Variation
9I83r,r1b1kr2/pp1p1pQp/1q6/2b1p3/2B1P2B/8/PP1N1PPP/n2K3R b q - 2 12,b6b2 g7f6 b2b6 f6e5,2073,63,90,163307,crushing master middlegame short,https://lichess.org/uAGtLPPo/black#24,Benoni_Defense Benoni_Defense_Benoni_Gambit_Accepted
ifB44,R1N2k1r/3n1pp1/1p2p2p/3pP3/1npP4/5N2/1P2KPPP/8 b - - 3 25,f8g8 c8b6 g8h7 a8h8 h7h8 b6d7,2000,76,92,162937,advantage discoveredAttack discoveredCheck endgame kingsideAttack long,https://lichess.org/XXc6BMSU/black#50,
xZpAq,4r2k/ppp1P1pp/7q/2P2Q2/1P2pP2/PB2Bbr1/5R1P/1R4K1 w - - 0 31,g1f1 h6a6 b4b5 a6b5 f1e1 g3g1 e1d2 b5d3,2009,78,94,162890,exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/NmK8zcBK#61,
9WpDP,3r1rk1/5pp1/p6p/3n1q2/8/1QB5/PP3PPP/3RR1K1 w - - 4 26,e1e5 d5c3 d1d8 f5b1,2027,80,90,162246,advantage middlegame sacrifice short,https://lichess.org/lbNGgJXx#51,
xHMGF,2b5/2kr4/1p2Rb2/p1pP1P1R/P1P1K3/1P4r1/8/8 b - - 1 47,d7e7 d5d6 c7d7 d6e7,2039,80,90,161599,advancedPawn crushing endgame fork short,https://lichess.org/Hgh7EBmH/black#94,
BTIqI,r4k1r/pb3ppp/2B2n2/4pqB1/Q1Pb4/2N3P1/PP3P1P/R2R2K1 w - - 1 16,g5f6 f5f2 g1h1 f2f3 c6f3 b7f3,2077,92,93,161499,doubleBishopMate long mate mateIn3 middlegame sacrifice xRayAttack,https://lichess.org/dByM65lZ#31,Horwitz_Defense Horwitz_Defense_Other_variations
EezSG,8/6p1/1p5p/p1k5/3pKP2/PP4P1/7P/8 w - - 2 35,f4f5 a5a4 b3a4 c5c4 a4a5 b6a5,2019,81,93,161381,crushing endgame long pawnEndgame,https://lichess.org/mXSKrox7#69,
m31o7,4r3/k6p/p2N2p1/P1rnp3/1p2p3/1R2P1P1/5P1P/3R2K1 b - - 4 33,d5c3 b3c3 b4c3 d6e8,2099,80,88,161265,advantage endgame master short,https://lichess.org/g11BkQLg/black#66,
YxXbJ,r5r1/p4p1k/1qpp1P1p/4pR1Q/1p2P3/3P1N2/PPn3PP/7K b - - 12 30,b6f2 f3g5 g8g5 h5f7 h7h8 f5f2,2058,77,93,161101,crushing long middlegame pin sacrifice,https://lichess.org/s2AdDxCZ/black#60,
PHLOS,r2q1rk1/3b1p1p/pn1p1bpQ/1p1P4/3N1P2/1P5P/PBB3P1/R4RK1 b - - 1 19,f6g7 h6g7 g8g7 d4f5 g7g8 f5h6,2039,79,94,161068,attraction discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/HViPhlJ7/black#38,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
V5620,5k2/5p2/4P2p/5Np1/3B4/p1PK2P1/8/r7 b - - 2 42,a3a2 d4c5 f8e8 f5g7 e8d8 e6e7,2060,78,91,161032,advancedPawn crushing endgame long,https://lichess.org/UtZp8gD4/black#84,
zhQg3,3r2k1/5pbp/p5p1/1p6/2pN1q2/P1N2P2/1P3QPP/4R1K1 w - - 0 30,e1e4 f4e4 f3e4 g7d4,2090,79,92,160148,crushing middlegame pin short,https://lichess.org/EpthL7X5#59,
X5tVB,rn3rk1/ppQ2ppp/5n2/2bP4/1qP3b1/2N2N2/PP3PPP/R1B1KB1R w KQ - 1 13,f1e2 c5d6 a2a3 b4c3 b2c3 d6c7,2064,84,89,159875,advantage long opening trappedPiece,https://lichess.org/tMrJaToM#25,Scandinavian_Defense Scandinavian_Defense_Other_variations
zskCN,3rr1k1/p4ppp/4q3/8/1N6/P2Q2P1/5P1P/1R3K1R w - - 1 25,d3b5 e6e4 b5c6 e4b1,2094,77,90,159820,advantage fork middlegame short,https://lichess.org/FFqXU8sN#49,
WwKKM,3r1r2/4Bp1k/p3b3/7Q/7P/2p5/qPP2PP1/2K4R b - - 1 25,h7g7 e7f6 g7f6 h5g5,2011,87,92,159542,attraction dovetailMate mate mateIn2 middlegame sacrifice short,https://lichess.org/Baq3d2O7/black#50,
GhRJf,r1b1r1k1/ppp2ppp/8/8/8/2BB4/P1P2PqP/1R1QK2R w K - 1 14,e1d2 g2g5 f2f4 g5f4,2055,82,88,158843,master mate mateIn2 middlegame short,https://lichess.org/hyMiSA7Q#27,Elephant_Gambit Elephant_Gambit_Other_variations
5bBz3,8/4P3/p1p2kN1/1p4r1/8/P2q3P/1P3P1K/4Q3 b - - 10 49,d3d6 f2f4 g5g6 e7e8n f6f7 e8d6,2065,78,93,158443,advancedPawn crushing defensiveMove endgame exposedKing fork long promotion underPromotion,https://lichess.org/Rp2ieUd1/black#98,
87buj,4r3/pp3p1p/5Qrk/1P6/5pq1/P2P4/B1P3PP/4R1RK w - - 2 31,f6f7 g4g2 g1g2 e8e1 g2g1 g6g1,2066,83,91,158285,deflection long mate mateIn3 middlegame sacrifice,https://lichess.org/3zvDKidj#61,
Hnl7S,4q2k/p5p1/1p3b1p/2pP1Q2/P1P2P2/1P4P1/4r2P/1R3RK1 w - - 1 29,f5d3 f6d4 g1h1 e8h5 d3e2 h5e2,2049,81,90,158125,advantage endgame kingsideAttack long,https://lichess.org/qS58EnTR#57,
wucWl,8/6qk/4p3/2N1Pp1B/1PQ2P2/4n1BK/4P2P/6r1 w - - 5 43,c4e6 g7g3 h2g3 g1h1,2000,82,93,158090,anastasiaMate mate mateIn2 middlegame sacrifice short,https://lichess.org/13w7bUPa#85,
Pd82U,r5r1/1p6/p3p3/P3k3/1Qp1b3/4B3/5PPP/R4RK1 w - - 1 31,b4c4 g8g2 g1h1 g2g1 h1g1 a8g8 e3g5 g8g5,2008,91,92,158065,attraction discoveredCheck doubleCheck mate mateIn4 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/Tr0fb7MD#61,
9LhhX,2r4k/2b1q1pb/p4p1p/1ppB1P1Q/8/P1PP3P/1P1B2P1/5R1K w - - 1 29,f1e1 e7d6 e1e8 h7g8 e8g8 c8g8,2094,72,92,157958,advantage defensiveMove long middlegame xRayAttack,https://lichess.org/Euyl1d4z#57,
e934B,r1b1k1r1/1p1p1p2/p6Q/4R3/1nq1PP2/8/P1P3PP/1K5R b - - 4 27,e8d8 h6b6 c4c7 b6f6,2097,80,93,157958,mate mateIn2 middlegame short,https://lichess.org/PEa9GVqG/black#54,
xmZAc,5rk1/4q1p1/pp2Np2/1b1pnQ1p/1P5P/6P1/3N1P2/4R1K1 b - - 1 32,f8c8 e6g5 f6g5 f5c8,2057,86,89,157936,crushing discoveredAttack middlegame quietMove short,https://lichess.org/kCiYvnAW/black#64,
qPelf,8/p6k/2pB4/3p2p1/3P2N1/1P5P/r5r1/5R1K b - - 1 29,g2d2 f1f7 h7g6 g4e5 g6h6 d6f8 h6h5 f7h7,2030,81,92,157832,anastasiaMate endgame exposedKing mate mateIn4 veryLong,https://lichess.org/ZaR3Rc1R/black#58,
FfWZw,r4q1k/1p3Br1/p2p3Q/2p1p2N/3nP3/8/PPP5/1K5R b - - 0 28,g7h7 h6f6 f8g7 f6g7 h7g7 h5f6 g7h7 h1h7,2064,81,94,157695,arabianMate discoveredAttack discoveredCheck exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/IDWKzbuS/black#56,
pgSSv,r1b2rk1/pp2bppp/2nq4/3N4/4Q3/8/PPP1NPPP/2KR1B1R w - - 5 12,d5b6 d6h6 c1b1 a7b6,2095,84,90,157478,advantage opening short,https://lichess.org/M1SvILVu#23,Sicilian_Defense Sicilian_Defense_Closed
umBqo,8/4k1p1/5n1p/B7/7P/1bN1P3/1p3P2/1BbK4 w - - 12 49,b1c2 f6e4 c2b3 e4c3 a5c3 b2b1q,2034,82,90,157277,advancedPawn advantage endgame exposedKing long pin promotion,https://lichess.org/hbZWEGX0#97,
EMFgq,7r/7P/3p1kPK/3P4/8/8/8/8 b - - 2 58,h8e8 g6g7 e8e3 g7g8n f6f7 g8f6 f7f6 h7h8q,2053,69,92,156922,advancedPawn attraction crushing endgame exposedKing promotion quietMove rookEndgame underPromotion veryLong,https://lichess.org/bUm1ZBqs/black#116,
cUZII,2rr2k1/5p2/p3pQp1/1p2P3/2b1R3/P4P2/1P1q2PP/1BR3K1 w - - 13 32,e4h4 d2e3 g1h1 e3c1,2012,90,91,156879,backRankMate fork mate mateIn2 middlegame short,https://lichess.org/LafiNkwY#63,
Dbjdv,2r3k1/n4ppp/p3p3/1p4N1/1P2R3/q6P/5PPK/1Q6 b - - 3 22,c8c1 e4d4 a7c6 b1h7,2004,81,87,156610,advantage discoveredAttack endgame quietMove short,https://lichess.org/PkHjV7cp/black#44,
yfSg0,2r3k1/6pp/pq1Bp3/1p1pP3/2r1b1PP/P1P1P3/5Q2/2R2RK1 b - - 1 25,b6d8 f2f7 g8h8 d6f8 d8f8 f7f8 c8f8 f1f8,2040,86,92,156482,backRankMate interference mate mateIn4 middlegame veryLong,https://lichess.org/JLZRIWsJ/black#50,
zv9EX,4k3/8/8/3R4/5Pn1/1Np3P1/1r6/6K1 w - - 1 44,b3d4 b2b1 g1g2 g4e3 g2f3 e3d5,2076,87,89,155772,crushing endgame exposedKing fork long,https://lichess.org/cRoZto2i#87,
7N1EJ,8/8/8/1Qp4p/5ppP/6P1/5k1K/1q6 w - - 0 59,b5b1 f4g3 h2h1 g3g2 h1h2 g4g3 h2h3 g2g1n b1g1 f2g1,2004,91,90,155732,advancedPawn crushing deflection endgame promotion queenEndgame underPromotion veryLong,https://lichess.org/UhuMUsez#117,
nwu0B,r7/pp4kp/2p1Q1p1/5p2/5q2/5PRP/Pb5K/3R4 b - - 1 28,b2e5 d1d7 g7h8 d7h7 h8h7 e6g6 h7h8 g6h5 f4h6 h5h6,2051,77,94,155592,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/QsvUB7ve/black#56,
LaNrY,2r3k1/3q3p/3p4/p3pb2/Pp3PPP/1Pb4B/Q4B1K/2R5 b - - 0 35,f5g4 h3g4 d7g4 c1g1,2030,80,90,155523,advantage middlegame pin short,https://lichess.org/8WC6G9Ko/black#70,
VWLmC,7k/4q1p1/4P2p/3Q4/1p6/6P1/6KP/8 b - - 0 45,h8h7 d5d7 e7f8 e6e7,2049,78,87,155470,advancedPawn crushing endgame queenEndgame short,https://lichess.org/e1Q6ExWo/black#90,
HdxPz,2kr1r2/pp5R/6pn/8/3B1q2/2P5/P3Q2P/R5K1 b - - 2 23,d8e8 e2c4 c8b8 h7b7 b8b7 a1b1 b7a8 c4c6,2011,80,93,155300,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/GDyYU3wp/black#46,
CgHoe,8/8/8/1p6/p2P4/Pkp5/1P6/1K6 w - - 0 51,d4d5 c3b2 d5d6 b5b4 d6d7 b4a3 d7d8q a3a2,2052,74,93,155026,advancedPawn endgame mate mateIn4 pawnEndgame veryLong,https://lichess.org/3PpD19IH#101,
lTkE4,8/4kp1p/6p1/6P1/2PR1P1P/2r3K1/8/8 w - - 1 41,g3g4 h7h5 g5h6 f7f5 g4g5 c3g3,2028,87,91,154824,endgame long mate mateIn3 rookEndgame,https://lichess.org/0RteJGja#81,
CZfan,r2q1r1k/p1p1b3/1p2pnQ1/6R1/3P1P1p/2P5/P2BB3/2K5 b - - 0 26,f8g8 g5h5 f6h5 g6h6,2014,78,93,154799,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/X4SmMBXW/black#52,
7CjmG,1r4rk/4p2p/b2p1p1B/3Pn2Q/p3PN2/3PKP2/P1q2NP1/7R b - - 8 26,b8b2 h6g7 g8g7 h5e8 g7g8 h1h7 h8h7 e8h5 h7g7 f4e6,2063,78,92,154506,attraction deflection discoveredAttack kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Z0VXCzxh/black#52,
Y8VbF,2r2r1k/1b1n1pbP/3pp3/qBn5/3NP3/2N1BP2/1PPQ4/2KR3R w - - 1 22,e3h6 a5a1 c3b1 c5b3 d4b3 g7b2,2044,82,90,154102,long mate mateIn3 middlegame pin queensideAttack sacrifice,https://lichess.org/rxm5jjTW#43,
5uDSr,4r3/pR6/6pk/3P4/1P4R1/5p2/r2P1P2/3K4 w - - 1 34,g4f4 e8e1 d1e1 a2a1,2026,78,93,153947,attraction endgame mate mateIn2 rookEndgame sacrifice short,https://lichess.org/lHnU7Ldg#67,
ncgjO,8/2bB2kp/2Pp2p1/1p2p3/1P1pP1KP/3P2P1/8/8 w - - 2 39,g4g5 h7h5 g3g4 c7d8,2007,79,92,153726,bishopEndgame endgame mate mateIn2 quietMove short,https://lichess.org/Av8XwPiJ#77,
uLTca,2rq1rk1/pR4pp/3b1n2/n2NNp2/3P1B2/5P2/Q5PP/4R1K1 b - - 0 26,a5b7 d5f6 g8h8 a2g8 f8g8 e5f7,2057,82,92,153300,discoveredCheck doubleCheck kingsideAttack long master mate mateIn3 middlegame sacrifice smotheredMate,https://lichess.org/Xulc4idH/black#52,
DAzGy,r1bq3k/ppp2Qpp/8/8/1P1bpB2/8/P1P3PP/RN3R1K b - - 1 18,d4a1 f4e5 a1e5 f7f8 d8f8 f1f8,2018,84,90,153185,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/tSNBNAaG/black#36,Bishops_Opening Bishops_Opening_Other_variations
Ot2s3,r3r1k1/ppp2p1p/2n3B1/3p4/3P4/2P1q3/P1Q5/1K3RR1 b - - 0 22,h7g6 g1g6 g8f8 f1f7 f8f7 c2f5 f7e7 g6g7 e7d6 g7d7,2079,88,92,153114,attraction killBoxMate mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/uKIgp5tn/black#44,
zp9XR,q1r4k/2Q3p1/7p/4p3/5p1b/pB1R1P2/P5PP/7K w - - 1 38,c7e5 c8e8 e5a1 e8e1 a1e1 h4e1,2003,69,91,153106,crushing endgame fork long,https://lichess.org/9ejJ9jJI#75,
4vI9G,2kr1b1N/pp4pb/2p1p2p/7P/1qnP4/6N1/PPP1QPP1/2KR3R w - - 1 18,c2c3 b4c3 b2c3 f8a3 e2b2 a3b2,2044,77,92,152802,clearance long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/lCfWFLCN#35,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
CKuM1,r1r3k1/1b1p3p/p3pP2/1p6/1n6/qP1QPN2/2P2P2/1K1R2R1 b - - 0 22,g8h8 d3h7 h8h7 g1g7 h7h8 d1h1,2020,84,92,152787,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/pFTYh4nO/black#44,
PB8xz,8/p2N1R1k/2p4b/2p5/3p4/2P1n1RP/Pr2r1P1/6K1 b - - 4 31,h7h8 f7h7 h8h7 d7f6 h7h8 g3g8,2019,90,92,152698,arabianMate attraction exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/BFIhCDdQ/black#62,
6Hx6Q,2r4k/4R1RN/p5p1/np2p3/7r/7P/6P1/6K1 b - - 0 31,c8g8 h7f6 g8g7 e7e8 g7g8 e8g8,2046,78,93,152301,arabianMate endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/TylcD5E2/black#62,
